
[00:00:00.000 --> 00:00:07.680]   All right, good morning.
[00:45:46.800 --> 00:45:53.360]   The man who wrote it, Horatio Spafford, was a man who knew suffering very intimately.
[00:45:53.360 --> 00:45:59.600]   There was a great fire in Chicago that wiped out his business and he was facing possibly
[00:45:59.600 --> 00:46:02.800]   losing everything that he had.
[00:46:02.800 --> 00:46:07.680]   And he planned, after that, he planned a trip with his family or to go and took a boat and
[00:46:07.680 --> 00:46:12.960]   he sent his family ahead and a great storm came and took out his family.
[00:46:12.960 --> 00:46:16.880]   And only his wife was saved from that.
[00:46:16.880 --> 00:46:23.080]   I mean, he suffered greatly and he received a letter from his wife and his wife started
[00:46:23.080 --> 00:46:27.280]   the letter by saying, "Saved alone."
[00:46:27.280 --> 00:46:31.480]   So you can imagine the pain that this man was in.
[00:46:31.480 --> 00:46:35.560]   He was in a circumstance where he could have easily asked, "Why?
[00:46:35.560 --> 00:46:36.560]   I've been faithful."
[00:46:37.560 --> 00:46:43.240]   I mean, he was a man of God and yet why would you do this to me?
[00:46:43.240 --> 00:46:47.440]   But instead, he was so anchored in Christ.
[00:46:47.440 --> 00:46:54.920]   And so, look at the words that he pens to describe a man who's been affected by God's
[00:46:54.920 --> 00:46:58.440]   deliberate, patient, and powerful love of Christ.
[00:46:58.440 --> 00:47:04.720]   When peace like a river attendeth my way, when sorrows like sea billows roll, whatever
[00:47:04.720 --> 00:47:12.120]   my lot, thou hast taught me to say, "It is well, it is well with my soul."
[00:47:12.120 --> 00:47:19.200]   Verse two, "Though Satan should buffet, though trials should come, let the blessed assurance
[00:47:19.200 --> 00:47:25.440]   control that Christ has regarded my helpless estate and hath shed his own blood for my
[00:47:25.440 --> 00:47:26.800]   soul."
[00:47:26.800 --> 00:47:31.840]   Verse three, "My sin, oh, the bliss of this glorious thought, my sin not in part but the
[00:47:31.840 --> 00:47:36.120]   whole is nailed to the cross and I bear it no more.
[00:47:36.120 --> 00:47:41.760]   Praise the Lord, praise the Lord, oh my soul, it is well, it is well with my soul."
[00:47:41.760 --> 00:47:44.520]   Let's pray.
[00:47:44.520 --> 00:47:51.680]   Heavenly Father, we pray that this Palm Sunday, that we would not simply spend it like any
[00:47:51.680 --> 00:48:00.500]   other week, any other Sunday, but help us, Lord God, to join the chorus of millions and
[00:48:00.500 --> 00:48:06.400]   millions of Christians around the world, remembering what you have done for us.
[00:48:06.400 --> 00:48:13.000]   I pray, Lord God, that your love would convict us, revive us, renew us, and that through
[00:48:13.000 --> 00:48:19.120]   all that is happening now, that you would bring revival, a greater affection for your
[00:48:19.120 --> 00:48:24.640]   name, greater anchoring toward Christ may result from all of this.
[00:48:24.640 --> 00:48:26.080]   In Jesus' name we pray, amen.

