
[00:00:00.000 --> 00:00:06.280]   All right, good morning.
[00:18:22.820 --> 00:18:23.940]   Can you imagine that?
[00:18:23.940 --> 00:18:28.540]   I mean, we can understand the frustration
[00:18:28.540 --> 00:18:30.380]   that Jesus may have been in.
[00:18:30.380 --> 00:18:34.020]   He's preparing them for his death and burial
[00:18:34.020 --> 00:18:36.460]   and on the side, they're having a conversation
[00:18:36.460 --> 00:18:38.980]   about who's gonna be the greatest.
[00:18:38.980 --> 00:18:42.100]   So it's the written word, so we don't have
[00:18:42.100 --> 00:18:45.020]   a lot of exclamation marks, but I'm guessing
[00:18:45.020 --> 00:18:48.900]   in this scene too, there's a bit of yelling.
[00:18:48.900 --> 00:18:51.580]   That's my guess, right?
[00:18:51.580 --> 00:18:55.500]   There's a lot of knocking on the head, you knuckleheads.
[00:18:55.500 --> 00:18:57.140]   I just told you I'm gonna die.
[00:18:57.140 --> 00:19:00.780]   And the discussion that you're having,
[00:19:00.780 --> 00:19:02.900]   the thing that you're concerned about,
[00:19:02.900 --> 00:19:04.700]   who's the greatest, who do you think?
[00:19:04.700 --> 00:19:05.940]   I'm gonna die in three days.
[00:19:05.940 --> 00:19:08.980]   Yeah, okay, who's the greatest, who's the greatest?
[00:19:08.980 --> 00:19:13.580]   Mark makes it absolutely crystal clear.
[00:19:13.580 --> 00:19:15.540]   It wasn't a misunderstanding.
[00:19:15.540 --> 00:19:18.260]   It wasn't because Jesus didn't make it clear.
[00:19:18.260 --> 00:19:21.860]   It just didn't fit their paradigm of what they wanted.
[00:19:21.860 --> 00:19:24.500]   So they heard him and they filed it away
[00:19:24.500 --> 00:19:26.100]   because after his resurrection,
[00:19:26.100 --> 00:19:28.700]   they recollect all of this stuff.
[00:19:28.700 --> 00:19:31.100]   He did say this, he did say he was gonna get beaten.
[00:19:31.100 --> 00:19:33.420]   He did say he was gonna resurrect on the third day,
[00:19:33.420 --> 00:19:36.220]   but all of that didn't click until it actually happened
[00:19:36.220 --> 00:19:37.740]   and then he was resurrected.
[00:19:37.740 --> 00:19:40.220]   So they did hear him, they just didn't understand him
[00:19:40.220 --> 00:19:41.780]   because it didn't fit.
[00:19:41.780 --> 00:19:45.340]   Finally, in Mark chapter 10, 33 to 37, saying,
[00:19:45.340 --> 00:19:47.820]   "Behold, we are going up to Jerusalem,
[00:19:47.820 --> 00:19:49.200]   "and the Son of Man will be delivered
[00:19:49.200 --> 00:19:51.100]   "to the chief priests and the scribes,
[00:19:51.100 --> 00:19:52.840]   "and they will condemn him to death
[00:19:52.840 --> 00:19:55.420]   "and will hand him over to the Gentiles.
[00:19:55.420 --> 00:19:57.080]   "They will mock him and spit on him
[00:19:57.080 --> 00:19:58.780]   "and scourge him and kill him,
[00:19:58.780 --> 00:20:01.940]   "and three days later, he will rise again."
[00:20:01.940 --> 00:20:04.980]   They didn't hear him the two previous time,
[00:20:04.980 --> 00:20:06.980]   the third time, he describes in detail
[00:20:06.980 --> 00:20:11.440]   that he's gonna be mocked, spit on, scourged, and then killed.
[00:20:11.440 --> 00:20:14.980]   But look what it says in verse 35.
[00:20:14.980 --> 00:20:18.660]   James and John, the two sons of Zebedee,
[00:20:18.660 --> 00:20:19.500]   came up to Jesus saying,
[00:20:19.500 --> 00:20:23.780]   "Teacher, we want you to do for us whatever we ask of you."
[00:20:23.780 --> 00:20:27.740]   And he said to them, "What do you want me to do for you?"
[00:20:27.740 --> 00:20:31.140]   They said to him, "Grant that we may sit one on your right
[00:20:31.140 --> 00:20:33.380]   "and one on your left in your glory."
[00:20:33.380 --> 00:20:39.320]   I mean, talk about like, can you imagine?
[00:20:39.320 --> 00:20:42.580]   Jesus just said he's gonna be spit on, scourged,
[00:20:42.580 --> 00:20:46.160]   mocked, and then killed.
[00:20:46.160 --> 00:20:50.260]   And then said, "Okay, yeah, but who's gonna sit
[00:20:50.260 --> 00:20:51.580]   "on your left and right?"
[00:20:51.580 --> 00:20:56.340]   Man, Jesus was one patient man.
[00:20:56.340 --> 00:20:57.480]   He was patient.
[00:20:58.480 --> 00:21:01.240]   Like, what human being would tolerate this?
[00:21:01.240 --> 00:21:03.720]   And not only did they not understand,
[00:21:03.720 --> 00:21:07.700]   Jesus already knew that at the time of his suffering
[00:21:07.700 --> 00:21:09.300]   that they were going to scatter.
[00:21:09.300 --> 00:21:12.460]   And no matter how determined Peter was,
[00:21:12.460 --> 00:21:14.100]   no matter how determined Thomas was,
[00:21:14.100 --> 00:21:17.040]   and the disciples were, when push came to shove,
[00:21:17.040 --> 00:21:18.880]   they weren't going to stand with him.
[00:21:18.880 --> 00:21:22.360]   And yet, Jesus kept on going to the cross.
[00:21:22.360 --> 00:21:24.840]   The disciples were dense.
[00:21:24.840 --> 00:21:27.040]   They just did not understand.
[00:21:27.040 --> 00:21:28.880]   And the reason why they did not understand
[00:21:28.880 --> 00:21:31.760]   is because Jesus and what he was saying
[00:21:31.760 --> 00:21:33.440]   did not fit their pursuit.
[00:21:33.440 --> 00:21:37.680]   Their ambition blinded them to the truth.
[00:21:37.680 --> 00:21:40.520]   Now, we could read this and say,
[00:21:40.520 --> 00:21:44.020]   "Wow, they're so dense, they're so dumb."
[00:21:44.020 --> 00:21:49.620]   But I hope as we read this,
[00:21:49.620 --> 00:21:51.580]   that you and I could easily see ourselves
[00:21:51.580 --> 00:21:52.680]   in that same position.
[00:21:52.680 --> 00:21:56.000]   Because there are very plain things
[00:21:56.000 --> 00:21:58.080]   that are taught in scripture
[00:21:58.080 --> 00:22:01.200]   that majority of the confessing Christians,
[00:22:01.200 --> 00:22:02.960]   almost like they've never heard it.
[00:22:02.960 --> 00:22:09.400]   If you seek your life, he says, you will lose it.
[00:22:09.400 --> 00:22:14.880]   But he who loses life for my sake, he will find it plain.
[00:22:14.880 --> 00:22:16.640]   And he repeats that over and over.
[00:22:16.640 --> 00:22:17.680]   If you want to follow after me,
[00:22:17.680 --> 00:22:20.520]   pick up the cross and follow after me.
[00:22:20.520 --> 00:22:21.360]   Plain.
[00:22:21.360 --> 00:22:24.960]   Seek ye first the kingdom of God
[00:22:24.960 --> 00:22:26.740]   and all these other things shall be added unto you.
[00:22:26.740 --> 00:22:27.980]   We memorize these scripture,
[00:22:27.980 --> 00:22:29.920]   we teach this to our children,
[00:22:29.920 --> 00:22:32.380]   but how much of this is actually being applied?
[00:22:32.380 --> 00:22:36.960]   If somebody was to read this 2000 years later
[00:22:36.960 --> 00:22:40.320]   of what our life looks like and what the Bible teaches,
[00:22:40.320 --> 00:22:42.800]   and then they studied the disciples,
[00:22:42.800 --> 00:22:45.840]   I don't know if there's gonna be a huge gap
[00:22:45.840 --> 00:22:47.200]   between them and us.
[00:22:47.200 --> 00:22:50.520]   What this teaches us is that they had
[00:22:50.520 --> 00:22:51.840]   front row seats to Christ.
[00:22:51.840 --> 00:22:53.740]   They saw him live.
[00:22:53.740 --> 00:22:56.560]   They saw all of his powerful miracles
[00:22:56.560 --> 00:22:58.840]   and yet because of their ambition,
[00:22:58.840 --> 00:23:01.520]   even though they believed him,
[00:23:01.520 --> 00:23:02.860]   even though they trusted him,
[00:23:02.860 --> 00:23:05.540]   because of their personal ambitions,
[00:23:05.540 --> 00:23:07.940]   he was going through one year and out the other.
[00:23:07.940 --> 00:23:11.440]   Years ago, Steve Camp had a song called
[00:23:11.440 --> 00:23:13.400]   Marbles, Playing Marbles with Diamonds.
[00:23:13.400 --> 00:23:14.920]   I'm not gonna read the whole thing.
[00:23:14.920 --> 00:23:16.540]   And I think there's a few of you
[00:23:16.540 --> 00:23:17.840]   that may remember this song.
[00:23:17.840 --> 00:23:19.280]   And this song goes like this.
[00:23:20.540 --> 00:23:24.300]   Ah, there's a whole lot more than preaching to the choir,
[00:23:24.300 --> 00:23:26.920]   kneeling at the altar or paying our tithe.
[00:23:26.920 --> 00:23:30.280]   We've been treating God like he's happiness for hire.
[00:23:30.280 --> 00:23:33.280]   We've been playing marbles with diamonds.
[00:23:33.280 --> 00:23:36.120]   Isn't it a shame how his name gets thrown around?
[00:23:36.120 --> 00:23:39.460]   We pat God on the back like a buddy from out of town.
[00:23:39.460 --> 00:23:41.480]   We thank the man upstairs for the things
[00:23:41.480 --> 00:23:43.120]   people praise us for.
[00:23:43.120 --> 00:23:44.720]   Oh, we give God the glory,
[00:23:44.720 --> 00:23:47.600]   but we're happy to take the award.
[00:23:47.600 --> 00:23:50.440]   Ah, there's a whole lot more than raising lots of money,
[00:23:50.440 --> 00:23:52.860]   building our churches and spreading our fame.
[00:23:52.860 --> 00:23:56.260]   Faith is just the dice that you roll to get lucky.
[00:23:56.260 --> 00:23:58.900]   We've been playing marbles with diamonds.
[00:23:58.900 --> 00:24:02.040]   As Jesus is heading to the cross
[00:24:02.040 --> 00:24:04.760]   and we celebrate his death and resurrection,
[00:24:04.760 --> 00:24:08.040]   do we recognize ourselves?
[00:24:08.040 --> 00:24:12.960]   Do we ourselves recognize what this day means for us?
[00:24:12.960 --> 00:24:19.600]   Jesus Christ was crucified and resurrected for our sins.
[00:24:19.600 --> 00:24:21.860]   And we may also have a new life in him.
[00:24:21.860 --> 00:24:28.640]   But to their credit, even though they didn't understand,
[00:24:28.640 --> 00:24:31.560]   even though their own ambitions blinded them,
[00:24:31.560 --> 00:24:32.460]   they believed him.
[00:24:32.460 --> 00:24:34.600]   And they continue to follow him.
[00:24:34.600 --> 00:24:38.400]   Even if they failed, Thomas says at the end of that scene,
[00:24:38.400 --> 00:24:39.560]   "Well, let us go then."
[00:24:39.560 --> 00:24:41.840]   I don't fully get what he is saying,
[00:24:41.840 --> 00:24:43.160]   but let us go with him.
[00:24:43.160 --> 00:24:45.300]   And if he's going to die, let us die with him.
[00:24:45.300 --> 00:24:46.140]   And so they go.
[00:24:47.620 --> 00:24:50.740]   Many of us are probably in that same situation.
[00:24:50.740 --> 00:24:53.020]   We don't fully understand what God is doing,
[00:24:53.020 --> 00:24:55.520]   why I'm in the situation that we're in.
[00:24:55.520 --> 00:24:58.940]   And I don't know what God has planned at the end of this,
[00:24:58.940 --> 00:25:00.380]   but I'm gonna keep following.
[00:25:00.380 --> 00:25:02.700]   Scene three.
[00:25:02.700 --> 00:25:07.640]   Jesus finally shows up in 17 to 27.
[00:25:07.640 --> 00:25:08.480]   So when Jesus came,
[00:25:08.480 --> 00:25:12.820]   he found that he had already been in the tomb for four days.
[00:25:12.820 --> 00:25:14.020]   So he stays two days.
[00:25:14.020 --> 00:25:15.580]   It takes him a couple of days to get there.
[00:25:15.580 --> 00:25:17.540]   And by the time he shows up,
[00:25:17.540 --> 00:25:20.140]   he's already been buried for four days.
[00:25:20.140 --> 00:25:22.560]   Now, Bethany was near Jerusalem, about two miles off,
[00:25:22.560 --> 00:25:25.020]   and many of the Jews had come to Martha and Mary
[00:25:25.020 --> 00:25:27.540]   to console them concerning their brother,
[00:25:27.540 --> 00:25:31.180]   which already tells us that this was a very public miracle.
[00:25:31.180 --> 00:25:32.940]   This didn't just involve a few people.
[00:25:32.940 --> 00:25:35.300]   Many people were already there.
[00:25:35.300 --> 00:25:37.740]   And this was because they were a very prominent family.
[00:25:37.740 --> 00:25:39.800]   The fact that he was buried in a cave
[00:25:39.800 --> 00:25:43.180]   already tells us that he came from a rich family.
[00:25:43.180 --> 00:25:44.900]   An average family would not have been able
[00:25:44.900 --> 00:25:47.220]   to afford that kind of a burial.
[00:25:47.220 --> 00:25:49.900]   So he was a very well-known, well-respected family.
[00:25:49.900 --> 00:25:52.540]   Many Jews are there to mourn with them.
[00:25:52.540 --> 00:25:54.340]   In verse 20, "Martha, therefore,
[00:25:54.340 --> 00:25:56.520]   "when she heard that Jesus was coming,
[00:25:56.520 --> 00:25:59.740]   "went to meet him, but Mary stayed at home.
[00:25:59.740 --> 00:26:00.940]   "Martha then said to Jesus,
[00:26:00.940 --> 00:26:02.560]   "Lord, if you had been here,
[00:26:02.560 --> 00:26:05.380]   "my brother would not have died."
[00:26:05.380 --> 00:26:10.820]   In that statement, you can tell that there is disappointment.
[00:26:10.820 --> 00:26:15.120]   I thought you cared.
[00:26:16.820 --> 00:26:18.980]   We already told you that he was ill.
[00:26:18.980 --> 00:26:20.920]   Why did it take you so long to get here?
[00:26:20.920 --> 00:26:25.320]   If you had been here, he would not have died.
[00:26:25.320 --> 00:26:31.220]   You see, for mankind, as long as we live,
[00:26:31.220 --> 00:26:33.860]   as long as we live, there's always hope.
[00:26:33.860 --> 00:26:36.480]   Because you can start over with the business,
[00:26:36.480 --> 00:26:39.460]   you can get another job, relationship goes sour,
[00:26:39.460 --> 00:26:42.760]   maybe have another relationship, there's always hope.
[00:26:42.760 --> 00:26:45.200]   But the reason why the whole world is shut down right now
[00:26:45.200 --> 00:26:48.340]   is because if you die, that's it.
[00:26:48.340 --> 00:26:51.700]   And even if we lose money, even if the economy tanks,
[00:26:51.700 --> 00:26:54.360]   even if all the businesses shut down,
[00:26:54.360 --> 00:26:55.860]   because our greatest fear
[00:26:55.860 --> 00:26:59.800]   and our final judgment is the death,
[00:26:59.800 --> 00:27:03.420]   we're gonna do, even if we sacrifice everything,
[00:27:03.420 --> 00:27:04.300]   we have to live.
[00:27:04.300 --> 00:27:09.860]   God allows Martha to experience this grief.
[00:27:09.860 --> 00:27:14.380]   And when he says to Jesus, "If you had been here,
[00:27:15.220 --> 00:27:17.840]   "my brother would not have died."
[00:27:17.840 --> 00:27:23.040]   You know, but Martha, remember,
[00:27:23.040 --> 00:27:25.480]   she's the one who's always running around busy,
[00:27:25.480 --> 00:27:26.680]   and she was complaining about Mary.
[00:27:26.680 --> 00:27:28.440]   Remember, Jesus said, "Martha, Martha,
[00:27:28.440 --> 00:27:30.960]   "you were worried about so many things."
[00:27:30.960 --> 00:27:32.720]   Mary has chosen what is best.
[00:27:32.720 --> 00:27:36.780]   Mary was just sitting there eating up Jesus's words.
[00:27:36.780 --> 00:27:40.660]   So maybe Martha paid attention
[00:27:40.660 --> 00:27:42.600]   because in the very next verse,
[00:27:42.600 --> 00:27:47.260]   after she says that in an accusatory tone to Jesus,
[00:27:47.260 --> 00:27:49.160]   she has some hope.
[00:27:49.160 --> 00:27:53.180]   But even now, I know that whatever you ask God,
[00:27:53.180 --> 00:27:54.780]   God will give you.
[00:27:54.780 --> 00:27:58.820]   Doesn't that sound a lot like us?
[00:27:58.820 --> 00:28:01.260]   But we believe.
[00:28:01.260 --> 00:28:03.500]   We believe.
[00:28:03.500 --> 00:28:06.540]   But God, what are you doing?
[00:28:06.540 --> 00:28:09.800]   I worship you.
[00:28:09.800 --> 00:28:12.520]   I tithe, I give.
[00:28:12.520 --> 00:28:13.680]   I serve.
[00:28:13.680 --> 00:28:15.280]   But what are you doing?
[00:28:15.280 --> 00:28:21.420]   So you could see the conflict in Martha.
[00:28:21.420 --> 00:28:22.820]   Why didn't you come?
[00:28:22.820 --> 00:28:26.200]   And even though she has very small faith,
[00:28:26.200 --> 00:28:30.440]   but even now, see, Lazarus was not the first person
[00:28:30.440 --> 00:28:31.840]   that he was going to raise.
[00:28:31.840 --> 00:28:34.660]   If you read the Gospels, in Luke chapter seven,
[00:28:34.660 --> 00:28:37.080]   he raises a widow's son, Nain.
[00:28:37.080 --> 00:28:41.920]   In Matthew chapter nine, he raises Jairus's daughter.
[00:28:41.920 --> 00:28:43.340]   So they might not have been there,
[00:28:43.340 --> 00:28:45.320]   but they probably heard about this.
[00:28:45.320 --> 00:28:48.340]   And even though they're experiencing grief,
[00:28:48.340 --> 00:28:49.560]   there is glimmer of hope.
[00:28:49.560 --> 00:28:52.600]   Even now, I know that whatever you do,
[00:28:52.600 --> 00:28:53.960]   like even now, that God will give you.
[00:28:53.960 --> 00:28:55.620]   Now, she doesn't know what he's going to do,
[00:28:55.620 --> 00:28:58.560]   but as long as you're here, I have some hope.
[00:28:58.560 --> 00:29:04.960]   We are all in the same place.
[00:29:04.960 --> 00:29:08.720]   And what the theologians call here and not yet.
[00:29:08.720 --> 00:29:11.880]   We've all tasted the goodness of God.
[00:29:11.880 --> 00:29:15.460]   As Christians, we confessed him as Lord and Savior.
[00:29:15.460 --> 00:29:18.280]   But from now until he comes,
[00:29:18.280 --> 00:29:19.500]   we're going to be wrestling with that,
[00:29:19.500 --> 00:29:20.740]   living in two worlds.
[00:29:20.740 --> 00:29:25.200]   Where our hope goes up and down based upon what we see,
[00:29:25.200 --> 00:29:27.040]   based upon our bank account,
[00:29:27.040 --> 00:29:30.360]   whether the stimulus check gets put into our bank account,
[00:29:30.360 --> 00:29:33.360]   and that day, it's probably going to feel good for a day.
[00:29:33.360 --> 00:29:36.260]   And then the memory of that fades,
[00:29:36.260 --> 00:29:38.200]   and then our hope fades with it.
[00:29:38.200 --> 00:29:41.360]   And we live, because we live in two worlds.
[00:29:42.360 --> 00:29:46.720]   And we see Martha, she's disappointed with Christ,
[00:29:46.720 --> 00:29:49.280]   and yet she's maintaining her faith.
[00:29:49.280 --> 00:29:51.040]   That's why in 2 Corinthians 4, 7, it says,
[00:29:51.040 --> 00:29:53.520]   "But we have this treasure in earthen vessels,
[00:29:53.520 --> 00:29:55.740]   "so that the surpassing greatness of the power
[00:29:55.740 --> 00:29:58.860]   "will be of God, not from ourselves."
[00:29:58.860 --> 00:30:02.080]   That our hope may not look like anything,
[00:30:02.080 --> 00:30:05.000]   because it's contained in an earthen vessel,
[00:30:05.000 --> 00:30:05.860]   jars of clay.
[00:30:05.860 --> 00:30:09.000]   But what it contains is powerful.
[00:30:10.200 --> 00:30:12.920]   Jesus, in response to that, says in John 11, 25,
[00:30:12.920 --> 00:30:16.920]   Jesus said, "I am the resurrection and the life.
[00:30:16.920 --> 00:30:22.020]   "He who believes in me will live, even if he dies."
[00:30:22.020 --> 00:30:24.440]   And obviously, he's pointing to Lazarus.
[00:30:24.440 --> 00:30:29.440]   "I know he's dead, but even in death, he will live."
[00:30:29.440 --> 00:30:37.040]   See, for human beings, there is no hope after death.
[00:30:37.040 --> 00:30:39.760]   At least during this lifetime, you can start over.
[00:30:39.760 --> 00:30:41.960]   You can repeat, or you can do something else.
[00:30:41.960 --> 00:30:44.720]   You can change your mind, you can move.
[00:30:44.720 --> 00:30:45.960]   But if you die, it's final.
[00:30:45.960 --> 00:30:49.440]   But Jesus says, at the core of mankind's darkness,
[00:30:49.440 --> 00:30:54.440]   it's that even in that, even if he dies, he shall live.
[00:30:54.440 --> 00:30:58.120]   And everyone who lives and believes me will never die.
[00:30:58.120 --> 00:31:00.580]   Says, do you believe this?
[00:31:00.580 --> 00:31:05.840]   Jesus didn't say, trust me, I'm gonna make him live.
[00:31:05.840 --> 00:31:09.560]   Jesus didn't say, if you continue to come after me,
[00:31:09.560 --> 00:31:11.720]   I will show you the way of life.
[00:31:11.720 --> 00:31:15.600]   He says, I am the resurrection and the life, I am.
[00:31:15.600 --> 00:31:19.480]   Meaning, Christ himself is life.
[00:31:19.480 --> 00:31:23.000]   We talked about that last week.
[00:31:23.000 --> 00:31:25.200]   Jesus is not simply the way to life.
[00:31:25.200 --> 00:31:28.920]   He says, I am the resurrection and the life.
[00:31:28.920 --> 00:31:32.680]   That's why the greatest evidence of a man or a woman
[00:31:32.680 --> 00:31:37.160]   or a child who's been born again is his union with Christ.
[00:31:38.520 --> 00:31:42.080]   Does he have a personal relationship with Jesus Christ?
[00:31:42.080 --> 00:31:44.080]   The question is not, do you go to church,
[00:31:44.080 --> 00:31:47.140]   do you read your Bible, do you do great things,
[00:31:47.140 --> 00:31:50.200]   are you generous, are you involved in helping the poor?
[00:31:50.200 --> 00:31:52.840]   That's not a question, that's not the distinguishing mark
[00:31:52.840 --> 00:31:54.200]   of a Christian and non-Christian,
[00:31:54.200 --> 00:31:57.080]   because Jesus says, I am the resurrection and the life.
[00:31:57.080 --> 00:32:01.640]   Is there a personal affection relationship
[00:32:01.640 --> 00:32:04.640]   with the man and God, Jesus Christ?
[00:32:04.640 --> 00:32:06.600]   I am the resurrection and the life.
[00:32:06.600 --> 00:32:08.840]   That's why in 1 John 5, verse 12, it says,
[00:32:08.840 --> 00:32:11.280]   he who has the son has the life.
[00:32:11.280 --> 00:32:14.880]   If you have the son, you have the life.
[00:32:14.880 --> 00:32:18.580]   He who does not have the son of God does not have the life.
[00:32:18.580 --> 00:32:22.720]   The life he is talking about is not simply not dying.
[00:32:22.720 --> 00:32:27.560]   The Bible uses two different words, bios and zoe.
[00:32:27.560 --> 00:32:31.720]   Bios is the biological life, zoe means to be alive.
[00:32:31.720 --> 00:32:36.400]   He's not simply saying that God is going to preserve us
[00:32:36.400 --> 00:32:37.740]   from physically dying.
[00:32:37.740 --> 00:32:41.320]   He's going to give us life.
[00:32:41.320 --> 00:32:44.920]   What God intended from the beginning,
[00:32:44.920 --> 00:32:47.800]   this union with the author of life
[00:32:47.800 --> 00:32:50.300]   that was broken because of our sins.
[00:32:50.300 --> 00:32:53.800]   He says, if you come to me, he says, I am the life.
[00:32:53.800 --> 00:33:00.560]   You know how you can recognize somebody who is near Christ?
[00:33:00.560 --> 00:33:01.620]   Almost always.
[00:33:01.620 --> 00:33:03.840]   There's joy.
[00:33:05.800 --> 00:33:08.600]   It doesn't matter if they're sitting in prison.
[00:33:08.600 --> 00:33:10.600]   It doesn't matter if they have disease.
[00:33:10.600 --> 00:33:13.180]   It doesn't matter if they're in their deathbed.
[00:33:13.180 --> 00:33:15.440]   It doesn't matter if they have a large bank account
[00:33:15.440 --> 00:33:16.880]   or many friends.
[00:33:16.880 --> 00:33:21.580]   You can always tell when somebody is near Christ,
[00:33:21.580 --> 00:33:26.580]   there's always joy because Jesus is life.
[00:33:26.580 --> 00:33:29.480]   Jesus is the resurrection.
[00:33:29.480 --> 00:33:34.560]   And that's why Jesus turns to Martha.
[00:33:34.560 --> 00:33:36.720]   He doesn't just say, I am the resurrection and the life
[00:33:36.720 --> 00:33:38.600]   because the point of why he came,
[00:33:38.600 --> 00:33:40.400]   he could have said that up in heaven.
[00:33:40.400 --> 00:33:44.720]   But the whole reason why he came was the next question.
[00:33:44.720 --> 00:33:46.560]   Do you believe this?
[00:33:46.560 --> 00:33:49.200]   Do you believe this?
[00:33:49.200 --> 00:33:52.520]   He wasn't simply declaring to the world, I am life.
[00:33:52.520 --> 00:33:56.120]   He wasn't simply trying to display his glory.
[00:33:56.120 --> 00:34:00.280]   His whole point was from that, do you believe this?
[00:34:00.280 --> 00:34:02.280]   Because the Bible says, if you confess with your mouth
[00:34:02.280 --> 00:34:04.520]   that Jesus is Lord and believe in your heart
[00:34:04.520 --> 00:34:06.440]   that Christ was raised from the dead,
[00:34:06.440 --> 00:34:07.940]   that you will be saved.
[00:34:07.940 --> 00:34:13.480]   The whole point of the resurrection Sunday is that question.
[00:34:13.480 --> 00:34:14.520]   Do you believe that?
[00:34:14.520 --> 00:34:20.600]   Is the penalty of sin still dominating your life?
[00:34:20.600 --> 00:34:24.840]   Is the fear of death, has it gripped our lives
[00:34:24.840 --> 00:34:27.520]   and we're doing everything possible to avoid it
[00:34:27.520 --> 00:34:28.680]   because we don't know?
[00:34:28.680 --> 00:34:32.800]   Jesus says, I am the resurrection and the life.
[00:34:32.800 --> 00:34:36.160]   Scene four, Jesus meets Mary.
[00:34:36.160 --> 00:34:39.960]   This section, I wanna start from verse 32.
[00:34:39.960 --> 00:34:43.600]   Therefore, then Mary came where Jesus was.
[00:34:43.600 --> 00:34:46.680]   She saw him and fell at his feet saying to him,
[00:34:46.680 --> 00:34:50.840]   Lord, if you had been here, my brother would not have died.
[00:34:50.840 --> 00:34:52.520]   And again, her disappointment.
[00:34:52.520 --> 00:34:57.760]   I mean, think about Mary just a few days earlier,
[00:34:57.760 --> 00:34:59.960]   not that long ago.
[00:34:59.960 --> 00:35:02.500]   She humiliated herself.
[00:35:02.500 --> 00:35:06.000]   Now again, that would be humiliating for anybody,
[00:35:06.000 --> 00:35:08.080]   but this was a prominent family,
[00:35:08.080 --> 00:35:12.320]   very wealthy family, a dignified family.
[00:35:12.320 --> 00:35:14.920]   So for Mary to be on her knees,
[00:35:14.920 --> 00:35:17.200]   wiping Jesus' feet with oil,
[00:35:17.200 --> 00:35:21.320]   is a position of even a humble servant
[00:35:21.320 --> 00:35:22.760]   would have been humble to do.
[00:35:22.760 --> 00:35:27.760]   Mary, we don't know the depth of her faith,
[00:35:27.760 --> 00:35:30.760]   but she loved Jesus so much that she was willing to do that.
[00:35:31.760 --> 00:35:36.460]   So you can see the disappointment in Mary's tone
[00:35:36.460 --> 00:35:40.840]   when she asked Jesus, Lord, if you had been here,
[00:35:40.840 --> 00:35:43.140]   my brother would not have died.
[00:35:43.140 --> 00:35:45.940]   You know, I think in the English, in the written word,
[00:35:45.940 --> 00:35:47.620]   it comes off the same, but I have a feeling
[00:35:47.620 --> 00:35:50.740]   that Martha's tone and Mary's tone was very different.
[00:35:50.740 --> 00:35:52.180]   You know, 'cause Martha is the outgoing one.
[00:35:52.180 --> 00:35:53.380]   She's the one who's outspoken,
[00:35:53.380 --> 00:35:56.740]   and she was the one who was telling Jesus, rebuke Mary!
[00:35:56.740 --> 00:35:59.540]   And Mary just sitting there quietly just studying.
[00:35:59.540 --> 00:36:02.120]   So I have a feeling they said the exact same thing,
[00:36:02.120 --> 00:36:03.920]   but Martha probably said, Lord!
[00:36:03.920 --> 00:36:06.280]   She probably ran up to him
[00:36:06.280 --> 00:36:08.640]   and called his name from a distance.
[00:36:08.640 --> 00:36:11.520]   If you had been here, my brother would not have died.
[00:36:11.520 --> 00:36:17.440]   Mary, for whatever reason, I see her as an introvert.
[00:36:17.440 --> 00:36:19.880]   You don't hear a lot from her.
[00:36:19.880 --> 00:36:21.440]   She's just a woman of action.
[00:36:21.440 --> 00:36:25.440]   If you have been here, my brother would not have died.
[00:36:27.320 --> 00:36:29.500]   And there's a deep-seated disappointment
[00:36:29.500 --> 00:36:31.440]   in Christ in those words.
[00:36:31.440 --> 00:36:34.700]   Why did you allow this to happen?
[00:36:34.700 --> 00:36:39.780]   You know how much you mean to us.
[00:36:39.780 --> 00:36:42.580]   And I know how much Lazarus meant to you,
[00:36:42.580 --> 00:36:44.620]   and I know how much you loved our family,
[00:36:44.620 --> 00:36:47.300]   but why did you let this happen?
[00:36:47.300 --> 00:36:51.780]   Verse 33, "When Jesus therefore saw her weeping,
[00:36:51.780 --> 00:36:54.640]   "and the Jews who came with her also weeping,
[00:36:54.640 --> 00:36:58.180]   "he was deeply moved in spirit and was troubled."
[00:36:58.180 --> 00:37:03.140]   And said, "Where have you laid him?"
[00:37:03.140 --> 00:37:05.340]   They said to him, "Lord, come and see."
[00:37:05.340 --> 00:37:12.380]   This is the shortest verse in all of the English Bible.
[00:37:12.380 --> 00:37:14.780]   It says, "Jesus wept."
[00:37:14.780 --> 00:37:17.080]   Now, you have to understand
[00:37:17.080 --> 00:37:19.500]   that when the original Bible was written,
[00:37:19.500 --> 00:37:21.140]   there were no verses, there were no chapters.
[00:37:21.140 --> 00:37:24.060]   It didn't happen until about 1300 AD.
[00:37:24.960 --> 00:37:26.240]   The chapters came in,
[00:37:26.240 --> 00:37:28.560]   and then it was another 300 years after that
[00:37:28.560 --> 00:37:30.440]   where the verses came in.
[00:37:30.440 --> 00:37:35.360]   So whoever put the verses in wanted to highlight,
[00:37:35.360 --> 00:37:38.640]   Jesus wept, 'cause he made it one verse.
[00:37:38.640 --> 00:37:41.400]   Jesus wept.
[00:37:41.400 --> 00:37:44.880]   So we shouldn't just pass this by and say, "Jesus wept."
[00:37:44.880 --> 00:37:48.080]   There's a reason why this one verse,
[00:37:48.080 --> 00:37:50.760]   this shortest English verse, is highlighted,
[00:37:50.760 --> 00:37:53.580]   because it has tremendous significance.
[00:37:54.480 --> 00:37:58.800]   There's only two places, one other place outside of here,
[00:37:58.800 --> 00:38:02.240]   where the same word for weeping is used of Christ,
