
[00:00:00.000 --> 00:00:03.800]   All right, good morning.
[00:45:54.100 --> 00:45:58.100]   So this is at the peak of Jesus' ministry, in John chapter 6.
[00:45:58.100 --> 00:46:01.100]   And people are forgetting to feed their kids.
[00:46:01.100 --> 00:46:04.100]   They're following him wherever he goes.
[00:46:04.100 --> 00:46:07.100]   Remember the mindset of the disciples.
[00:46:07.100 --> 00:46:10.100]   The disciples were constantly wondering, when the kingdom comes,
[00:46:10.100 --> 00:46:12.100]   who's going to be the greatest?
[00:46:12.100 --> 00:46:15.100]   They didn't understand what Jesus came to do.
[00:46:15.100 --> 00:46:16.100]   Or they didn't fully understand.
[00:46:16.100 --> 00:46:19.100]   They knew him, but Jesus would say, "I'm going to go to the cross.
[00:46:19.100 --> 00:46:20.100]   I'm going to die."
[00:46:20.100 --> 00:46:21.100]   He said, "Who's going to sit on your left?
[00:46:21.100 --> 00:46:22.100]   Who's going to sit on the right?"
[00:46:22.100 --> 00:46:24.100]   That's all they could think of.
[00:46:24.100 --> 00:46:31.100]   So imagine 20,000 people following their master wherever they go,
[00:46:31.100 --> 00:46:35.100]   and they're the right-hand men.
[00:46:35.100 --> 00:46:38.100]   My guess is, every time the disciples stepped out, it's like,
[00:46:38.100 --> 00:46:41.100]   "Oh, that's Paul. That's that guy."
[00:46:41.100 --> 00:46:44.100]   They were probably celebrities because they were attached to Christ.
[00:46:44.100 --> 00:46:48.100]   And so they were at the peak of their success.
[00:46:48.100 --> 00:46:51.100]   Like, we're famous.
[00:46:51.100 --> 00:46:52.100]   We're famous.
[00:46:52.100 --> 00:46:57.100]   We have 20,000 people and more who recognize who we are.
[00:46:57.100 --> 00:46:59.100]   And that's exactly what they were thinking.
[00:46:59.100 --> 00:47:02.100]   If we follow Jesus, this is going to happen.
[00:47:02.100 --> 00:47:06.100]   And then all of a sudden, Jesus has a conversation with these people saying,
[00:47:06.100 --> 00:47:08.100]   "You're following me because you want bread."
[00:47:08.100 --> 00:47:09.100]   He said, "Yes, we want bread."
[00:47:09.100 --> 00:47:11.100]   He said, "I am the bread."
[00:47:11.100 --> 00:47:13.100]   "Okay, then give me some bread."
[00:47:13.100 --> 00:47:14.100]   He said, "No, I am the bread."
[00:47:14.100 --> 00:47:16.100]   "Okay, okay, then prove it.
[00:47:16.100 --> 00:47:17.100]   What do you want?"
[00:47:17.100 --> 00:47:19.100]   "I want some bread."
[00:47:19.100 --> 00:47:22.100]   That's the conversation that takes place in John chapter 6.
[00:47:22.100 --> 00:47:24.100]   And then at the end of that conversation,
[00:47:24.100 --> 00:47:27.100]   Jesus, recognizing that their hearts are hardened,
[00:47:27.100 --> 00:47:30.100]   they don't really believe him, and then he says,
[00:47:30.100 --> 00:47:32.100]   "If you want to follow me, you have to do what?"
[00:47:32.100 --> 00:47:36.100]   "You have to eat my flesh and drink my blood."
[00:47:36.100 --> 00:47:38.100]   They're like, "What?"
[00:47:38.100 --> 00:47:42.100]   I mean, that's the most sacrilegious thing that anybody can say.
[00:47:42.100 --> 00:47:46.100]   They were told all their lives that if they drank the blood of animals,
[00:47:46.100 --> 00:47:48.100]   they can be killed for that.
[00:47:48.100 --> 00:47:52.100]   But he's saying, "You've got to drink my blood and eat my flesh."
[00:47:52.100 --> 00:47:56.100]   So we know how the multitudes heard that.
[00:47:56.100 --> 00:47:59.100]   Because in John 6, 66, they said they turned away.
[00:47:59.100 --> 00:48:01.100]   "This is too hard.
[00:48:01.100 --> 00:48:06.100]   He just told us to eat him."
[00:48:06.100 --> 00:48:08.100]   What is that?
[00:48:08.100 --> 00:48:09.100]   So they left him.
[00:48:09.100 --> 00:48:11.100]   So can you imagine?
[00:48:11.100 --> 00:48:13.100]   The disciples are on the side.
[00:48:13.100 --> 00:48:19.100]   They're like, "Yes, we're the apostles of Jesus Christ."
[00:48:19.100 --> 00:48:23.100]   They probably still have the baskets of bread and fish left over
[00:48:23.100 --> 00:48:28.100]   that they're carrying around to identify who they were.
[00:48:28.100 --> 00:48:32.100]   All of a sudden, they all disappear.
[00:48:32.100 --> 00:48:34.100]   What?
[00:48:34.100 --> 00:48:36.100]   We thought we were going to be glorified.
[00:48:36.100 --> 00:48:39.100]   That's like having 10 million followers and waking up the next day
[00:48:39.100 --> 00:48:42.100]   and having zero.
[00:48:42.100 --> 00:48:44.100]   This is for the young crowd.
[00:48:44.100 --> 00:48:48.100]   The old people, I'll explain later.
[00:48:48.100 --> 00:48:50.100]   It happened overnight.
[00:48:50.100 --> 00:48:53.100]   And it's not like the disciples understood.
[00:48:53.100 --> 00:48:55.100]   They were confused too.
[00:48:55.100 --> 00:48:57.100]   This is hard.
[00:48:57.100 --> 00:49:02.100]   So after they left, Jesus turns to his disciples and he asks them,
[00:49:02.100 --> 00:49:05.100]   "Are you going to leave too?"
[00:49:05.100 --> 00:49:08.100]   Because he knew that they were confused.
[00:49:08.100 --> 00:49:11.100]   But this is their answer, John 6, 68.
[00:49:11.100 --> 00:49:15.100]   "Simon Peter answered him, 'Lord, to whom shall we go?
[00:49:15.100 --> 00:49:18.100]   You have words of eternal life.
[00:49:18.100 --> 00:49:25.100]   We have believed and have come to know that you are the Holy One of God.'"
[00:49:25.100 --> 00:49:29.100]   In other words, "I don't understand it either.
[00:49:29.100 --> 00:49:32.100]   Why did you do that?
[00:49:32.100 --> 00:49:34.100]   Why did you do that?
[00:49:34.100 --> 00:49:36.100]   I don't get it. What do you mean by that?"
[00:49:36.100 --> 00:49:38.100]   "Okay, are you going to leave too?"
[00:49:38.100 --> 00:49:41.100]   "Where are we going to go?"
[00:49:41.100 --> 00:49:45.100]   "I don't understand you, but I believe you.
[00:49:45.100 --> 00:49:48.100]   I don't know what you're doing.
[00:49:48.100 --> 00:49:52.100]   I don't know why you're causing all these problems
[00:49:52.100 --> 00:49:56.100]   and why my life is so hard and why it's so difficult just to make it to the next day.
[00:49:56.100 --> 00:49:59.100]   I don't know. I don't know what you're doing.
[00:49:59.100 --> 00:50:02.100]   But I believe you."
[00:50:02.100 --> 00:50:06.100]   So their faith, that tiny little mustard seed,
[00:50:06.100 --> 00:50:09.100]   kept them connected to Christ.
[00:50:09.100 --> 00:50:12.100]   "We believe you."
[00:50:12.100 --> 00:50:17.100]   There are times in our lives that our only confession is,
[00:50:17.100 --> 00:50:21.100]   "What else? Where else am I going to go?
[00:50:21.100 --> 00:50:25.100]   I don't know what's going on. I don't know why he's allowing this to happen.
[00:50:25.100 --> 00:50:28.100]   I can't explain. I'm so tired.
[00:50:28.100 --> 00:50:31.100]   Where else am I going to go?"
[00:50:31.100 --> 00:50:34.100]   That tiny little seed, mustard seed,
[00:50:34.100 --> 00:50:37.100]   connects us to the Almighty God.
[00:50:37.100 --> 00:50:40.100]   That's what he means.
[00:50:40.100 --> 00:50:43.100]   And that's what enduring faith is.
[00:50:43.100 --> 00:50:46.100]   Sometimes it's strong. Sometimes it's weak.
[00:50:46.100 --> 00:50:49.100]   Sometimes it's so tiny.
[00:50:49.100 --> 00:50:52.100]   But if you have it,
[00:50:52.100 --> 00:50:55.100]   that powerful God will move mountains. Amen?
[00:50:55.100 --> 00:50:59.100]   So all that is a setup for now,
[00:50:59.100 --> 00:51:02.100]   if we believe,
[00:51:02.100 --> 00:51:06.100]   this is what is capable of happening.
[00:51:06.100 --> 00:51:10.100]   So my encouragement to us,
[00:51:10.100 --> 00:51:13.100]   if there's any time in our lives,
[00:51:13.100 --> 00:51:16.100]   and I've said this repeatedly,
[00:51:16.100 --> 00:51:19.100]   where you need to be anchored in Christ,
[00:51:19.100 --> 00:51:22.100]   it's now.
[00:51:22.100 --> 00:51:25.100]   Because persecution is here, and it is coming.
[00:51:25.100 --> 00:51:29.100]   Difficult times are here, and it is coming.
[00:51:29.100 --> 00:51:32.100]   Turmoil is already here,
[00:51:32.100 --> 00:51:35.100]   but greater one is coming.
[00:51:35.100 --> 00:51:38.100]   I'm not talking about the political arena.
[00:51:38.100 --> 00:51:41.100]   I'm talking about in the church.
[00:51:41.100 --> 00:51:44.100]   Spirit of delusion
[00:51:44.100 --> 00:51:47.100]   has already entered into the churches.
[00:51:47.100 --> 00:51:50.100]   And there is so much confusion,
[00:51:50.100 --> 00:51:53.100]   even among Christians,
[00:51:53.100 --> 00:51:56.100]   and even among pastors.
[00:51:56.100 --> 00:51:59.100]   So if we're not grounded and connected to the Almighty God
[00:51:59.100 --> 00:52:02.100]   through our faith in his word,
[00:52:02.100 --> 00:52:05.100]   if there's any time, confusion is going to come into the church,
[00:52:05.100 --> 00:52:08.100]   it is now.
[00:52:08.100 --> 00:52:11.100]   So I encourage you, and I implore you,
[00:52:11.100 --> 00:52:14.100]   to be connected to this Christ. Be in the word.
[00:52:14.100 --> 00:52:17.100]   In season and out of season. Let's pray.
[00:52:17.100 --> 00:52:20.100]   [clapping]
[00:52:20.100 --> 00:52:23.100]   Heavenly Father, we thank you for your goodness.
[00:52:23.100 --> 00:52:27.100]   We thank you for your patience with us.
[00:52:27.100 --> 00:52:30.100]   Lord, we thank you
[00:52:30.100 --> 00:52:33.100]   that there are some in our midst
[00:52:33.100 --> 00:52:36.100]   who are thriving in their faith, that
[00:52:36.100 --> 00:52:39.100]   even during the pandemic, it would only cause them to
[00:52:39.100 --> 00:52:42.100]   long for you and love you more.
[00:52:42.100 --> 00:52:45.100]   But then there are also some of us who are just
[00:52:45.100 --> 00:52:48.100]   holding on by a tiny thread.
[00:52:48.100 --> 00:52:51.100]   But even in that,
[00:52:51.100 --> 00:52:54.100]   we thank you for the promise
[00:52:54.100 --> 00:52:57.100]   that though we are weak, you are strong.
[00:52:57.100 --> 00:53:00.100]   Help us, Lord God, to persevere, to endure,
[00:53:00.100 --> 00:53:03.100]   as we will be implored over and over again
[00:53:03.100 --> 00:53:06.100]   through this text.
[00:53:06.100 --> 00:53:09.100]   May Christ and his sacrifice be honored,
[00:53:09.100 --> 00:53:12.100]   declared, and worshipped.
[00:53:12.100 --> 00:53:15.100]   Thank you, Lord. In Jesus' name we pray. Amen.

