
[00:00:00.000 --> 00:00:05.720]   Let's gather into our tables take our seats and we'll pray to get ready for tonight's Bible study
[00:33:28.400 --> 00:33:32.400]   (general chatter)
[00:33:32.400 --> 00:33:36.400]   (general chatter)
[00:33:36.400 --> 00:33:40.400]   (general chatter)
[00:33:41.400 --> 00:33:44.400]   (general chatter)
[00:33:44.400 --> 00:33:48.400]   (general chatter)
[00:33:48.400 --> 00:33:52.400]   (general chatter)
[00:33:52.400 --> 00:33:56.400]   (general chatter)
[00:33:56.400 --> 00:34:00.400]   (general chatter)
[00:34:00.400 --> 00:34:04.400]   (general chatter)
[00:34:04.400 --> 00:34:08.400]   (general chatter)
[00:34:09.400 --> 00:34:12.400]   (general chatter)
[00:34:12.400 --> 00:34:16.400]   (general chatter)
[00:34:16.400 --> 00:34:20.400]   (general chatter)
[00:34:20.400 --> 00:34:24.400]   (general chatter)
[00:34:24.400 --> 00:34:28.400]   (general chatter)
[00:34:28.400 --> 00:34:32.400]   (general chatter)
[00:34:32.400 --> 00:34:36.400]   (general chatter)
[00:34:37.400 --> 00:34:40.400]   (general chatter)
[00:34:40.400 --> 00:34:44.400]   (general chatter)
[00:34:44.400 --> 00:34:48.400]   (general chatter)
[00:34:48.400 --> 00:34:52.400]   (general chatter)
[00:34:52.400 --> 00:34:56.400]   (general chatter)
[00:34:56.400 --> 00:35:00.400]   (general chatter)
[00:35:00.400 --> 00:35:04.400]   (general chatter)
[00:35:05.400 --> 00:35:08.400]   (general chatter)
[00:35:08.400 --> 00:35:12.400]   (general chatter)
[00:35:12.400 --> 00:35:16.400]   (general chatter)
[00:35:16.400 --> 00:35:20.400]   (general chatter)
[00:35:20.400 --> 00:35:24.400]   (general chatter)
[00:35:24.400 --> 00:35:28.400]   (general chatter)
[00:35:28.400 --> 00:35:32.400]   (general chatter)
[00:35:33.400 --> 00:35:36.400]   (general chatter)
[00:35:36.400 --> 00:35:40.400]   (general chatter)
[00:35:40.400 --> 00:35:44.400]   (general chatter)
[00:35:44.400 --> 00:35:48.400]   (general chatter)
[00:35:48.400 --> 00:35:52.400]   (general chatter)
[00:35:52.400 --> 00:35:56.400]   (general chatter)
[00:35:56.400 --> 00:36:00.400]   (general chatter)
[00:36:01.400 --> 00:36:04.400]   (general chatter)
[00:36:04.400 --> 00:36:08.400]   (general chatter)
[00:36:08.400 --> 00:36:12.400]   (general chatter)
[00:36:12.400 --> 00:36:16.400]   (general chatter)
[00:36:16.400 --> 00:36:20.400]   (general chatter)
[00:36:20.400 --> 00:36:24.400]   (general chatter)
[00:36:24.400 --> 00:36:28.400]   (general chatter)
[00:36:29.400 --> 00:36:32.400]   (general chatter)
[00:36:32.400 --> 00:36:36.400]   (general chatter)
[00:36:36.400 --> 00:36:40.400]   (general chatter)
[00:36:40.400 --> 00:36:44.400]   (general chatter)
[00:36:44.400 --> 00:36:48.400]   (general chatter)
[00:36:48.400 --> 00:36:52.400]   (general chatter)
[00:36:52.400 --> 00:36:56.400]   (general chatter)
[00:36:57.400 --> 00:37:00.400]   (general chatter)
[00:37:00.400 --> 00:37:04.400]   (general chatter)
[00:37:04.400 --> 00:37:08.400]   (general chatter)
[00:37:08.400 --> 00:37:12.400]   (general chatter)
[00:37:12.400 --> 00:37:16.400]   (general chatter)
[00:37:16.400 --> 00:37:20.400]   (general chatter)
[00:37:20.400 --> 00:37:24.400]   (general chatter)
[00:37:25.400 --> 00:37:28.400]   (general chatter)
[00:37:28.400 --> 00:37:32.400]   (general chatter)
[00:37:32.400 --> 00:37:36.400]   (general chatter)
[00:37:36.400 --> 00:37:40.400]   (general chatter)
[00:37:40.400 --> 00:37:44.400]   (general chatter)
[00:37:44.400 --> 00:37:48.400]   (general chatter)
[00:37:48.400 --> 00:37:52.400]   (general chatter)
[00:37:53.400 --> 00:37:56.400]   (general chatter)
[00:37:56.400 --> 00:38:00.400]   (general chatter)
[00:38:00.400 --> 00:38:04.400]   (general chatter)
[00:38:04.400 --> 00:38:08.400]   (general chatter)
[00:38:08.400 --> 00:38:12.400]   (general chatter)
[00:38:12.400 --> 00:38:16.400]   (general chatter)
[00:38:16.400 --> 00:38:20.400]   (general chatter)
[00:38:21.400 --> 00:38:24.400]   (general chatter)
[00:38:24.400 --> 00:38:28.400]   (general chatter)
[00:38:28.400 --> 00:38:32.400]   (general chatter)
[00:38:32.400 --> 00:38:36.400]   (general chatter)
[00:38:36.400 --> 00:38:40.400]   (general chatter)
[00:38:40.400 --> 00:38:44.400]   (general chatter)
[00:38:44.400 --> 00:38:48.400]   (general chatter)
[00:38:49.400 --> 00:38:52.400]   (general chatter)
[00:38:52.400 --> 00:38:56.400]   (general chatter)
[00:38:56.400 --> 00:39:00.400]   (general chatter)
[00:39:00.400 --> 00:39:04.400]   (general chatter)
[00:39:04.400 --> 00:39:08.400]   (general chatter)
[00:39:08.400 --> 00:39:12.400]   (general chatter)
[00:39:12.400 --> 00:39:16.400]   (general chatter)
[00:39:17.400 --> 00:39:20.400]   (general chatter)
[00:39:20.400 --> 00:39:24.400]   (general chatter)
[00:39:24.400 --> 00:39:28.400]   (general chatter)
[00:39:28.400 --> 00:39:32.400]   (general chatter)
[00:39:32.400 --> 00:39:36.400]   (general chatter)
[00:39:36.400 --> 00:39:40.400]   (general chatter)
[00:39:40.400 --> 00:39:44.400]   (general chatter)
[00:39:45.400 --> 00:39:48.400]   (general chatter)
[00:39:48.400 --> 00:39:52.400]   (general chatter)
[00:39:52.400 --> 00:39:56.400]   (general chatter)
[00:39:56.400 --> 00:40:00.400]   (general chatter)
[00:40:00.400 --> 00:40:04.400]   (general chatter)
[00:40:04.400 --> 00:40:08.400]   (general chatter)
[00:40:08.400 --> 00:40:12.400]   (general chatter)
[00:40:13.400 --> 00:40:16.400]   (general chatter)
[00:40:16.400 --> 00:40:20.400]   (general chatter)
[00:40:20.400 --> 00:40:24.400]   (general chatter)
[00:40:24.400 --> 00:40:28.400]   (general chatter)
[00:40:28.400 --> 00:40:32.400]   (general chatter)
[00:40:32.400 --> 00:40:36.400]   (general chatter)
[00:40:36.400 --> 00:40:40.400]   (general chatter)
[00:40:41.400 --> 00:40:44.400]   (general chatter)
[00:40:44.400 --> 00:40:48.400]   (general chatter)
[00:40:48.400 --> 00:40:52.400]   (general chatter)
[00:40:52.400 --> 00:40:56.400]   (general chatter)
[00:40:56.400 --> 00:41:00.400]   (general chatter)
[00:41:00.400 --> 00:41:04.400]   (general chatter)
[00:41:04.400 --> 00:41:08.400]   (general chatter)
[00:41:09.400 --> 00:41:12.400]   (general chatter)
[00:41:12.400 --> 00:41:16.400]   (general chatter)
[00:41:16.400 --> 00:41:20.400]   (general chatter)
[00:41:20.400 --> 00:41:24.400]   (general chatter)
[00:41:24.400 --> 00:41:28.400]   (general chatter)
[00:41:28.400 --> 00:41:32.400]   (general chatter)
[00:41:32.400 --> 00:41:36.400]   (general chatter)
[00:41:37.400 --> 00:41:40.400]   (general chatter)
[00:41:40.400 --> 00:41:44.400]   (general chatter)
[00:41:44.400 --> 00:41:48.400]   (general chatter)
[00:41:48.400 --> 00:41:52.400]   (general chatter)
[00:41:52.400 --> 00:41:56.400]   (general chatter)
[00:41:56.400 --> 00:42:00.400]   (general chatter)
[00:42:00.400 --> 00:42:04.400]   (general chatter)
[00:42:05.400 --> 00:42:08.400]   (general chatter)
[00:42:08.400 --> 00:42:12.400]   (general chatter)
[00:42:12.400 --> 00:42:16.400]   (general chatter)
[00:42:16.400 --> 00:42:20.400]   (general chatter)
[00:42:20.400 --> 00:42:24.400]   (general chatter)
[00:42:24.400 --> 00:42:28.400]   (general chatter)
[00:42:28.400 --> 00:42:32.400]   (general chatter)
[00:42:33.400 --> 00:42:36.400]   (general chatter)
[00:42:36.400 --> 00:42:40.400]   (general chatter)
[00:42:40.400 --> 00:42:44.400]   (general chatter)
[00:42:44.400 --> 00:42:48.400]   (general chatter)
[00:42:48.400 --> 00:42:52.400]   (general chatter)
[00:42:52.400 --> 00:42:56.400]   (general chatter)
[00:42:56.400 --> 00:43:00.400]   (general chatter)
[00:43:01.400 --> 00:43:04.400]   (general chatter)
[00:43:04.400 --> 00:43:08.400]   (general chatter)
[00:43:08.400 --> 00:43:12.400]   (general chatter)
[00:43:12.400 --> 00:43:16.400]   (general chatter)
[00:43:16.400 --> 00:43:20.400]   (general chatter)
[00:43:20.400 --> 00:43:24.400]   (general chatter)
[00:43:24.400 --> 00:43:28.400]   (general chatter)
[00:43:29.400 --> 00:43:32.400]   (general chatter)
[00:43:32.400 --> 00:43:36.400]   (general chatter)
[00:43:36.400 --> 00:43:40.400]   (general chatter)
[00:43:40.400 --> 00:43:44.400]   (general chatter)
[00:43:44.400 --> 00:43:48.400]   (general chatter)
[00:43:48.400 --> 00:43:52.400]   (general chatter)
[00:43:52.400 --> 00:43:56.400]   (general chatter)
[00:43:57.400 --> 00:44:00.400]   (general chatter)
[00:44:00.400 --> 00:44:04.400]   (general chatter)
[00:44:04.400 --> 00:44:08.400]   (general chatter)
[00:44:08.400 --> 00:44:12.400]   (general chatter)
[00:44:12.400 --> 00:44:16.400]   (general chatter)
[00:44:16.400 --> 00:44:20.400]   (general chatter)
[00:44:20.400 --> 00:44:24.400]   (general chatter)
[00:44:25.400 --> 00:44:28.400]   (general chatter)
[00:44:28.400 --> 00:44:32.400]   (general chatter)
[00:44:32.400 --> 00:44:36.400]   (general chatter)
[00:44:36.400 --> 00:44:40.400]   (general chatter)
[00:44:40.400 --> 00:44:44.400]   (general chatter)
[00:44:44.400 --> 00:44:48.400]   (general chatter)
[00:44:48.400 --> 00:44:52.400]   (general chatter)
[00:44:53.400 --> 00:44:56.400]   (general chatter)
[00:44:56.400 --> 00:45:00.400]   (general chatter)
[00:45:00.400 --> 00:45:04.400]   (general chatter)
[00:45:04.400 --> 00:45:08.400]   (general chatter)
[00:45:08.400 --> 00:45:12.400]   (general chatter)
[00:45:12.400 --> 00:45:16.400]   (general chatter)
[00:45:16.400 --> 00:45:20.400]   (general chatter)
[00:45:21.400 --> 00:45:24.400]   (general chatter)
[00:45:24.400 --> 00:45:28.400]   (general chatter)
[00:45:28.400 --> 00:45:32.400]   (general chatter)
[00:45:32.400 --> 00:45:36.400]   (general chatter)
[00:45:36.400 --> 00:45:40.400]   (general chatter)
[00:45:40.400 --> 00:45:44.400]   (general chatter)
[00:45:44.400 --> 00:45:48.400]   (general chatter)
[00:45:49.400 --> 00:45:52.400]   (general chatter)
[00:45:52.400 --> 00:45:56.400]   (general chatter)
[00:45:56.400 --> 00:46:00.400]   (general chatter)
[00:46:00.400 --> 00:46:04.400]   (general chatter)
[00:46:04.400 --> 00:46:08.400]   (general chatter)
[00:46:08.400 --> 00:46:12.400]   (general chatter)
[00:46:12.400 --> 00:46:16.400]   (general chatter)
[00:46:17.400 --> 00:46:20.400]   (general chatter)
[00:46:20.400 --> 00:46:24.400]   (general chatter)
[00:46:24.400 --> 00:46:28.400]   (general chatter)
[00:46:28.400 --> 00:46:32.400]   (general chatter)
[00:46:32.400 --> 00:46:36.400]   (general chatter)
[00:46:36.400 --> 00:46:40.400]   (general chatter)
[00:46:40.400 --> 00:46:44.400]   (general chatter)
[00:46:45.400 --> 00:46:48.400]   (general chatter)
[00:46:48.400 --> 00:46:52.400]   (general chatter)
[00:46:52.400 --> 00:46:56.400]   (general chatter)
[00:46:56.400 --> 00:47:00.400]   (general chatter)
[00:47:00.400 --> 00:47:04.400]   (general chatter)
[00:47:04.400 --> 00:47:08.400]   (general chatter)
[00:47:08.400 --> 00:47:12.400]   (general chatter)
[00:47:13.400 --> 00:47:16.400]   (general chatter)
[00:47:16.400 --> 00:47:20.400]   (general chatter)
[00:47:20.400 --> 00:47:24.400]   (general chatter)
[00:47:24.400 --> 00:47:28.400]   (general chatter)
[00:47:28.400 --> 00:47:32.400]   (general chatter)
[00:47:32.400 --> 00:47:36.400]   (general chatter)
[00:47:36.400 --> 00:47:40.400]   (general chatter)
[00:47:41.400 --> 00:47:44.400]   (general chatter)
[00:47:44.400 --> 00:47:48.400]   (general chatter)
[00:47:48.400 --> 00:47:52.400]   (general chatter)
[00:47:52.400 --> 00:47:56.400]   (general chatter)
[00:47:56.400 --> 00:48:00.400]   (general chatter)
[00:48:00.400 --> 00:48:04.400]   (general chatter)
[00:48:04.400 --> 00:48:08.400]   (general chatter)
[00:48:09.400 --> 00:48:12.400]   (general chatter)
[00:48:12.400 --> 00:48:16.400]   (general chatter)
[00:48:16.400 --> 00:48:20.400]   (general chatter)
[00:48:20.400 --> 00:48:24.400]   (general chatter)
[00:48:24.400 --> 00:48:28.400]   (general chatter)
[00:48:28.400 --> 00:48:32.400]   (general chatter)
[00:48:32.400 --> 00:48:36.400]   (general chatter)
[00:48:37.400 --> 00:48:40.400]   (general chatter)
[00:48:40.400 --> 00:48:44.400]   (general chatter)
[00:48:44.400 --> 00:48:48.400]   (general chatter)
[00:48:48.400 --> 00:48:52.400]   (general chatter)
[00:48:52.400 --> 00:48:56.400]   (general chatter)
[00:48:56.400 --> 00:49:00.400]   (general chatter)
[00:49:00.400 --> 00:49:04.400]   (general chatter)
[00:49:05.400 --> 00:49:08.400]   (general chatter)
[00:49:08.400 --> 00:49:12.400]   (general chatter)
[00:49:12.400 --> 00:49:16.400]   (general chatter)
[00:49:16.400 --> 00:49:20.400]   (general chatter)
[00:49:20.400 --> 00:49:24.400]   (general chatter)
[00:49:24.400 --> 00:49:28.400]   (general chatter)
[00:49:28.400 --> 00:49:32.400]   (general chatter)
[00:49:33.400 --> 00:49:36.400]   (general chatter)
[00:49:36.400 --> 00:49:40.400]   (general chatter)
[00:49:40.400 --> 00:49:44.400]   (general chatter)
[00:49:44.400 --> 00:49:48.400]   (general chatter)
[00:49:48.400 --> 00:49:52.400]   (general chatter)
[00:49:52.400 --> 00:49:56.400]   (general chatter)
[00:49:56.400 --> 00:50:00.400]   (general chatter)
[00:50:01.400 --> 00:50:04.400]   (general chatter)
[00:50:04.400 --> 00:50:08.400]   (general chatter)
[00:50:08.400 --> 00:50:12.400]   (general chatter)
[00:50:12.400 --> 00:50:16.400]   (general chatter)
[00:50:16.400 --> 00:50:20.400]   (general chatter)
[00:50:20.400 --> 00:50:24.400]   (general chatter)
[00:50:24.400 --> 00:50:28.400]   (general chatter)
[00:50:29.400 --> 00:50:32.400]   (general chatter)
[00:50:32.400 --> 00:50:36.400]   (general chatter)
[00:50:36.400 --> 00:50:40.400]   (general chatter)
[00:50:40.400 --> 00:50:44.400]   (general chatter)
[00:50:44.400 --> 00:50:48.400]   (general chatter)
[00:50:48.400 --> 00:50:52.400]   (general chatter)
[00:50:52.400 --> 00:50:56.400]   (general chatter)
[00:50:57.400 --> 00:51:00.400]   (general chatter)
[00:51:00.400 --> 00:51:04.400]   (general chatter)
[00:51:04.400 --> 00:51:08.400]   (general chatter)
[00:51:08.400 --> 00:51:12.400]   (general chatter)
[00:51:12.400 --> 00:51:16.400]   (general chatter)
[00:51:16.400 --> 00:51:20.400]   (general chatter)
[00:51:20.400 --> 00:51:24.400]   (general chatter)
[00:51:25.400 --> 00:51:28.400]   (general chatter)
[00:51:28.400 --> 00:51:32.400]   (general chatter)
[00:51:32.400 --> 00:51:36.400]   (general chatter)
[00:51:36.400 --> 00:51:40.400]   (general chatter)
[00:51:40.400 --> 00:51:44.400]   (general chatter)
[00:51:44.400 --> 00:51:48.400]   (general chatter)
[00:51:48.400 --> 00:51:52.400]   (general chatter)
[00:51:53.400 --> 00:51:56.400]   (general chatter)
[00:51:56.400 --> 00:52:00.400]   (general chatter)
[00:52:00.400 --> 00:52:04.400]   (general chatter)
[00:52:04.400 --> 00:52:08.400]   (general chatter)
[00:52:08.400 --> 00:52:12.400]   (general chatter)
[00:52:12.400 --> 00:52:16.400]   (general chatter)
[00:52:16.400 --> 00:52:20.400]   (general chatter)
[00:52:21.400 --> 00:52:24.400]   (general chatter)
[00:52:24.400 --> 00:52:28.400]   (general chatter)
[00:52:28.400 --> 00:52:32.400]   (general chatter)
[00:52:32.400 --> 00:52:36.400]   (general chatter)
[00:52:36.400 --> 00:52:40.400]   (general chatter)
[00:52:40.400 --> 00:52:44.400]   (general chatter)
[00:52:44.400 --> 00:52:48.400]   (general chatter)
[00:52:49.400 --> 00:52:52.400]   (general chatter)
[00:52:52.400 --> 00:52:56.400]   (general chatter)
[00:52:56.400 --> 00:53:00.400]   (general chatter)
[00:53:00.400 --> 00:53:04.400]   (general chatter)
[00:53:04.400 --> 00:53:08.400]   (general chatter)
[00:53:08.400 --> 00:53:12.400]   (general chatter)
[00:53:12.400 --> 00:53:16.400]   (general chatter)
[00:53:17.400 --> 00:53:20.400]   (general chatter)
[00:53:20.400 --> 00:53:24.400]   (general chatter)
[00:53:24.400 --> 00:53:28.400]   (general chatter)
[00:53:28.400 --> 00:53:32.400]   (general chatter)
[00:53:32.400 --> 00:53:36.400]   (general chatter)
[00:53:36.400 --> 00:53:40.400]   (general chatter)
[00:53:40.400 --> 00:53:44.400]   (general chatter)
[00:53:45.400 --> 00:53:48.400]   (general chatter)
[00:53:48.400 --> 00:53:52.400]   (general chatter)
[00:53:52.400 --> 00:53:56.400]   (general chatter)
[00:53:56.400 --> 00:54:00.400]   (general chatter)
[00:54:00.400 --> 00:54:04.400]   (general chatter)
[00:54:04.400 --> 00:54:08.400]   (general chatter)
[00:54:08.400 --> 00:54:12.400]   (general chatter)
[00:54:13.400 --> 00:54:16.400]   (general chatter)
[00:54:16.400 --> 00:54:20.400]   (general chatter)
[00:54:20.400 --> 00:54:24.400]   (general chatter)
[00:54:24.400 --> 00:54:28.400]   (general chatter)
[00:54:28.400 --> 00:54:32.400]   (general chatter)
[00:54:32.400 --> 00:54:36.400]   (general chatter)
[00:54:36.400 --> 00:54:40.400]   (general chatter)
[00:54:41.400 --> 00:54:44.400]   (general chatter)
[00:54:44.400 --> 00:54:48.400]   (general chatter)
[00:54:48.400 --> 00:54:52.400]   (general chatter)
[00:54:52.400 --> 00:54:56.400]   (general chatter)
[00:54:56.400 --> 00:55:00.400]   (general chatter)
[00:55:00.400 --> 00:55:04.400]   (general chatter)
[00:55:04.400 --> 00:55:08.400]   (general chatter)
[00:55:09.400 --> 00:55:12.400]   (general chatter)
[00:55:12.400 --> 00:55:16.400]   (general chatter)
[00:55:16.400 --> 00:55:20.400]   (general chatter)
[00:55:20.400 --> 00:55:24.400]   (general chatter)
[00:55:24.400 --> 00:55:28.400]   (general chatter)
[00:55:28.400 --> 00:55:32.400]   (general chatter)
[00:55:32.400 --> 00:55:36.400]   (general chatter)
[00:55:37.400 --> 00:55:40.400]   (general chatter)
[00:55:40.400 --> 00:55:44.400]   (general chatter)
[00:55:44.400 --> 00:55:48.400]   (general chatter)
[00:55:48.400 --> 00:55:52.400]   (general chatter)
[00:55:52.400 --> 00:55:56.400]   (general chatter)
[00:55:56.400 --> 00:56:00.400]   (general chatter)
[00:56:00.400 --> 00:56:04.400]   (general chatter)
[00:56:05.400 --> 00:56:08.400]   (general chatter)
[00:56:08.400 --> 00:56:12.400]   (general chatter)
[00:56:12.400 --> 00:56:16.400]   (general chatter)
[00:56:16.400 --> 00:56:20.400]   (general chatter)
[00:56:20.400 --> 00:56:24.400]   (general chatter)
[00:56:24.400 --> 00:56:28.400]   (general chatter)
[00:56:28.400 --> 00:56:32.400]   (general chatter)
[00:56:33.400 --> 00:56:36.400]   (general chatter)
[00:56:36.400 --> 00:56:40.400]   (general chatter)
[00:56:40.400 --> 00:56:44.400]   (general chatter)
[00:56:44.400 --> 00:56:48.400]   (general chatter)
[00:56:48.400 --> 00:56:52.400]   (general chatter)
[00:56:52.400 --> 00:56:56.400]   (general chatter)
[00:56:56.400 --> 00:57:00.400]   (general chatter)
[00:57:01.400 --> 00:57:04.400]   (general chatter)
[00:57:04.400 --> 00:57:08.400]   (general chatter)
[00:57:08.400 --> 00:57:12.400]   (general chatter)
[00:57:12.400 --> 00:57:16.400]   (general chatter)
[00:57:16.400 --> 00:57:20.400]   (general chatter)
[00:57:20.400 --> 00:57:24.400]   (general chatter)
[00:57:24.400 --> 00:57:28.400]   (general chatter)
[00:57:29.400 --> 00:57:32.400]   (general chatter)
[00:57:32.400 --> 00:57:36.400]   (general chatter)
[00:57:36.400 --> 00:57:40.400]   (general chatter)
[00:57:40.400 --> 00:57:44.400]   (general chatter)
[00:57:44.400 --> 00:57:48.400]   (general chatter)
[00:57:48.400 --> 00:57:52.400]   (general chatter)
[00:57:52.400 --> 00:57:56.400]   (general chatter)
[00:57:57.400 --> 00:58:00.400]   (general chatter)
[00:58:00.400 --> 00:58:04.400]   (general chatter)
[00:58:04.400 --> 00:58:08.400]   (general chatter)
[00:58:08.400 --> 00:58:12.400]   (general chatter)
[00:58:12.400 --> 00:58:16.400]   (general chatter)
[00:58:16.400 --> 00:58:20.400]   (general chatter)
[00:58:20.400 --> 00:58:24.400]   (general chatter)
[00:58:25.400 --> 00:58:28.400]   (general chatter)
[00:58:28.400 --> 00:58:32.400]   (general chatter)
[00:58:32.400 --> 00:58:36.400]   (general chatter)
[00:58:36.400 --> 00:58:40.400]   (general chatter)
[00:58:40.400 --> 00:58:44.400]   (general chatter)
[00:58:44.400 --> 00:58:48.400]   (general chatter)
[00:58:48.400 --> 00:58:52.400]   (general chatter)
[00:58:53.400 --> 00:58:56.400]   (general chatter)
[00:58:56.400 --> 00:59:00.400]   (general chatter)
[00:59:00.400 --> 00:59:04.400]   (general chatter)
[00:59:04.400 --> 00:59:08.400]   (general chatter)
[00:59:08.400 --> 00:59:12.400]   (general chatter)
[00:59:12.400 --> 00:59:16.400]   (general chatter)
[00:59:16.400 --> 00:59:20.400]   (general chatter)
[00:59:21.400 --> 00:59:24.400]   (general chatter)
[00:59:24.400 --> 00:59:28.400]   (general chatter)
[00:59:28.400 --> 00:59:32.400]   (general chatter)
[00:59:32.400 --> 00:59:36.400]   (general chatter)
[00:59:36.400 --> 00:59:40.400]   (general chatter)
[00:59:40.400 --> 00:59:44.400]   (general chatter)
[00:59:44.400 --> 00:59:48.400]   (general chatter)
[00:59:49.400 --> 00:59:52.400]   (general chatter)
[00:59:52.400 --> 00:59:56.400]   (general chatter)
[00:59:56.400 --> 01:00:00.400]   (general chatter)
[01:00:00.400 --> 01:00:04.400]   (general chatter)
[01:00:04.400 --> 01:00:08.400]   (general chatter)
[01:00:08.400 --> 01:00:12.400]   (general chatter)
[01:00:12.400 --> 01:00:16.400]   (general chatter)
[01:00:17.400 --> 01:00:20.400]   (general chatter)
[01:00:20.400 --> 01:00:24.400]   (general chatter)
[01:00:24.400 --> 01:00:28.400]   (general chatter)
[01:00:28.400 --> 01:00:32.400]   (general chatter)
[01:00:32.400 --> 01:00:36.400]   (general chatter)
[01:00:36.400 --> 01:00:40.400]   (general chatter)
[01:00:40.400 --> 01:00:44.400]   (general chatter)
[01:00:45.400 --> 01:00:48.400]   (general chatter)
[01:00:48.400 --> 01:00:52.400]   (general chatter)
[01:00:52.400 --> 01:00:56.400]   (general chatter)
[01:00:56.400 --> 01:01:00.400]   (general chatter)
[01:01:00.400 --> 01:01:04.400]   (general chatter)
[01:01:04.400 --> 01:01:08.400]   (general chatter)
[01:01:08.400 --> 01:01:12.400]   (general chatter)
[01:01:13.400 --> 01:01:16.400]   (general chatter)
[01:01:16.400 --> 01:01:20.400]   (general chatter)
[01:01:20.400 --> 01:01:24.400]   (general chatter)
[01:01:24.400 --> 01:01:28.400]   (general chatter)
[01:01:28.400 --> 01:01:32.400]   (general chatter)
[01:01:32.400 --> 01:01:36.400]   (general chatter)
[01:01:36.400 --> 01:01:40.400]   (general chatter)
[01:01:41.400 --> 01:01:44.400]   (general chatter)
[01:01:44.400 --> 01:01:48.400]   (general chatter)
[01:01:48.400 --> 01:01:52.400]   (general chatter)
[01:01:52.400 --> 01:01:56.400]   (general chatter)
[01:01:56.400 --> 01:02:00.400]   (general chatter)
[01:02:00.400 --> 01:02:04.400]   (general chatter)
[01:02:04.400 --> 01:02:08.400]   (general chatter)
[01:02:09.400 --> 01:02:12.400]   (general chatter)
[01:02:12.400 --> 01:02:16.400]   (general chatter)
[01:02:16.400 --> 01:02:20.400]   (general chatter)
[01:02:20.400 --> 01:02:24.400]   (general chatter)
[01:02:24.400 --> 01:02:28.400]   (general chatter)
[01:02:28.400 --> 01:02:32.400]   (general chatter)
[01:02:32.400 --> 01:02:36.400]   (general chatter)
[01:02:37.400 --> 01:02:40.400]   (general chatter)
[01:02:40.400 --> 01:02:44.400]   (general chatter)
[01:02:44.400 --> 01:02:48.400]   (general chatter)
[01:02:48.400 --> 01:02:52.400]   (general chatter)
[01:02:52.400 --> 01:02:56.400]   (general chatter)
[01:02:56.400 --> 01:03:00.400]   (general chatter)
[01:03:00.400 --> 01:03:04.400]   (general chatter)
[01:03:05.400 --> 01:03:08.400]   (general chatter)
[01:03:08.400 --> 01:03:12.400]   (general chatter)
[01:03:12.400 --> 01:03:16.400]   (general chatter)
[01:03:16.400 --> 01:03:20.400]   (general chatter)
[01:03:20.400 --> 01:03:24.400]   (general chatter)
[01:03:24.400 --> 01:03:28.400]   (general chatter)
[01:03:28.400 --> 01:03:32.400]   (general chatter)
[01:03:33.400 --> 01:03:36.400]   (general chatter)
[01:03:36.400 --> 01:03:40.400]   (general chatter)
[01:03:40.400 --> 01:03:44.400]   (general chatter)
[01:03:44.400 --> 01:03:48.400]   (general chatter)
[01:03:48.400 --> 01:03:52.400]   (general chatter)
[01:03:52.400 --> 01:03:56.400]   (general chatter)
[01:03:56.400 --> 01:04:00.400]   (general chatter)
[01:04:01.400 --> 01:04:04.400]   (general chatter)
[01:04:04.400 --> 01:04:08.400]   (general chatter)
[01:04:08.400 --> 01:04:12.400]   (general chatter)
[01:04:12.400 --> 01:04:16.400]   (general chatter)
[01:04:16.400 --> 01:04:20.400]   (general chatter)
[01:04:20.400 --> 01:04:24.400]   (general chatter)
[01:04:24.400 --> 01:04:28.400]   (general chatter)
[01:04:29.400 --> 01:04:32.400]   (general chatter)
[01:04:32.400 --> 01:04:36.400]   (general chatter)
[01:04:36.400 --> 01:04:40.400]   (general chatter)
[01:04:40.400 --> 01:04:44.400]   (general chatter)
[01:04:44.400 --> 01:04:48.400]   (general chatter)
[01:04:48.400 --> 01:04:52.400]   (general chatter)
[01:04:52.400 --> 01:04:56.400]   (general chatter)
[01:04:57.400 --> 01:05:00.400]   (general chatter)
[01:05:00.400 --> 01:05:04.400]   (general chatter)
[01:05:04.400 --> 01:05:08.400]   (general chatter)
[01:05:08.400 --> 01:05:12.400]   (general chatter)
[01:05:12.400 --> 01:05:16.400]   (general chatter)
[01:05:16.400 --> 01:05:20.400]   (general chatter)
[01:05:20.400 --> 01:05:24.400]   (general chatter)
[01:05:25.400 --> 01:05:28.400]   (general chatter)
[01:05:28.400 --> 01:05:32.400]   (general chatter)
[01:05:32.400 --> 01:05:36.400]   (general chatter)
[01:05:36.400 --> 01:05:40.400]   (general chatter)
[01:05:40.400 --> 01:05:44.400]   (general chatter)
[01:05:44.400 --> 01:05:48.400]   (general chatter)
[01:05:48.400 --> 01:05:52.400]   (general chatter)
[01:05:53.400 --> 01:05:56.400]   (general chatter)
[01:05:56.400 --> 01:06:00.400]   (general chatter)
[01:06:00.400 --> 01:06:04.400]   (general chatter)
[01:06:04.400 --> 01:06:08.400]   (general chatter)
[01:06:08.400 --> 01:06:12.400]   (general chatter)
[01:06:12.400 --> 01:06:16.400]   (general chatter)
[01:06:16.400 --> 01:06:20.400]   (general chatter)
[01:06:21.400 --> 01:06:24.400]   (general chatter)
[01:06:24.400 --> 01:06:28.400]   (general chatter)
[01:06:28.400 --> 01:06:32.400]   (general chatter)
[01:06:32.400 --> 01:06:36.400]   (general chatter)
[01:06:36.400 --> 01:06:40.400]   (general chatter)
