
[00:00:00.000 --> 00:00:06.160]   All right, good morning.
[00:22:05.560 --> 00:22:10.900]   So the only other thing that we know about Melchizedek is that Abraham considered him
[00:22:10.900 --> 00:22:12.280]   greater than himself.
[00:22:12.280 --> 00:22:19.120]   That's all we were taught in Genesis 14, that he is a king priest, received the tithe, disappears.
[00:22:19.120 --> 00:22:22.320]   And then he says, the Messiah is going to come in the order of Melchizedek.
[00:22:22.320 --> 00:22:26.720]   So if you've been studying the Old Testament, preparing and waiting for the Messiah, and
[00:22:26.720 --> 00:22:32.520]   all of a sudden the author of Hebrew says, you want some meat?
[00:22:32.520 --> 00:22:34.140]   Here's some meat.
[00:22:34.140 --> 00:22:37.280]   You want to really understand what God has been doing in history.
[00:22:37.280 --> 00:22:38.960]   Here it comes.
[00:22:38.960 --> 00:22:45.560]   Jesus comes in the order of Melchizedek to fulfill that prophecy in Psalm 110.
[00:22:45.560 --> 00:22:50.060]   But before I get into this meat, you need to pay attention.
[00:22:50.060 --> 00:22:55.120]   If you've been a casual Christian and all you want to know is Jesus loves you and died
[00:22:55.120 --> 00:23:01.280]   for you and that's enough for you, and you're not curious enough to dig into his glory,
[00:23:01.280 --> 00:23:07.160]   and you're not curious enough to ask deep questions, then it's going to go over your
[00:23:07.160 --> 00:23:08.160]   head.
[00:23:08.160 --> 00:23:11.080]   So that was all a setup, right?
[00:23:11.080 --> 00:23:19.520]   Well, all of that, again, to give you the background understanding of how a first century
[00:23:19.520 --> 00:23:27.760]   Jew who knew the history would have heard, Melchizedek is greater than Abraham.
[00:23:27.760 --> 00:23:31.320]   Now we're going to be on this subject for the next two, three weeks.
[00:23:31.320 --> 00:23:35.120]   But for today, I'm going to give you three things that this passage says, what makes
[00:23:35.120 --> 00:23:37.680]   Melchizedek greater than Abraham.
[00:23:37.680 --> 00:23:43.560]   Number one, the one who collects tithes is greater than the one who gives it.
[00:23:43.560 --> 00:23:48.640]   It says in verse four, "Now observe how great this man was to whom Abraham the patriarch
[00:23:48.640 --> 00:23:54.840]   gave a tenth of the choice's spoils."
[00:23:54.840 --> 00:23:59.680]   Observe how great this man, Melchizedek, was to whom Abraham patriarch gave a tenth of
[00:23:59.680 --> 00:24:02.440]   the choice's spoils.
[00:24:02.440 --> 00:24:05.640]   Now let's understand what tithing is.
[00:24:05.640 --> 00:24:12.360]   The specific law of tithing did not come in until the Mosaic law in Leviticus chapter
[00:24:12.360 --> 00:24:13.360]   27.
[00:24:13.360 --> 00:24:19.600]   So those of you who are with us studying Leviticus chapter 27, remember what he says there.
[00:24:19.600 --> 00:24:24.880]   But tithing actually shows up way before that, here in Genesis chapter 14, and probably before
[00:24:24.880 --> 00:24:27.800]   that, because there is no instruction given to Abraham.
[00:24:27.800 --> 00:24:32.840]   Abraham knew to give tithe even before any instructions are written down.
[00:24:32.840 --> 00:24:39.360]   So in other words, the sacrificial system outside of the Mosaic law existed.
[00:24:39.360 --> 00:24:45.360]   He shows up and the meaning behind the tithe, whether it was pre-Mosaic law or post-Mosaic
[00:24:45.360 --> 00:24:51.440]   law, in Leviticus 27.30 says this, "Thus all the tithes of the land, of the seed of the
[00:24:51.440 --> 00:24:58.480]   land, of the fruit of the tree, is the Lord's and it is holy to the Lord."
[00:24:58.480 --> 00:25:05.000]   Tithing was commanded to the nation of Israel as an act of lordship.
[00:25:05.000 --> 00:25:12.520]   Giving a tenth of the best of the harvest was given to God to declare that all of this
[00:25:12.520 --> 00:25:14.760]   ultimately belongs to you.
[00:25:14.760 --> 00:25:15.760]   It was an act of lordship.
[00:25:15.760 --> 00:25:20.520]   It was a first sign that whatever, whether I was a millionaire or whether I'm just making
[00:25:20.520 --> 00:25:25.040]   a few bucks, that in His sovereign will, God gave me what He gave me and I'm returning
[00:25:25.040 --> 00:25:26.040]   it to you.
[00:25:26.040 --> 00:25:28.880]   So what tithing was in the Old Testament?
[00:25:28.880 --> 00:25:37.360]   Well, he says, Melchizedek shows up and Abraham, if he was rich before, now he's filthy rich,
[00:25:37.360 --> 00:25:38.360]   right?
[00:25:38.360 --> 00:25:44.920]   Because he just beat four kings and everything that they took became his.
[00:25:44.920 --> 00:25:49.760]   So you see this progression of God blessing him and he's become this filthy rich man and
[00:25:49.760 --> 00:25:54.320]   he gives a tenth of that as an offering to Melchizedek.
[00:25:54.320 --> 00:25:59.480]   And so he says, "The one who receives the tithes is greater than the one who gives it."
[00:25:59.480 --> 00:26:03.720]   So immediately Abraham recognizes him as greater.
[00:26:03.720 --> 00:26:08.880]   Hebrews 7, 9, it says, "So to speak, though through Abraham, even Levi, who received tithes,
[00:26:08.880 --> 00:26:09.880]   paid tithes."
[00:26:09.880 --> 00:26:14.320]   Again, I hope I didn't lose any of you, okay?
[00:26:14.320 --> 00:26:18.160]   I hope you're putting your thinking cap on and straining to understand.
[00:26:18.160 --> 00:26:21.480]   And if you don't understand, please ask, right?
[00:26:21.480 --> 00:26:25.080]   Don't just kind of, you know, just kind of, "I don't understand.
[00:26:25.080 --> 00:26:26.080]   It must not be important.
[00:26:26.080 --> 00:26:29.040]   If I don't understand, it must not be important."
[00:26:29.040 --> 00:26:33.240]   I think part of the reason why there's shallowness in Christianity is because there's shallowness
[00:26:33.240 --> 00:26:35.740]   in the interest in the things of God.
[00:26:35.740 --> 00:26:40.800]   And so you kind of, it's kind of like seeing, you know, seeing like, you know, beautiful
[00:26:40.800 --> 00:26:44.240]   things like, you know, from a far distance.
[00:26:44.240 --> 00:26:49.920]   Those of you who ever traveled to maybe Seven Wonders, you know, like maybe, I don't know,
[00:26:49.920 --> 00:26:56.400]   like Dam for, you know, like you've gone to Machu Picchu, you know, the Great Wall, those
[00:26:56.400 --> 00:26:58.840]   are the only thing I can think of right now, right?
[00:26:58.840 --> 00:27:01.600]   It's not the same looking at pictures.
[00:27:01.600 --> 00:27:03.600]   It's not the same hearing other people describe it.
[00:27:03.600 --> 00:27:08.240]   It's not the same, right, as when you are able to physically watch it.
[00:27:08.240 --> 00:27:13.120]   Well, I think in the same way, many Christians are satisfied with the explanation that other
[00:27:13.120 --> 00:27:16.000]   Christians give about who Christ is.
[00:27:16.000 --> 00:27:18.320]   And that's enough, right?
[00:27:18.320 --> 00:27:22.440]   And the reason why many people's faith remains shallow is because they're satisfied with
[00:27:22.440 --> 00:27:25.320]   just staying, keeping their distance and not really digging in.
[00:27:25.320 --> 00:27:30.880]   Well, again, this is one of those things that the more we dig, the more of glory of God
[00:27:30.880 --> 00:27:31.880]   it gets revealed.
[00:27:31.880 --> 00:27:34.560]   And hope, my hope is that you will see that.
[00:27:34.560 --> 00:27:40.400]   The more we dig, the more you see just how deep this thing goes, right?
[00:27:40.400 --> 00:27:47.800]   So when he says, just by him giving the tithe, it can show, it shows that Melchizedek is
[00:27:47.800 --> 00:27:51.320]   greater than this guy who just conquered all these kings.
[00:27:51.320 --> 00:27:55.160]   So this was a source of pride for the Jews.
[00:27:55.160 --> 00:28:01.680]   Remember when Jesus says to the Jews, he said, "If you abide in my word, then you shall
[00:28:01.680 --> 00:28:04.800]   know the truth and you will be my disciple and you shall know the truth and truth shall
[00:28:04.800 --> 00:28:05.800]   set you free."
[00:28:05.800 --> 00:28:07.720]   And they get offended.
[00:28:07.720 --> 00:28:09.560]   To set free?
[00:28:09.560 --> 00:28:11.440]   You're not talking to slaves.
[00:28:11.440 --> 00:28:16.600]   You're comparing us to these bond servants, these indentured servants.
[00:28:16.600 --> 00:28:19.680]   You're not low class like that, right?
[00:28:19.680 --> 00:28:20.680]   We've never been slaves.
[00:28:20.680 --> 00:28:21.680]   How dare you call us that?
[00:28:21.680 --> 00:28:26.760]   And then it says in John 8, 33, they answered him, "We are Abraham's descendants and have
[00:28:26.760 --> 00:28:28.840]   never yet been enslaved to anyone.
[00:28:28.840 --> 00:28:34.400]   How is it that you say you will become free?"
[00:28:34.400 --> 00:28:37.440]   What is our confidence?
[00:28:37.440 --> 00:28:40.040]   What is your confidence?
[00:28:40.040 --> 00:28:47.080]   You know, at the beginning of all this pandemic, right, and fear gripped the world.
[00:28:47.080 --> 00:28:52.040]   We were seeing scenes of people dying on the street and we were hearing crazy numbers of
[00:28:52.040 --> 00:28:55.440]   over 2 million people are going to get infected or even die.
[00:28:55.440 --> 00:28:59.500]   And so we thought at the beginning of all of this, that every single one of us is going
[00:28:59.500 --> 00:29:02.800]   to know somebody personally, that there's some people in our church who's going to get
[00:29:02.800 --> 00:29:04.300]   in and they're going to die.
[00:29:04.300 --> 00:29:07.560]   And so fear gripped not only us, but the rest of the world.
[00:29:07.560 --> 00:29:12.280]   And that's why they did something really radical, shutting down the economy for this long, even
[00:29:12.280 --> 00:29:14.880]   with all the consequences.
[00:29:14.880 --> 00:29:20.480]   Now that the information is coming out, and it is still serious, but it wasn't anywhere
[00:29:20.480 --> 00:29:24.440]   close to what they were fearing in the beginning.
[00:29:24.440 --> 00:29:29.080]   And so slowly the economy is coming back and slowly people are coming back to work and
[00:29:29.080 --> 00:29:30.520]   churches are starting to open up.
[00:29:30.520 --> 00:29:36.120]   And I know that there's still a lot of fear, but at what point?
[00:29:36.120 --> 00:29:39.840]   How safe does it have to be for people to gather?
[00:29:39.840 --> 00:29:41.080]   How safe does it have to be?
[00:29:41.080 --> 00:29:45.440]   Is it a 100% guarantee that no one is going to get sick?
[00:29:45.440 --> 00:29:50.360]   100% that you're going to live a long life, you and your children, and die at a ripe old
[00:29:50.360 --> 00:29:52.720]   age.
[00:29:52.720 --> 00:29:56.280]   Where do we find our safety?
[00:29:56.280 --> 00:29:58.920]   Where are we anchored?
[00:29:58.920 --> 00:30:06.080]   There are some things that we do as Christians that a lot of non-Christians wouldn't do because
[00:30:06.080 --> 00:30:09.640]   they do not have hope in Christ.
[00:30:09.640 --> 00:30:19.600]   Living a long, safe, healthy life is the promise that the world gives, not Christ.
[00:30:19.600 --> 00:30:23.960]   Because we believe in Christ, because we are anchored in Christ, our decision-making is
[00:30:23.960 --> 00:30:30.040]   not purely made on safety.
[00:30:30.040 --> 00:30:37.800]   Our satisfaction, our hope, our foundation, our security is grounded in Christ, in Christ
[00:30:37.800 --> 00:30:38.800]   alone.
[00:30:38.800 --> 00:30:43.400]   See, these Jews thought that they were safe because they were descendants of Abraham.
[00:30:43.400 --> 00:30:44.400]   We're not like these Gentiles.
[00:30:44.400 --> 00:30:45.400]   We're not like these pagans.
[00:30:45.400 --> 00:30:48.920]   We said, "No, there's something greater than Abraham."
[00:30:48.920 --> 00:30:54.080]   Well, if there's somebody greater than Abraham, where does that put us?
[00:30:54.080 --> 00:30:57.680]   There's something outside of Israel greater than us, then where does it put us?
[00:30:57.680 --> 00:31:02.080]   And all of a sudden, it completely abolishes their security.
[00:31:02.080 --> 00:31:05.080]   And that's exactly what it was meant to do.
[00:31:05.080 --> 00:31:10.160]   Whatever it is that you are anchored in, you're not safe.
[00:31:10.160 --> 00:31:12.960]   And that's why I said, "You're drifting back thinking that you're going to be safer if
[00:31:12.960 --> 00:31:14.400]   you go back to your old system."
[00:31:14.400 --> 00:31:21.120]   He says, "No, Christ brings in something greater than that."
[00:31:21.120 --> 00:31:24.560]   So just by the tithe alone, you can see that Melchizedek is greater.
[00:31:24.560 --> 00:31:32.160]   But secondly, the one who blesses is greater than the one who is being blessed.
[00:31:32.160 --> 00:31:37.440]   Verse 7, "But without any dispute, the lesser is blessed by the greater."
[00:31:37.440 --> 00:31:41.960]   But without any dispute, you know what that means?
[00:31:41.960 --> 00:31:47.760]   Abraham met Melchizedek, and it seems like, at least according to Scripture, that he's
[00:31:47.760 --> 00:31:52.080]   never met him before, but immediately he recognizes somebody greater than him.
[00:31:52.080 --> 00:31:58.240]   Just so that we understand the context, if there was any period of time Abraham would
[00:31:58.240 --> 00:32:03.360]   have been an arrogant person, I think it would have been then, right?
[00:32:03.360 --> 00:32:07.360]   Because he just conquered four kings.
[00:32:07.360 --> 00:32:10.160]   Who conquered other five kings?
[00:32:10.160 --> 00:32:13.760]   He's got so much possession, he had to separate even before this happened.
[00:32:13.760 --> 00:32:19.580]   So imagine how much wealth that Abraham has at chapter 14.
[00:32:19.580 --> 00:32:22.520]   Imagine how much power he has.
[00:32:22.520 --> 00:32:29.000]   But all of a sudden he sees this strange guy coming, Melchizedek, and he immediately submits
[00:32:29.000 --> 00:32:31.320]   himself under him.
[00:32:31.320 --> 00:32:33.920]   He says, "It was without dispute."
[00:32:33.920 --> 00:32:40.720]   You know, like a lot of people play basketball, and maybe you're really good, and you're king
[00:32:40.720 --> 00:32:45.560]   of the court, and if you play, you know, you get to play in four, five, six games straight
[00:32:45.560 --> 00:32:49.920]   because you're the best guy on the court, and all of a sudden Michael Jordan shows up,
[00:32:49.920 --> 00:32:57.740]   or Kobe, or LeBron, whoever you're a fan of, or Steph Curry, okay, I'm going to cover everybody.
[00:32:57.740 --> 00:32:59.020]   You can't open your mouth.
[00:32:59.020 --> 00:33:01.280]   There is no dispute.
[00:33:01.280 --> 00:33:07.280]   Maybe in street ball and maybe at LA Fitness there's some competition, and maybe you might
[00:33:07.280 --> 00:33:11.180]   be a little bit better than them, but all of a sudden if one of those guys shows up,
[00:33:11.180 --> 00:33:15.920]   there is no disputing because no one would take you seriously.
[00:33:15.920 --> 00:33:19.040]   Even if you mentioned that, they would laugh at you.
[00:33:19.040 --> 00:33:25.400]   He says that Melchizedek's superiority was so obvious.
[00:33:25.400 --> 00:33:26.700]   Now we don't know what he saw.
[00:33:26.700 --> 00:33:28.980]   We don't know if there was some glory upon him.
[00:33:28.980 --> 00:33:29.980]   We don't know.
[00:33:29.980 --> 00:33:37.120]   But as soon as he saw Melchizedek, he recognized God's presence upon him and his authority,
[00:33:37.120 --> 00:33:43.320]   and he said without dispute, there was no jockeying, there was no questioning, there
[00:33:43.320 --> 00:33:46.960]   was no who are you, why should I give you, there's none of that.
[00:33:46.960 --> 00:33:55.240]   As soon as he saw the Lord's anointing upon him, he, without dispute, he gives him the
[00:33:55.240 --> 00:33:58.120]   tithe and he receives a blessing.
[00:33:58.120 --> 00:34:06.640]   Now this blessing for Abraham's family is huge, right, because remember Abraham already
[00:34:06.640 --> 00:34:08.480]   had God's blessing upon him.
[00:34:08.480 --> 00:34:12.560]   Remember Genesis chapter 12, we said I will bless you and through you I will bless all
[00:34:12.560 --> 00:34:17.160]   the other nations and because of God's blessing, they're getting filthy rich and then they're
[00:34:17.160 --> 00:34:27.480]   able to conquer other nations and yet he saw the blessing of Melchizedek greater than him
[00:34:27.480 --> 00:34:32.680]   without dispute.
[00:34:32.680 --> 00:34:39.000]   That should really cause us to take a step back and say there's something upon this guy,
[00:34:39.000 --> 00:34:41.400]   it was not like any other kings.
[00:34:41.400 --> 00:34:44.120]   It wasn't like he just happened to be a great king.
[00:34:44.120 --> 00:34:47.660]   There was some anointing upon him that he recognized.
[00:34:47.660 --> 00:34:54.040]   And this blessing upon Israel, again, comes back again, remember the story of Jacob and
[00:34:54.040 --> 00:34:55.040]   Esau?
[00:34:55.040 --> 00:35:01.040]   Esau, Jacob is the slippery one, Esau is the hairy one.
[00:35:01.040 --> 00:35:05.840]   Whenever I read that story, I think like humanly speaking, I naturally gravitate toward Esau
[00:35:05.840 --> 00:35:08.200]   because he's a manly guy.
[00:35:08.200 --> 00:35:13.800]   He's the guy who's hunting, you know, and Jacob's the guy who's a mama's boy.
[00:35:13.800 --> 00:35:18.240]   He's home, you know, playing something with his mom.
[00:35:18.240 --> 00:35:25.160]   And so Jacob is staying home and he's maneuvering to take his older brother's blessing away.
[00:35:25.160 --> 00:35:31.560]   Esau comes back famished and he said, "Well, if you give me your birthright, your blessing
[00:35:31.560 --> 00:35:34.680]   as a firstborn, I'll give you this bowl of soup."
[00:35:34.680 --> 00:35:37.080]   Now Esau, you know, he's hungry.
[00:35:37.080 --> 00:35:40.840]   So what does this blessing mean to me when I'm going to die?
[00:35:40.840 --> 00:35:44.800]   And it's just kind of drama, he's over-exaggerating.
[00:35:44.800 --> 00:35:52.400]   Well that little event, that little twist that Jacob carries out causes the blessing
[00:35:52.400 --> 00:35:55.680]   to go through Jacob instead of Esau.
[00:35:55.680 --> 00:36:04.640]   Later on in Hebrews 12, verse 16, he warns us not to be like Esau who sold his blessing
[00:36:04.640 --> 00:36:07.600]   and became immoral.
[00:36:07.600 --> 00:36:11.920]   Immoral and ungodly because of that.
[00:36:11.920 --> 00:36:18.800]   When we look at that, it's like, wow, he lost his blessing from God because he got hungry
[00:36:18.800 --> 00:36:22.440]   and he couldn't say no to this thing.
[00:36:22.440 --> 00:36:29.120]   Now you have to understand that this blessing, this firstborn blessing upon Esau was not
[00:36:29.120 --> 00:36:31.100]   an ordinary blessing of any other family.
[00:36:31.100 --> 00:36:33.180]   This was an anointed family.
[00:36:33.180 --> 00:36:39.420]   When he rejected the blessing, he wasn't just rejecting the inheritance of his forefathers.
[00:36:39.420 --> 00:36:45.120]   He was rejecting God's blessing, God's promise that he made upon this family.
[00:36:45.120 --> 00:36:49.920]   And so when he rejected, he was literally saying, you know, what good is God to me?
[00:36:49.920 --> 00:36:56.280]   What good is all the promises that God made to me, to my fathers and my grandfather, if
[00:36:56.280 --> 00:36:58.660]   I can't eat?
[00:36:58.660 --> 00:37:06.440]   And that's why he was called immoral and godless because he rejected God for a bowl of soup.
[00:37:06.440 --> 00:37:07.440]   What is my point?
[00:37:07.440 --> 00:37:17.200]   My point is to receive Abraham, who had this anointing from God, to meet Melchizedek and
[00:37:17.200 --> 00:37:22.440]   to say, your blessing, I need you, your blessing.
[00:37:22.440 --> 00:37:26.480]   It says a lot about what Abraham recognized.
[00:37:26.480 --> 00:37:32.120]   The one who was being blessed is less than the one who is blessing.
[00:37:32.120 --> 00:37:42.200]   You know what this tells us is, our greatest hindrance in our walk with God is pride.
[00:37:42.200 --> 00:37:45.400]   It's our pride.
[00:37:45.400 --> 00:37:52.600]   When we are not able to recognize, we're not able to recognize who God is, and we refuse
[00:37:52.600 --> 00:37:56.100]   to submit ourselves to him.
[00:37:56.100 --> 00:38:00.560]   That is our greatest hindrance to true worship and is the greatest hindrance to ultimately
[00:38:00.560 --> 00:38:02.560]   our life.
[00:38:02.560 --> 00:38:08.000]   But when we're in the presence of God, there is no disputing.
[00:38:08.000 --> 00:38:13.920]   When you go to heaven, you know, like even on earth, even in the church, there's always,
[00:38:13.920 --> 00:38:17.560]   there's always discussions about whose opinion is right, whose is wrong.
[00:38:17.560 --> 00:38:21.160]   Right now you have the whole country, whole world divided as to who's right and who's
[00:38:21.160 --> 00:38:22.680]   wrong.
[00:38:22.680 --> 00:38:26.640]   I don't think we're going to know for years, to be honest, like which information is right,
[00:38:26.640 --> 00:38:27.760]   which is wrong.
[00:38:27.760 --> 00:38:33.360]   And everybody is absolutely convinced my party is right, my information is right, my facts,
[00:38:33.360 --> 00:38:36.000]   the doctors that I rely on, we're all right.
[00:38:36.000 --> 00:38:40.360]   And I don't think we're really going to know until years have passed and everything that
[00:38:40.360 --> 00:38:41.360]   we know.
[00:38:41.360 --> 00:38:46.040]   And when we are separated from our emotions, our own opinions, and we just purely look
[00:38:46.040 --> 00:38:49.520]   at the facts, what's going on today?
[00:38:49.520 --> 00:38:51.320]   That happens oftentimes even in the church.
[00:38:51.320 --> 00:38:52.600]   Who's right, who's wrong?
[00:38:52.600 --> 00:38:56.640]   My education, my experience, right?
[00:38:56.640 --> 00:39:00.240]   My understanding, my giftedness over your giftedness.
[00:39:00.240 --> 00:39:01.680]   And some, no, mine better.
[00:39:01.680 --> 00:39:04.620]   No, you're better.
[00:39:04.620 --> 00:39:10.000]   But when you look at the scene in heaven, there is no disputing.
[00:39:10.000 --> 00:39:17.000]   If you've ever seen the picture of what heaven looks like, angels, elders, holy creatures,
[00:39:17.000 --> 00:39:26.280]   the multitudes, Jews and the Gentiles are all bowed down at the throne of grace in eternal
[00:39:26.280 --> 00:39:28.760]   worship.
[00:39:28.760 --> 00:39:31.400]   There is no disputing.
[00:39:31.400 --> 00:39:35.800]   When we're in the presence of God, it automatically causes us to be humble.
[00:39:35.800 --> 00:39:40.920]   I would think Abraham would have been a very difficult person to bring to his knees at
[00:39:40.920 --> 00:39:41.920]   that point.
[00:39:41.920 --> 00:39:48.920]   And yet as soon as he recognized God's anointing upon Melchizedek, he became humble.
[00:39:48.920 --> 00:39:51.100]   He became humble.
[00:39:51.100 --> 00:39:57.000]   Even though it was just a blip in history, it was a shadow that if you've been paying
[00:39:57.000 --> 00:39:59.880]   attention, who is this guy?
[00:39:59.880 --> 00:40:02.760]   Why would Abraham submit himself to him?
[00:40:02.760 --> 00:40:07.180]   Why would Abraham with God's blessing receive blessing from him?
[00:40:07.180 --> 00:40:13.100]   So that when Christ came and he said, "Jesus comes in the order of Melchizedek," that's
[00:40:13.100 --> 00:40:15.060]   who he was.
[00:40:15.060 --> 00:40:18.740]   Now it makes sense why Abraham submitted himself to him.
[00:40:18.740 --> 00:40:21.240]   Now it makes sense why he gave tithe to him.
[00:40:21.240 --> 00:40:27.060]   Now it makes sense why Melchizedek did not dispute.
[00:40:27.060 --> 00:40:36.280]   Third, and finally, the one who serves perpetually is greater than the one who serves temporarily.
[00:40:36.280 --> 00:40:39.000]   All the other priesthood that the Jews knew was temporary.
[00:40:39.000 --> 00:40:44.800]   In fact, they had a time limit as to how long they can serve.
[00:40:44.800 --> 00:40:50.680]   In Hebrews 7.3, it says, "Melchizedek is without father, without mother, without genealogy,
[00:40:50.680 --> 00:40:54.560]   having neither beginning of days nor end of life."
[00:40:54.560 --> 00:41:01.160]   Some people have read this and thought, "This sounds like Jesus."
[00:41:01.160 --> 00:41:04.040]   And so there's been a lot of discussion as to, "Is this Jesus?
[00:41:04.040 --> 00:41:05.800]   Is this not Jesus?"
[00:41:05.800 --> 00:41:09.960]   Because so many of the descriptions that he gives about Melchizedek sounds like Jesus.
[00:41:09.960 --> 00:41:14.960]   Well, clearly he is not Jesus, and I'm going to explain that a little bit later.
[00:41:14.960 --> 00:41:22.320]   What he is saying is that Melchizedek doesn't come from the same line of the Levites.
[00:41:22.320 --> 00:41:27.680]   And when he says he's without genealogy, it means that his authority does not come from
[00:41:27.680 --> 00:41:30.240]   his birth.
[00:41:30.240 --> 00:41:32.960]   Now why does he say it this way?
[00:41:32.960 --> 00:41:39.320]   Because if you remember the Old Testament, the Old Testament is filled with genealogies,
[00:41:39.320 --> 00:41:40.520]   right?
[00:41:40.520 --> 00:41:41.680]   It's filled with genealogies.
[00:41:41.680 --> 00:41:44.200]   And sometimes we read these genealogies, "What is the purpose of these genealogies?
[00:41:44.200 --> 00:41:46.160]   I don't understand who these people are.
[00:41:46.160 --> 00:41:51.620]   Why are there so many pages and chapters that talk about genealogy?
[00:41:51.620 --> 00:41:55.320]   Maybe if I was closer, maybe if that was my grandfather, that would make more sense."
[00:41:55.320 --> 00:42:01.400]   The reason why there's genealogy is because genealogy traces the authenticity of that
[00:42:01.400 --> 00:42:02.660]   person's position.
[00:42:02.660 --> 00:42:08.520]   So he was constantly tracing the genealogy of how this Savior was going to come.
[00:42:08.520 --> 00:42:14.760]   But they also traced the genealogy of the Levites, because only a Levite can participate
[00:42:14.760 --> 00:42:16.720]   in the temple work.
[00:42:16.720 --> 00:42:21.800]   So when he says he is without father, without mother, without genealogy, means he is outside
[00:42:21.800 --> 00:42:24.040]   of that system.
[00:42:24.040 --> 00:42:29.320]   That his authority doesn't come because his parents were Levites, or because his grandfather
[00:42:29.320 --> 00:42:30.320]   was blessed.
[00:42:30.320 --> 00:42:33.440]   He is, in other words, above that.
[00:42:33.440 --> 00:42:40.040]   There is a separate system, separate priestly system that is not submitted to human system.
[00:42:40.040 --> 00:42:41.040]   Okay?
[00:42:41.040 --> 00:42:45.680]   So again, hopefully you're following me.
[00:42:45.680 --> 00:42:49.960]   Remember when the disciples asked Jesus to pray, right?
[00:42:49.960 --> 00:42:50.960]   This is what Jesus had to pray.
[00:42:50.960 --> 00:42:54.880]   He said, "Our Father which art in heaven, hallowed be thy name.
[00:42:54.880 --> 00:42:56.320]   Thy kingdom come.
[00:42:56.320 --> 00:43:02.720]   Thy will be done on earth as it is in heaven."
[00:43:02.720 --> 00:43:06.000]   That's the beginning of the Lord's Prayer, right?
[00:43:06.000 --> 00:43:11.640]   That his will be done on earth as it is in heaven.
[00:43:11.640 --> 00:43:18.240]   Meaning, whatever God is doing, whatever system that God has, whatever order that exists in
[00:43:18.240 --> 00:43:22.840]   heaven will eventually be reflected on earth.
[00:43:22.840 --> 00:43:24.200]   You follow that?
[00:43:24.200 --> 00:43:31.760]   The problem that we get into is we want the earthly things to be reflected in heaven.
[00:43:31.760 --> 00:43:39.120]   And a lot of times the way we even imagine what heaven will be like is utopia on earth.
[00:43:39.120 --> 00:43:42.720]   Whatever is the most beautiful thing that I can imagine on earth, that maybe that's
[00:43:42.720 --> 00:43:45.440]   what heaven is like.
[00:43:45.440 --> 00:43:51.240]   The prayer and the activity of Christians is to recognize that even the most beautiful
[00:43:51.240 --> 00:43:56.600]   thing that you and I see on earth is under God's curse.
[00:43:56.600 --> 00:44:00.680]   Sin affected not only human beings, but it also affected animals.
[00:44:00.680 --> 00:44:03.320]   It also affected creation.
[00:44:03.320 --> 00:44:08.880]   So everything that you and I see, all the systems that we see, have all been affected
[00:44:08.880 --> 00:44:09.880]   by sin.
[00:44:09.880 --> 00:44:15.060]   And it will all be done away with when Christ comes.
[00:44:15.060 --> 00:44:18.920]   So a Christian's prayer is to have his kingdom come.
[00:44:18.920 --> 00:44:22.320]   Things will be done on earth as it is in heaven.
[00:44:22.320 --> 00:44:29.920]   Well the reason why I say all of this is because Melchizedek's priesthood is a heavenly priesthood.
[00:44:29.920 --> 00:44:35.480]   That wasn't meant for temporary system where Christ came and it's done away with.
[00:44:35.480 --> 00:44:40.800]   That that temporary system ultimately was to prepare for the eternal system that was
[00:44:40.800 --> 00:44:44.000]   coming under Melchizedek.
[00:44:44.000 --> 00:44:45.000]   You get that?
[00:44:45.000 --> 00:44:46.000]   Okay.
[00:44:46.000 --> 00:44:48.840]   Now I have no idea if you got it or not.
[00:44:48.840 --> 00:44:50.840]   I'll see in the coming weeks.
[00:44:50.840 --> 00:44:55.800]   When I see your face and I mention Melchizedek and you have a blank look, I'll know if you
[00:44:55.800 --> 00:44:58.240]   paid attention or not or if you got it or not.
[00:44:58.240 --> 00:44:59.240]   Okay?
[00:44:59.240 --> 00:45:02.000]   But again, this is that important.
[00:45:02.000 --> 00:45:09.440]   Melchizedek, his priesthood comes from heaven.
[00:45:09.440 --> 00:45:10.480]   It was preparing.
[00:45:10.480 --> 00:45:15.400]   So I didn't mention this in the beginning, but I think it's important that I mention
[00:45:15.400 --> 00:45:17.000]   this.
[00:45:17.000 --> 00:45:25.160]   Why does God use like Melchizedek as a type, as an impression to prepare for the coming
[00:45:25.160 --> 00:45:26.160]   of Christ?
[00:45:26.160 --> 00:45:30.520]   Why doesn't he just say, "Melchizedek is a system made in heaven.
[00:45:30.520 --> 00:45:31.960]   This is who Melchizedek is.
[00:45:31.960 --> 00:45:32.960]   He is not Jesus."
[00:45:32.960 --> 00:45:33.960]   Why does he not explain?
[00:45:33.960 --> 00:45:38.720]   Why does he just give us a picture of him and then we find the reflection of that in
[00:45:38.720 --> 00:45:41.560]   Christ and then tells us a detail in Christ?
[00:45:41.560 --> 00:45:45.320]   Because first of all, it wasn't about Melchizedek.
[00:45:45.320 --> 00:45:47.800]   Melchizedek was only to prepare.
[00:45:47.800 --> 00:45:49.480]   The meat was in Christ.
[00:45:49.480 --> 00:45:54.120]   It was only to prepare for Christ to come.
[00:45:54.120 --> 00:45:57.800]   Hebrews chapter 1 verse 1, it says, "God spoke in many ways in the Old Testament through
[00:45:57.800 --> 00:46:01.080]   many avenues in order to prepare."
[00:46:01.080 --> 00:46:03.720]   But now they speak, what?
