
[00:00:00.000 --> 00:00:03.240]   All right, good morning.
[00:23:03.480 --> 00:23:06.800]   And they were all weirded out.
[00:23:06.800 --> 00:23:09.000]   They're very weirded out by my behavior.
[00:23:09.000 --> 00:23:11.480]   But that was my application of this passage.
[00:23:11.480 --> 00:23:18.120]   How can I provoke other people to be encouraging, to love other people?
[00:23:18.120 --> 00:23:24.320]   Some of you are very provoking.
[00:23:24.320 --> 00:23:27.080]   I see some of you who are very intentional.
[00:23:27.080 --> 00:23:31.520]   When you see a newcomer, you don't turn your eyes.
[00:23:31.520 --> 00:23:34.040]   Because of typical people, because it's awkward.
[00:23:34.040 --> 00:23:35.080]   Because you don't know these people.
[00:23:35.080 --> 00:23:36.160]   And you make eye contact.
[00:23:36.160 --> 00:23:37.000]   And you've got to say hello.
[00:23:37.000 --> 00:23:41.520]   But some of you, I notice, you go out of your way to be welcoming.
[00:23:41.520 --> 00:23:44.280]   You're so hospitable.
[00:23:44.280 --> 00:23:45.280]   And you provoke me.
[00:23:45.280 --> 00:23:49.880]   When I watch your behavior, I'm provoked.
[00:23:49.880 --> 00:23:53.600]   Some of you are genuinely hospitable.
[00:23:53.600 --> 00:23:57.200]   I see strangers and people who are new, people that you're not comfortable with.
[00:23:57.200 --> 00:24:00.920]   And not because they're your age and you have similar things to share with them.
[00:24:00.920 --> 00:24:02.280]   But just because you're hospitable.
[00:24:02.280 --> 00:24:04.800]   And the word hospitable basically means to love strangers.
[00:24:04.800 --> 00:24:07.280]   And some of you are so good at that.
[00:24:07.280 --> 00:24:10.800]   Hospitality isn't inviting a lot of your friends over to your house.
[00:24:10.800 --> 00:24:14.600]   The word hospitality means to bring people who are not like you,
[00:24:14.600 --> 00:24:17.480]   who are strangers, who are outside of your comfort zone.
[00:24:17.480 --> 00:24:20.680]   And I see some of you who are very provoking.
[00:24:20.680 --> 00:24:25.840]   That's what it means to provoke, that your behavior in your life is provoking
[00:24:25.840 --> 00:24:28.200]   other people to do the same.
[00:24:28.200 --> 00:24:33.640]   You know, I know some people in this church who are very intentional with their
[00:24:33.640 --> 00:24:35.480]   finances.
[00:24:35.480 --> 00:24:38.640]   You know, aside from the tithing and the gift that they give to the church,
[00:24:38.640 --> 00:24:43.920]   they have, there's people in our church who've set aside thousands of dollars just
[00:24:43.920 --> 00:24:45.200]   in case somebody is in need.
[00:24:45.200 --> 00:24:49.240]   And so whenever there's a need, they're the first ones to call or email and say,
[00:24:49.240 --> 00:24:51.000]   "Hey, I have this money set aside.
[00:24:51.000 --> 00:24:54.480]   Can I use this for this?"
[00:24:54.480 --> 00:24:58.440]   See, those are the type of things that he's talking about to provoke other people.
[00:24:58.440 --> 00:25:03.080]   That by our behavior, by our life, intentionally, that it causes other people
[00:25:03.080 --> 00:25:05.440]   to do the same.
[00:25:05.440 --> 00:25:10.760]   You know, when we went to India this winter, out of the 15, I think there was
[00:25:10.760 --> 00:25:13.960]   about 11 of us who were married.
[00:25:13.960 --> 00:25:15.400]   And we had a lot of couples.
[00:25:15.400 --> 00:25:18.640]   You know, for the first time in any of our mission trips, we had more couples at the
[00:25:18.640 --> 00:25:20.720]   trip than we had singles.
[00:25:20.720 --> 00:25:24.520]   And the reason why that was so encouraging to me is because a lot of these couples,
[00:25:24.520 --> 00:25:30.680]   deliberately, they come out because they want to use their marriage to glorify God
[00:25:30.680 --> 00:25:32.520]   together.
[00:25:32.520 --> 00:25:36.920]   And so, you know, we had one couple who just got married, and the very first trip
[00:25:36.920 --> 00:25:41.800]   that they took outside of their honeymoon is they wanted to use their money and time
[00:25:41.800 --> 00:25:46.680]   to use what God has given them to provoke other people and to make sure that it's
[00:25:46.680 --> 00:25:47.680]   being deliberate.
[00:25:47.680 --> 00:25:50.920]   Because typically, obviously, when you get married, you want to travel,
[00:25:50.920 --> 00:25:54.800]   you want to eat good stuff, and that's just how we are.
[00:25:54.800 --> 00:25:55.760]   You know?
[00:25:55.760 --> 00:25:57.880]   But these young couples, and again, it wasn't just one.
[00:25:57.880 --> 00:26:02.960]   We have other couples in our church who wanted to make sure that early on in their
[00:26:02.960 --> 00:26:07.040]   marriage that they wanted to establish Christ at the center.
[00:26:07.040 --> 00:26:14.400]   And just being with them provokes me, that they want to be deliberate with their youth.
[00:26:14.400 --> 00:26:20.720]   One of the things that I always think about that provokes me to want to do better and
[00:26:20.720 --> 00:26:24.360]   to make the most of every opportunity, I remember years ago, back in college,
[00:26:24.360 --> 00:26:27.360]   a group of us went up to Oregon to share the gospel.
[00:26:27.360 --> 00:26:31.080]   And we were out this one particular park, and it was filled with people,
[00:26:31.080 --> 00:26:34.640]   and there was this little tiny bridge that went over the stream.
[00:26:34.640 --> 00:26:40.240]   It's probably the best place to go to kind of relax and look at the scenery.
[00:26:40.240 --> 00:26:42.480]   I saw this old man that was standing up there.
[00:26:42.480 --> 00:26:46.320]   He told me later on that he was about 86 years old.
[00:26:46.320 --> 00:26:49.480]   And clearly, he was not in good health.
[00:26:49.480 --> 00:26:52.560]   So he was leaning on the bridge, and he was just hanging out, just watching.
[00:26:52.560 --> 00:26:56.000]   So I decided to go over there and share the gospel with him.
[00:26:56.000 --> 00:26:59.960]   And so I started going over the bridge illustration about, you know,
[00:26:59.960 --> 00:27:01.400]   "All have sinned, fall short of the glory of God."
[00:27:01.400 --> 00:27:03.840]   And it took me about 10 minutes to go through.
[00:27:03.840 --> 00:27:07.200]   Then after I was done, you know, I was expecting him to, "Okay, you know,
[00:27:07.200 --> 00:27:09.800]   move on your way, kid."
[00:27:09.800 --> 00:27:14.160]   Instead, he grabbed my hand, and then he reached into his pocket,
[00:27:14.160 --> 00:27:18.520]   and he took out a bunch of gospel track.
[00:27:18.520 --> 00:27:20.600]   So I said, "Oh, you're a Christian."
[00:27:20.600 --> 00:27:23.560]   So immediately, I thought, like, "Why did you make me, you know,
[00:27:23.560 --> 00:27:25.680]   present the whole gospel to you?"
[00:27:25.680 --> 00:27:27.360]   And he had a big smile on his face.
[00:27:27.360 --> 00:27:32.640]   And he said, "I just wanted to see how good you were."
[00:27:32.640 --> 00:27:37.440]   So we started talking, and then he said, "The reason why he was there is
[00:27:37.440 --> 00:27:41.960]   because he doesn't have the strength to walk around like me.
[00:27:41.960 --> 00:27:44.800]   He used to do that, but once he got to a certain age, he couldn't.
[00:27:44.800 --> 00:27:46.960]   So he didn't want to be stuck in his nursing home.
[00:27:46.960 --> 00:27:51.280]   So he comes out, and he stands on that bridge because that's the best place for
[00:27:51.280 --> 00:27:52.560]   people to come.
[00:27:52.560 --> 00:27:55.360]   And usually, people will come sit there and look at the scenery.
[00:27:55.360 --> 00:27:58.840]   And when they come, he would strike up a conversation.
[00:27:58.840 --> 00:28:03.480]   And then he would take out a Bible track and share with them."
[00:28:03.480 --> 00:28:07.160]   Man, that was provoking, you know, because evangelism is one of the
[00:28:07.160 --> 00:28:07.840]   hardest things to do.
[00:28:07.840 --> 00:28:10.360]   I know next Saturday, we have an evangelistic team going out and
[00:28:10.360 --> 00:28:12.120]   sharing the gospel.
[00:28:12.120 --> 00:28:17.960]   And our tendency is because we don't like being rejected, "Oh, it's too hot.
[00:28:17.960 --> 00:28:19.680]   It's too cold.
[00:28:19.680 --> 00:28:21.080]   I didn't get enough sleep.
[00:28:21.080 --> 00:28:22.240]   I'm not trained properly."
[00:28:22.240 --> 00:28:25.320]   We have all kinds of reasons why we can't do this, we can't do that.
[00:28:25.320 --> 00:28:28.840]   But here's this man, you know, having a hard time even walking,
[00:28:28.840 --> 00:28:32.440]   just standing there, leaning, and waiting for somebody to come.
[00:28:32.440 --> 00:28:37.120]   Even 32, 33 years later, I'm still talking about this guy because I was
[00:28:37.120 --> 00:28:39.800]   so provoked.
[00:28:39.800 --> 00:28:44.080]   I was so provoked by this old man who was just standing there,
[00:28:44.080 --> 00:28:48.920]   just being deliberate with the retirement.
[00:28:48.920 --> 00:28:54.680]   See, that's what he means when he says, "To consider, to think,
[00:28:54.680 --> 00:28:58.400]   consider how we may provoke one another on toward love and good deeds."
[00:28:58.400 --> 00:29:01.360]   Let me give you one more illustration.
[00:29:01.360 --> 00:29:06.280]   You know, I was reading this week, you know, with the coronavirus going
[00:29:06.280 --> 00:29:09.040]   crazy and, you know, a lot of people are concerned, you know,
[00:29:09.040 --> 00:29:09.880]   when is it going to come here?
[00:29:09.880 --> 00:29:11.560]   What should we do?
[00:29:11.560 --> 00:29:15.000]   You know, the epicenter of this is Wuhan, that city where it started.
[00:29:15.000 --> 00:29:18.160]   And there are over 11 million people, and they're all kind of spread out,
[00:29:18.160 --> 00:29:22.160]   and the streets have been completely cleared, nobody is outside.
[00:29:22.160 --> 00:29:26.960]   Then I read about this small underground church, wanted to make the best
[00:29:26.960 --> 00:29:27.800]   of the situation.
[00:29:27.800 --> 00:29:31.520]   And so they're taking the mask that everybody is looking for,
[00:29:31.520 --> 00:29:34.200]   and they have a few boxes.
[00:29:34.200 --> 00:29:37.480]   And while everybody else is hiding in the building because they didn't want
[00:29:37.480 --> 00:29:40.920]   to get affected, it's just natural response.
[00:29:40.920 --> 00:29:42.800]   We want to protect our children, we want to protect, you know,
[00:29:42.800 --> 00:29:45.480]   we don't want to, you know, get sick.
[00:29:45.480 --> 00:29:51.600]   But this church is out on the street with these masks and passing it out to people
[00:29:51.600 --> 00:29:57.040]   who are in need and using that as an opportunity to share the gospel with them.
[00:29:57.040 --> 00:30:01.240]   While everybody else is running back into the building and protecting themselves,
[00:30:01.240 --> 00:30:03.840]   these people are risking everything and they're out on the street sharing
[00:30:03.840 --> 00:30:04.840]   the gospel.
[00:30:04.840 --> 00:30:07.360]   Man, that was provoking.
[00:30:07.360 --> 00:30:13.320]   Because it is natural human response to want to be safe, want to live,
[00:30:13.320 --> 00:30:16.960]   want to be happy to protect our children.
[00:30:16.960 --> 00:30:21.960]   But it is a God-paid love that causes us to live differently than the rest
[00:30:21.960 --> 00:30:24.040]   of the world.
[00:30:24.040 --> 00:30:26.960]   Ephesians 5, 15 to 16, "Therefore, be careful how you walk,
[00:30:26.960 --> 00:30:31.120]   not as unwise men but as wise, making the most of your time because the
[00:30:31.120 --> 00:30:34.960]   days are evil."
[00:30:34.960 --> 00:30:36.960]   Practical, right?
[00:30:36.960 --> 00:30:39.560]   Not to love in theory, but in deed.
[00:30:39.560 --> 00:30:44.040]   Thirdly, we are to love as we love ourselves.
[00:30:44.040 --> 00:30:46.000]   To what degree?
[00:30:46.000 --> 00:30:51.880]   Maybe we can practice this God-paid love when my needs are taken care of,
[00:30:51.880 --> 00:30:57.480]   when I'm safe and I use the money that I have to make sure that everything in my
[00:30:57.480 --> 00:30:58.240]   life is good.
[00:30:58.240 --> 00:31:00.800]   And then with leftovers, possibly I can begin to think
[00:31:00.800 --> 00:31:03.360]   about provoking other people.
[00:31:03.360 --> 00:31:05.080]   But the Bible is very practical.
[00:31:05.080 --> 00:31:11.840]   It says, "No, we are to love as we love ourselves."
[00:31:11.840 --> 00:31:19.480]   You know, the God of this age, Satan, God of this age, Satan,
[00:31:19.480 --> 00:31:25.440]   the primary deception, primary temptation, primary rebellion
[00:31:25.440 --> 00:31:30.920]   of mankind isn't worship of Satan.
[00:31:30.920 --> 00:31:33.960]   In fact, years ago, and I shared this before, years ago,
[00:31:33.960 --> 00:31:37.600]   I was trying to do a study on Satanic Church and what they believe.
[00:31:37.600 --> 00:31:41.680]   And if you go to the Satanic website, right?
[00:31:41.680 --> 00:31:46.240]   If you go to a Satanic website or website of Satan, or I don't know how to describe
[00:31:46.240 --> 00:31:49.400]   that, but Satanic Church's website, right?
[00:31:49.400 --> 00:31:54.600]   Their primary creed isn't devil worship.
[00:31:54.600 --> 00:31:58.160]   If you look at the front page, their primary creed is,
[00:31:58.160 --> 00:32:01.920]   "Do whatever makes you happy."
[00:32:01.920 --> 00:32:02.240]   Okay?
[00:32:02.240 --> 00:32:06.040]   So, some of you guys who have extra time today, go look it up, right?
[00:32:06.040 --> 00:32:08.920]   Satan.org, right?
[00:32:08.920 --> 00:32:09.560]   I made that up.
[00:32:09.560 --> 00:32:12.440]   You're going to have to look that up yourself.
[00:32:12.440 --> 00:32:13.200]   Some sort of Satan...
[00:32:13.200 --> 00:32:14.000]   Go to their website.
[00:32:14.000 --> 00:32:21.120]   Their primary doctrine is, "Do whatever makes you happy."
[00:32:21.120 --> 00:32:23.440]   And that's the teaching of this world.
[00:32:23.440 --> 00:32:25.160]   You first.
[00:32:25.160 --> 00:32:27.520]   You first.
[00:32:27.520 --> 00:32:33.600]   Before there was this #MeToo movement, there's always been #MeFirst.
[00:32:33.600 --> 00:32:35.080]   #MeFirst.
[00:32:35.080 --> 00:32:38.760]   In fact, there's a whole song about this.
[00:32:38.760 --> 00:32:42.360]   Anybody know who Whitney Houston is?
[00:32:42.360 --> 00:32:43.560]   Is it already...
[00:32:43.560 --> 00:32:44.120]   Really?
[00:32:44.120 --> 00:32:46.480]   Anybody know who Whitney Houston is?
[00:32:46.480 --> 00:32:47.960]   Wow.
[00:32:47.960 --> 00:32:51.040]   Are you serious?
[00:32:51.040 --> 00:32:52.520]   Linos.
[00:32:52.520 --> 00:32:55.480]   Yeah.
[00:32:55.480 --> 00:32:56.280]   Whitney Houston.
[00:32:56.280 --> 00:32:57.960]   Okay, look it up.
[00:32:57.960 --> 00:33:01.680]   She has a song called "Greatest Love of All."
[00:33:01.680 --> 00:33:02.360]   You may have heard it.
[00:33:02.360 --> 00:33:04.080]   Maybe you just don't know her.
[00:33:04.080 --> 00:33:06.800]   I'm really shocked you guys don't know who Whitney Houston is.
[00:33:06.800 --> 00:33:10.480]   You know who Michael Jackson is?
[00:33:10.480 --> 00:33:10.840]   Okay.
[00:33:10.840 --> 00:33:16.320]   Anyway, Whitney Houston was a superstar of our generation, and she has a song called
[00:33:16.320 --> 00:33:17.080]   "Greatest Love of All."
[00:33:17.080 --> 00:33:17.800]   This is what it says.
[00:33:17.800 --> 00:33:18.520]   And you probably...
[00:33:18.520 --> 00:33:21.760]   Many of you may have sung this at karaoke or something, right?
[00:33:21.760 --> 00:33:25.280]   Without really understanding what you were singing.
[00:33:25.280 --> 00:33:28.320]   "I decided long ago never to walk in anyone's shadows.
[00:33:28.320 --> 00:33:32.440]   If I fail, if I succeed, at least I'll live as I believe.
[00:33:32.440 --> 00:33:37.600]   No matter what they take from me, they can't take away my dignity because the greatest
[00:33:37.600 --> 00:33:39.440]   love of all is happening to me.
[00:33:39.440 --> 00:33:42.520]   I found the greatest love of all inside of me.
[00:33:42.520 --> 00:33:46.120]   The greatest love of all is easy to achieve.
[00:33:46.120 --> 00:33:52.120]   Learning to love yourself is the greatest love of all."
[00:33:52.120 --> 00:33:54.560]   How many of you sang that satanic phrase?
[00:33:54.560 --> 00:34:03.480]   You go home and repent now, right?
[00:34:03.480 --> 00:34:07.200]   Yes, this is the theme of our generation.
[00:34:07.200 --> 00:34:09.520]   This is the theme of human rebellion.
[00:34:09.520 --> 00:34:11.280]   You first.
[00:34:11.280 --> 00:34:15.000]   You can practice love with other people, but you first.
[00:34:15.000 --> 00:34:17.280]   Whatever makes you happy first.
[00:34:17.280 --> 00:34:23.080]   In fact, the Bible describes end times, the primary description of the end times.
[00:34:23.080 --> 00:34:27.360]   And when it describes end times, we're talking about a sin of mankind that has
[00:34:27.360 --> 00:34:29.680]   kind of come to a boiling point.
[00:34:29.680 --> 00:34:34.960]   And the natural conclusion of man's rebellion, right before Christ comes and
[00:34:34.960 --> 00:34:38.120]   brings judgment, this is how it's described.
[00:34:38.120 --> 00:34:41.840]   2 Timothy 3.1, "But realize this, that in the last days, difficult times will come,
[00:34:41.840 --> 00:34:45.840]   for men will be lovers of self."
[00:34:45.840 --> 00:34:48.600]   Now, let me stop there before I even read anything else because everything else is
[00:34:48.600 --> 00:34:50.920]   connected to this.
[00:34:50.920 --> 00:34:57.760]   He says, "The primary rebellion of mankind, when it has reached its full fruit,
[00:34:57.760 --> 00:35:02.440]   is described as lovers of self."
[00:35:02.440 --> 00:35:07.400]   It doesn't say worshiper of Satan, idol worshipers.
[00:35:07.400 --> 00:35:11.000]   I mean, yes, there's sexual perversion that's all connected to this,
[00:35:11.000 --> 00:35:18.240]   but the primary thing is, if it makes you happy, why is it so bad?
[00:35:18.240 --> 00:35:19.680]   There's another song.
[00:35:19.680 --> 00:35:21.840]   I don't know who sang it, right?
[00:35:21.840 --> 00:35:24.560]   Some of you guys probably know, right?
[00:35:24.560 --> 00:35:28.400]   If it makes you happy, why is it so bad?
[00:35:28.400 --> 00:35:30.960]   And he said, "That's exactly how the end times is described.
[00:35:30.960 --> 00:35:34.640]   Lovers of money, boastful, arrogant, revilers, disobedient to parents,
[00:35:34.640 --> 00:35:38.640]   ungrateful, unholy, unloving, irreconcilable, malicious gossip,
[00:35:38.640 --> 00:35:41.360]   without self-control, brutal, haters of good, treacherous,
[00:35:41.360 --> 00:35:47.240]   reckless, conceited, lovers of pleasure rather than lovers of God."
[00:35:47.240 --> 00:35:53.160]   The book ends of how this is described as lovers of self and lovers of pleasure.
[00:35:53.160 --> 00:35:54.280]   All of this is interconnected.
[00:35:54.280 --> 00:35:56.920]   It's me first.
[00:35:56.920 --> 00:36:01.760]   And when that is expressed in the church, they have a form of godliness,
[00:36:01.760 --> 00:36:04.720]   although they have denied its power, avoid such men as these.
[00:36:04.720 --> 00:36:05.760]   Form of godliness.
[00:36:05.760 --> 00:36:09.200]   The reason why people hold on to a form of godliness where there is no power is
[00:36:09.200 --> 00:36:15.120]   because what they're ultimately seeking is reputation.
[00:36:15.120 --> 00:36:17.000]   Reputation.
[00:36:17.000 --> 00:36:20.040]   So as long as they have a reputation of being godly, as long as they have a
[00:36:20.040 --> 00:36:23.720]   reputation of being faithful, that's all they're seeking for because
[00:36:23.720 --> 00:36:25.760]   it's self-seeking.
[00:36:25.760 --> 00:36:28.080]   It's not seeking God's glory.
[00:36:28.080 --> 00:36:31.680]   So even though there's no power in it, it doesn't matter because they're
[00:36:31.680 --> 00:36:36.040]   self-seeking, even in the church.
[00:36:36.040 --> 00:36:39.880]   But in Romans 12.10, it says, "Be devoted to one another in brotherly love.
[00:36:39.880 --> 00:36:42.600]   Give preference to one another in honor."
[00:36:42.600 --> 00:36:44.600]   In other words, them first.
[00:36:44.600 --> 00:36:48.760]   Romans 12.10, "Love one another brotherly at ESV.
[00:36:48.760 --> 00:36:51.240]   Outdo one another in showing honor."
[00:36:51.240 --> 00:36:54.080]   Outdo, compete.
[00:36:54.080 --> 00:36:58.320]   You know, our natural inclination is to compare and complete.
[00:36:58.320 --> 00:37:03.960]   You buy a nice house, you go to your friend's house, their house is better.
[00:37:03.960 --> 00:37:07.280]   And all of a sudden, your house isn't good enough.
[00:37:07.280 --> 00:37:09.720]   You got a nice Toyota Camry, you're feeling good about it,
[00:37:09.720 --> 00:37:11.800]   the fresh car smell, you got a good deal.
[00:37:11.800 --> 00:37:14.720]   You come to church, somebody's riding a Tesla.
[00:37:14.720 --> 00:37:17.720]   And now it feels like a piece of junk.
[00:37:17.720 --> 00:37:20.240]   That's our natural tendency, to compare and to compete.
[00:37:20.240 --> 00:37:22.720]   He says, "If you're going to compare and compete about anything,
[00:37:22.720 --> 00:37:26.520]   compare and compete in love.
[00:37:26.520 --> 00:37:29.160]   Outdo one another."
[00:37:29.160 --> 00:37:33.840]   If you see somebody loving other people saying, "Oh, yeah?"
[00:37:33.840 --> 00:37:36.040]   Watch this, right?
[00:37:36.040 --> 00:37:41.000]   Quietly, humbly.
[00:37:41.000 --> 00:37:42.880]   NIV is even clearer.
[00:37:42.880 --> 00:37:44.840]   "Be devoted to one another in brotherly love.
[00:37:44.840 --> 00:37:48.120]   Honor one another above yourself."
[00:37:48.120 --> 00:37:55.120]   So this "me first," it contradicts everything about this agape love.
[00:37:55.120 --> 00:37:58.440]   It is not "me first," it says "them first" in Philippians 2.1-4.
[00:37:58.440 --> 00:38:02.160]   "Therefore, if there's any encouragement in Christ, if there's any consolation
[00:38:02.160 --> 00:38:05.960]   of love, if there's any fellowship of the Spirit, if there's any affection
[00:38:05.960 --> 00:38:08.800]   of compassion."
[00:38:08.800 --> 00:38:15.440]   In other words, if there's even an iota of love for God, if there's even a tiny
[00:38:15.440 --> 00:38:20.960]   bit of faith that you believe that God loved you with a love.
[00:38:20.960 --> 00:38:23.480]   He said, "To practice this love."
[00:38:23.480 --> 00:38:23.680]   Right?
[00:38:23.680 --> 00:38:27.160]   "Make my joy complete by being of the same mind, maintaining the same love,
[00:38:27.160 --> 00:38:29.440]   united in spirit, intent on one purpose.
[00:38:29.440 --> 00:38:34.240]   Do nothing from selfishness or empty conceit.
[00:38:34.240 --> 00:38:37.160]   But with humility of mind, regard one another as more important
[00:38:37.160 --> 00:38:38.320]   than yourself.
[00:38:38.320 --> 00:38:41.080]   Do not merely look out for your own personal interests, but also for the
[00:38:41.080 --> 00:38:44.360]   interest of others."
[00:38:44.360 --> 00:38:47.840]   You know, the definition of a good community and a bad community is
[00:38:47.840 --> 00:38:50.200]   very simple.
[00:38:50.200 --> 00:38:56.400]   A good community is a community filled with people who are deliberately seeking
[00:38:56.400 --> 00:38:59.560]   other people's interests first.
[00:38:59.560 --> 00:39:03.720]   And so you have a church that are gathering together, contemplating how I'm
[00:39:03.720 --> 00:39:06.880]   going to provoke other people toward love and good deeds.
[00:39:06.880 --> 00:39:14.680]   A bad community is a room filled with people waiting for others to provoke them,
[00:39:14.680 --> 00:39:17.640]   waiting for others to initiate.
[00:39:17.640 --> 00:39:21.440]   And again, when you have a church filled with people self-seeking,
[00:39:21.440 --> 00:39:22.760]   "What do they have for me?
[00:39:22.760 --> 00:39:23.520]   What did I get?
[00:39:23.520 --> 00:39:24.480]   Nobody's reaching out to me.
[00:39:24.480 --> 00:39:25.640]   I don't fit in.
[00:39:25.640 --> 00:39:28.080]   And nobody's doing anything for me."
[00:39:28.080 --> 00:39:31.800]   And you got a church filled with these people, you have a bad community.
[00:39:31.800 --> 00:39:33.600]   You got a frustrated community.
[00:39:33.600 --> 00:39:36.720]   And eventually, that community falls apart because they begin to forsake their
[00:39:36.720 --> 00:39:40.000]   own assembly.
[00:39:40.000 --> 00:39:41.920]   It goes...
[00:39:41.920 --> 00:39:44.080]   That's applied to everywhere.
[00:39:44.080 --> 00:39:49.840]   That is the definition between a good marriage and a bad marriage.
[00:39:49.840 --> 00:39:54.960]   Like I said, easy to talk about, hard to practice, but at the core of good
[00:39:54.960 --> 00:39:58.360]   marriage, I mean, you can go to a bookstore and you can find hundreds of books,
[00:39:58.360 --> 00:40:02.520]   maybe thousands of books to have good marriage.
[00:40:02.520 --> 00:40:06.040]   But the biblical principle is very simple.
[00:40:06.040 --> 00:40:08.560]   The biblical principle is very simple.
[00:40:08.560 --> 00:40:13.000]   Stop saying, "What about me?"
[00:40:13.000 --> 00:40:15.000]   Stop saying that.
[00:40:15.000 --> 00:40:19.800]   If there is any affection, if there's any love, if there's any compassion,
[00:40:19.800 --> 00:40:25.440]   if there's any connection with God, make my joy complete, right?
[00:40:25.440 --> 00:40:31.160]   Make my joy complete and have the same mind of Christ, who being equal with God
[00:40:31.160 --> 00:40:33.960]   in every way, did not consider equality with God something to be grasped,
[00:40:33.960 --> 00:40:35.040]   but he gave himself.
[00:40:35.040 --> 00:40:35.680]   He emptied himself.
[00:40:35.680 --> 00:40:37.080]   He became nothing.
[00:40:37.080 --> 00:40:41.320]   Not only did he not touch his glory, he humbled himself, became a man.
[00:40:41.320 --> 00:40:44.160]   Not only did he become a man, he humbled himself even further than that,
[00:40:44.160 --> 00:40:48.480]   was crucified on the cross, most humiliating thing, most painful thing
[00:40:48.480 --> 00:40:52.000]   that a man, even the humblest of man, could have experienced.
[00:40:52.000 --> 00:40:57.440]   He said, "The highest of the being experienced the lowest of humiliation,
[00:40:57.440 --> 00:41:01.200]   all so that you and I can have eternal life."
[00:41:01.200 --> 00:41:07.640]   If there's any connection to that, he says, "Therefore."
[00:41:07.640 --> 00:41:11.680]   Therefore, practice this love that we sing about, first and foremost,
[00:41:11.680 --> 00:41:14.480]   with our wives.
[00:41:14.480 --> 00:41:22.000]   A good marriage is two people who are together, sacrificially loving each other.
[00:41:22.000 --> 00:41:26.880]   To love somebody that you may be sharing the same bed with and you're constantly
[00:41:26.880 --> 00:41:28.000]   saying, "She doesn't deserve it.
[00:41:28.000 --> 00:41:29.000]   She doesn't deserve it."
[00:41:29.000 --> 00:41:31.000]   And you're absolutely right.
[00:41:31.000 --> 00:41:34.760]   She doesn't deserve it, but neither do you.
[00:41:34.760 --> 00:41:36.160]   My children don't deserve it.
[00:41:36.160 --> 00:41:42.080]   You're absolutely right, but neither do you.
[00:41:42.080 --> 00:41:47.240]   And so, the application of redemption in our lives is to practice this
[00:41:47.240 --> 00:41:49.320]   agape love.
[00:41:49.320 --> 00:41:52.240]   Not me first, but them first.
[00:41:52.240 --> 00:41:56.920]   And then finally, he says that we are to love as the ultimate and final goal
[00:41:56.920 --> 00:41:59.240]   because it fulfills all the law.
[00:41:59.240 --> 00:42:02.200]   Romans 13:8, "Owe nothing to anyone except to love one another,
[00:42:02.200 --> 00:42:07.040]   for he who loves his neighbor has fulfilled the law."
[00:42:07.040 --> 00:42:09.960]   Okay, let me stop right here, okay?
[00:42:09.960 --> 00:42:14.360]   Because, you know, in a church, I mean, our schedule is so packed.
[00:42:14.360 --> 00:42:17.480]   You know, we have Bible studies, we have prayer meetings, we have counseling,
[00:42:17.480 --> 00:42:20.440]   we have, you know, we have service team meeting, logistics meeting,
[00:42:20.440 --> 00:42:23.920]   we have children's meeting, and we have enough to keep us busy every day
[00:42:23.920 --> 00:42:27.440]   from morning till night until we die.
[00:42:27.440 --> 00:42:30.160]   And in and of itself, there's nothing wrong with any of that.
[00:42:30.160 --> 00:42:34.240]   All of these things are efforts to build up the kingdom of God.
[00:42:34.240 --> 00:42:41.040]   But if we forget the primary purpose and primary goal of why we do this is to
[00:42:41.040 --> 00:42:45.320]   elevate the love of Christ, then you missed the whole point.
[00:42:45.320 --> 00:42:50.120]   Paul tells Timothy in 1 Timothy 1 to go back to Ephesus and fight with these
[00:42:50.120 --> 00:42:54.680]   false teachers, to teach them not to teach false doctrine,
[00:42:54.680 --> 00:42:58.440]   but in the context of commissioning him to this spiritual battle,
[00:42:58.440 --> 00:43:04.920]   he reminds him in 1 Timothy 1, 5, "But the goal of our instruction is love."
[00:43:04.920 --> 00:43:08.040]   The goal of our instruction is love from a pure heart, good conscience,
[00:43:08.040 --> 00:43:11.240]   and a sincere faith.
[00:43:11.240 --> 00:43:17.120]   So if the goal of even preaching right God, even fighting against wrong doctrine,
[00:43:17.120 --> 00:43:29.920]   is love, then that has to be the litmus test that we examine everything.
[00:43:29.920 --> 00:43:34.880]   Before we talk about discipline and how many people are coming to church or how
[00:43:34.880 --> 00:43:38.040]   many times I share the gospel, before we examine any of that,
[00:43:38.040 --> 00:43:42.600]   the first and foremost that we need to examine is, is this love in me and am
[00:43:42.600 --> 00:43:46.840]   I practicing this love?
[00:43:46.840 --> 00:43:49.320]   The goal of right doctrine is love.
[00:43:49.320 --> 00:43:52.280]   The goal of spiritual battle is love.
[00:43:52.280 --> 00:43:58.760]   The goal of discipleship is love.
[00:43:58.760 --> 00:44:01.080]   Let me conclude with this.
[00:44:01.080 --> 00:44:07.200]   If you go out of this room, say, "Yes, I mean, agape love is beautiful,"
[00:44:07.200 --> 00:44:10.200]   and you're just going to suck it up, right?
[00:44:10.200 --> 00:44:10.760]   You're going to suck it up.
[00:44:10.760 --> 00:44:11.280]   There's some...
[00:44:11.280 --> 00:44:14.840]   I can think about four or five people that I need to put up with, you know.
[00:44:14.840 --> 00:44:16.400]   "I'm going to be a good Christian.
[00:44:16.400 --> 00:44:18.160]   I'm going to do something."
