
[00:00:00.000 --> 00:00:07.000]   All right, good morning.
[00:22:23.020 --> 00:22:28.620]   he says this in verse 24 of Acts 26, while Paul was saying this in his defense, Festus
[00:22:28.620 --> 00:22:31.220]   said in a loud voice, "Paul, you are out of your mind.
[00:22:31.220 --> 00:22:35.060]   Your great learning is driving you mad."
[00:22:35.060 --> 00:22:42.940]   So the governor of Jerusalem already knew about Paul, that he was very well educated.
[00:22:42.940 --> 00:22:47.460]   But instead of using that knowledge to defend himself, he said, "You must have gone mad.
[00:22:47.460 --> 00:22:48.460]   You just went too far."
[00:22:48.460 --> 00:22:54.340]   Apostle Paul, if he thought that the power was in knowledge, he could have wiped them
[00:22:54.340 --> 00:22:56.180]   clean.
[00:22:56.180 --> 00:22:59.860]   If the power was just with the miracles, they could have went to each city and just performed
[00:22:59.860 --> 00:23:00.860]   miracles.
[00:23:00.860 --> 00:23:05.700]   And I remember when the charismatic movement was sweeping the land, and I remember praying
[00:23:05.700 --> 00:23:11.020]   that God would give me the gift of healing for the purpose of evangelism.
[00:23:11.020 --> 00:23:16.060]   And I say, "If I had the gift of healing, I would go to Angel Stadium, and when people
[00:23:16.060 --> 00:23:19.620]   come to get their peanuts and hot dogs, I would just slay people right there."
[00:23:19.620 --> 00:23:21.620]   You know what I mean?
[00:23:21.620 --> 00:23:24.580]   Instead of every week like slaving over to like, "What does this mean?
[00:23:24.580 --> 00:23:25.580]   What is this text?
[00:23:25.580 --> 00:23:26.580]   What does it create?
[00:23:26.580 --> 00:23:27.580]   What's the syntax?"
[00:23:27.580 --> 00:23:30.460]   I just read a passage and just go out and just slay people.
[00:23:30.460 --> 00:23:33.700]   And believe in Jesus, and if you don't, this is going to happen to you.
[00:23:33.700 --> 00:23:34.700]   You know?
[00:23:34.700 --> 00:23:40.060]   Go to Dodger Stadium or go to some parade and knock people out, you know?
[00:23:40.060 --> 00:23:43.980]   If that's what was going to bring them to Christ, he said, "If that's what they needed,
[00:23:43.980 --> 00:23:46.340]   the apostles could have easily done that."
[00:23:46.340 --> 00:23:50.740]   But he says, "They want science.
[00:23:50.740 --> 00:23:51.740]   Greeks want wisdom."
[00:23:51.740 --> 00:23:55.540]   He said, "We preach Christ crucified."
[00:23:55.540 --> 00:23:58.620]   He said it was a stumbling block to the Jews.
[00:23:58.620 --> 00:24:01.300]   The word stumbling basically means in Greek is skandalon.
[00:24:01.300 --> 00:24:03.660]   It became scandalous.
[00:24:03.660 --> 00:24:08.660]   That Christ crucified caused the Jews to stumble because the very Messiah that they were hoping
[00:24:08.660 --> 00:24:13.580]   and praying for, they themselves ended up rejecting.
[00:24:13.580 --> 00:24:18.020]   And he was a chief cornerstone that they rejected, became the cornerstone that they absolutely
[00:24:18.020 --> 00:24:19.020]   needed to build Israel.
[00:24:19.020 --> 00:24:26.300]   So they became, the gospel became a stumbling block, a skandalon to the Jews and foolishness
[00:24:26.300 --> 00:24:28.700]   to the world.
[00:24:28.700 --> 00:24:34.860]   If you grew up in church, you probably may have forgotten or maybe if you don't, you
[00:24:34.860 --> 00:24:39.020]   know, take your time and evangelize and talk to non-Christians, just how foolish the gospel
[00:24:39.020 --> 00:24:42.740]   sounds.
[00:24:42.740 --> 00:24:45.580]   If you grew up in the church, you never really thought through.
[00:24:45.580 --> 00:24:48.480]   You're just kind of like, "Oh yeah, Jesus loved me and died for me and I became a Christian
[00:24:48.480 --> 00:24:49.480]   and that's great.
[00:24:49.480 --> 00:24:51.020]   And one day when I die, I'm going to go to heaven."
[00:24:51.020 --> 00:24:58.700]   So you know the basics of the Christian faith, but you never seriously asked.
[00:24:58.700 --> 00:25:04.900]   If I told you that I have a million dollars, right, and you guys know me, right, and I
[00:25:04.900 --> 00:25:07.580]   told you I have a million dollars and I'm just going to give it to you, the first person
[00:25:07.580 --> 00:25:11.860]   who stands up right now, I'll give you a million dollars.
[00:25:11.860 --> 00:25:12.860]   You don't stand up.
[00:25:12.860 --> 00:25:13.860]   Why don't you stand up?
[00:25:13.860 --> 00:25:15.780]   It's a million dollars.
[00:25:15.780 --> 00:25:18.460]   Because you know I don't have a million dollars.
[00:25:18.460 --> 00:25:23.300]   You see in the car I drive, right, you know I don't have a million dollars, even though
[00:25:23.300 --> 00:25:24.740]   you trust me.
[00:25:24.740 --> 00:25:28.860]   Imagine going down to just random people on the street and say, "You know what?
[00:25:28.860 --> 00:25:29.860]   You know I have a million dollars.
[00:25:29.860 --> 00:25:32.100]   If you come to my house, I'll give it to you."
[00:25:32.100 --> 00:25:36.620]   How many people do you think will follow you because they believe you?
[00:25:36.620 --> 00:25:38.700]   It's hard to believe, right?
[00:25:38.700 --> 00:25:40.560]   It's hard to believe.
[00:25:40.560 --> 00:25:46.100]   The message of the cross is mankind rebelled against God.
[00:25:46.100 --> 00:25:48.840]   We're blaspheming His name.
[00:25:48.840 --> 00:25:51.600]   The God of the universe who created us.
[00:25:51.600 --> 00:25:55.500]   And instead of wiping us out, He has compassion.
[00:25:55.500 --> 00:26:01.760]   And in order to save us from our own sin and our own rebellion, our own blasphemy, not
[00:26:01.760 --> 00:26:06.160]   only does He not condemn us, He sends His only begotten Son.
[00:26:06.160 --> 00:26:07.160]   Only begotten Son.
[00:26:07.160 --> 00:26:10.840]   He has more than a million dollars.
[00:26:10.840 --> 00:26:17.000]   Only begotten Son to take our place and the punishment that you and I deserve, that He
[00:26:17.000 --> 00:26:21.120]   took it upon Himself that if we believe Him that He will cleanse us of our sins and that
[00:26:21.120 --> 00:26:23.740]   we're going to be in eternity.
[00:26:23.740 --> 00:26:27.760]   Now you're in the church, so you've heard it so many times, it just sounds like, "Oh,
[00:26:27.760 --> 00:26:31.120]   that's a great message."
[00:26:31.120 --> 00:26:36.600]   Listen as a non-Christian how ridiculous that sounds.
[00:26:36.600 --> 00:26:38.960]   You want me to believe that?
[00:26:38.960 --> 00:26:40.600]   Really?
[00:26:40.600 --> 00:26:42.400]   God became man?
[00:26:42.400 --> 00:26:47.320]   Now if I told you that God got angry with the world and He wants to wipe it out, that's
[00:26:47.320 --> 00:26:48.320]   easier to believe.
[00:26:48.320 --> 00:26:51.560]   Isn't that easier to believe?
[00:26:51.560 --> 00:26:52.960]   Right?
[00:26:52.960 --> 00:27:00.880]   All-powerful God, people who are rebelling against Him, and He chose to wipe us out?
[00:27:00.880 --> 00:27:03.680]   That makes more sense.
[00:27:03.680 --> 00:27:10.280]   That God in the universe would give His most precious Son to die to redeem sinners?
[00:27:10.280 --> 00:27:16.160]   And not only do you want us to believe that, you want us to put all our eggs in the same
[00:27:16.160 --> 00:27:19.000]   basket and go tell the world about this?
[00:27:19.000 --> 00:27:23.600]   Are you serious?
[00:27:23.600 --> 00:27:26.920]   No wonder it's foolishness to the world.
[00:27:26.920 --> 00:27:32.840]   It is foolishness to the world if you only know the surface of what happened.
[00:27:32.840 --> 00:27:38.520]   And I think that's a big problem with a generation of Christians who are biblically illiterate
[00:27:38.520 --> 00:27:41.320]   because they don't understand.
[00:27:41.320 --> 00:27:43.080]   And that's why they can't bear fruit.
[00:27:43.080 --> 00:27:47.480]   Because when you talk to non-Christians, you can't explain.
[00:27:47.480 --> 00:27:50.200]   It is foolishness.
[00:27:50.200 --> 00:27:56.440]   And when the world desires power, it's like, "Yeah, I wish God did this."
[00:27:56.440 --> 00:28:03.480]   They said they asked for wisdom, the Jews asked for signs, but we preach Christ crucified.
[00:28:03.480 --> 00:28:06.960]   Power of God and the wisdom of God.
[00:28:06.960 --> 00:28:08.360]   You know that power?
[00:28:08.360 --> 00:28:10.300]   You know when we think about power, right?
[00:28:10.300 --> 00:28:13.160]   Not all power is useful.
[00:28:13.160 --> 00:28:15.960]   Power is only useful if it is directed toward the problem.
[00:28:15.960 --> 00:28:20.280]   Just like, I don't know if you've ever tried to remove a tree.
[00:28:20.280 --> 00:28:24.960]   You know, no matter how big it is, you can cut it all down, but the tree trunk, it's
[00:28:24.960 --> 00:28:27.280]   almost impossible to dig out by yourself, right?
[00:28:27.280 --> 00:28:31.160]   Especially the larger the trunk, the harder it is to take out.
[00:28:31.160 --> 00:28:34.500]   So you actually need a tree trunk remover.
[00:28:34.500 --> 00:28:38.140]   I don't know what the technical word is, but the tree trunk remover basically has a huge
[00:28:38.140 --> 00:28:43.080]   drill and you put it on top of the stump, and then it starts to drill.
[00:28:43.080 --> 00:28:48.080]   And what may have taken you a year to dig out by yourself and get all the roots, this
[00:28:48.080 --> 00:28:49.080]   thing does in minutes.
[00:28:49.080 --> 00:28:53.440]   You just turn it on, you go, "puh, puh, puh, puh, puh, puh," and it comes and just wipes
[00:28:53.440 --> 00:28:58.400]   everything out, and then a tree trunk comes in little bits and pieces and it's gone.
[00:28:58.400 --> 00:29:05.160]   But as powerful as that is, if you're trying to demolish a building, it's useless.
[00:29:05.160 --> 00:29:08.520]   Because that power wasn't made for that.
[00:29:08.520 --> 00:29:10.060]   Same thing with wisdom.
[00:29:10.060 --> 00:29:13.400]   You can have a PhD in molecular science.
[00:29:13.400 --> 00:29:19.240]   You can be a rocket scientist with several PhDs, but it's completely useless when you're
[00:29:19.240 --> 00:29:24.480]   trying to communicate with your wife and with your husband.
[00:29:24.480 --> 00:29:27.080]   So no amount of knowledge is going to help you with that.
[00:29:27.080 --> 00:29:32.840]   In fact, I remember years ago we had a pediatrician at our church, and he went to medical school,
[00:29:32.840 --> 00:29:37.720]   had extra fellowship, and he was an expert in that field.
[00:29:37.720 --> 00:29:42.040]   But they didn't have children, so when the wife first got pregnant, she was so frustrated
[00:29:42.040 --> 00:29:44.680]   because the doctor would never take any advice.
[00:29:44.680 --> 00:29:46.560]   She's like, "You know, I do this for a living.
[00:29:46.560 --> 00:29:48.800]   I'm the one who tell them about Lamas.
[00:29:48.800 --> 00:29:51.760]   I'm the one who tell them about the birth cycle."
[00:29:51.760 --> 00:29:55.160]   And then so she's like, "Oh," she's so frustrated because she's like, "Don't worry about it.
[00:29:55.160 --> 00:29:56.160]   I got this.
[00:29:56.160 --> 00:29:57.680]   I got a doctorate in this."
[00:29:57.680 --> 00:30:00.040]   And then they finally had a child.
[00:30:00.040 --> 00:30:05.560]   And then about two months into raising this infant, I remember the husband and wife came
[00:30:05.560 --> 00:30:10.600]   to our home, and he sat there and his doctor was completely lost for words.
[00:30:10.600 --> 00:30:13.600]   Basically, he hasn't slept in two months.
[00:30:13.600 --> 00:30:15.160]   And he was just staring out into space.
[00:30:15.160 --> 00:30:18.720]   And at that time, we had four children in our home, and he looked at it and said, "How
[00:30:18.720 --> 00:30:21.800]   do you do this?"
[00:30:21.800 --> 00:30:27.120]   All that learning, he had head knowledge, but it was completely different once he had
[00:30:27.120 --> 00:30:29.560]   a child in his home.
[00:30:29.560 --> 00:30:33.280]   He had all the right things to say until he actually had a child in his home, and he realized
[00:30:33.280 --> 00:30:35.320]   this was far different than what he imagined.
[00:30:35.320 --> 00:30:39.600]   Obviously, that probably made him a better doctor, but all the knowledge in the world,
[00:30:39.600 --> 00:30:46.400]   if it is not geared toward the problem that you need to solve, is useless.
[00:30:46.400 --> 00:30:48.920]   It wasn't that Jesus was not performing signs.
[00:30:48.920 --> 00:30:53.400]   It wasn't that there isn't knowledge and wisdom behind what he was doing, but the primary
[00:30:53.400 --> 00:30:57.500]   problem with mankind was not Rome.
[00:30:57.500 --> 00:31:02.000]   The primary problem with mankind was not lack of knowledge.
[00:31:02.000 --> 00:31:06.040]   The Bible says, "All have sinned and fall short of the glory of God."
[00:31:06.040 --> 00:31:11.240]   The primary problem of mankind is mankind.
[00:31:11.240 --> 00:31:17.120]   There's a lot of debate right now about socialism, about capitalism, about communism, but in
[00:31:17.120 --> 00:31:23.240]   the end, it's not the system, because no matter what kind of system you bring in, if the people
[00:31:23.240 --> 00:31:28.360]   in that system is corrupt, they're going to corrupt no matter what they do.
[00:31:28.360 --> 00:31:34.240]   So if you believe that if you change the system, mankind is good, and if you change the system,
[00:31:34.240 --> 00:31:36.680]   they'll be able to do good things.
[00:31:36.680 --> 00:31:38.800]   In the end, that's what communism really is.
[00:31:38.800 --> 00:31:42.040]   Communism basically is mankind in and of itself is good.
[00:31:42.040 --> 00:31:47.140]   It's the system that's corrupt that causes certain people to be rich and certain people
[00:31:47.140 --> 00:31:48.140]   to be poor.
[00:31:48.140 --> 00:31:54.320]   So if you take out the system and let mankind opportunity to be good to other human beings,
[00:31:54.320 --> 00:31:55.320]   then they'll be good.
[00:31:55.320 --> 00:31:59.360]   They'll naturally share with one another, work hard so that the other people can benefit
[00:31:59.360 --> 00:32:00.640]   from their hard labor.
[00:32:00.640 --> 00:32:02.960]   That's communism.
[00:32:02.960 --> 00:32:08.640]   It has proven to not work.
[00:32:08.640 --> 00:32:13.400]   Whatever your political view may be, I don't think any of you will disagree with me that
[00:32:13.400 --> 00:32:18.920]   people work harder when they benefit personally.
[00:32:18.920 --> 00:32:22.920]   I remember the first time I went to China in 1993, walking into a restaurant, and at
[00:32:22.920 --> 00:32:26.980]   that time, it was a pure communist system.
[00:32:26.980 --> 00:32:32.320]   They got paid $5, $10 a month, no matter what they did, and I remember every time we walked
[00:32:32.320 --> 00:32:36.760]   in, they would be upset because they'd have to work.
[00:32:36.760 --> 00:32:39.680]   They had to turn on the light.
[00:32:39.680 --> 00:32:42.600]   They would come in and slam the chopsticks on our table.
[00:32:42.600 --> 00:32:44.360]   What do you want?
[00:32:44.360 --> 00:32:48.160]   And then if we sat around talking a little bit longer than we should, they'd say, "Okay,
[00:32:48.160 --> 00:32:50.320]   time to get out," and they'd shut the lights off.
[00:32:50.320 --> 00:32:52.880]   They did the minimum that they had to do.
[00:32:52.880 --> 00:32:59.000]   Again, whatever your political ideology is, I hope there's no communists here, but whatever
[00:32:59.000 --> 00:33:04.840]   political ideology is, I don't think anybody would disagree that we work harder when we
[00:33:04.840 --> 00:33:11.840]   are more selfishly motivated, but in the end, it's not the system.
[00:33:11.840 --> 00:33:15.440]   The Bible is not the system that's corrupt.
[00:33:15.440 --> 00:33:20.640]   No matter what leader you put in there and no matter what system you put in, the corruption
[00:33:20.640 --> 00:33:22.160]   the Bible says is in our own heart.
[00:33:22.160 --> 00:33:25.120]   We've fallen short of the glory of God.
[00:33:25.120 --> 00:33:32.600]   Now, I remember years ago when Facebook first came out, there was a big issue about privacy,
[00:33:32.600 --> 00:33:33.600]   right?
[00:33:33.600 --> 00:33:39.920]   And I was a little bit surprised that so many people were angry about the privacy setting
[00:33:39.920 --> 00:33:40.920]   of Facebook.
[00:33:40.920 --> 00:33:43.560]   It's like, "Oh, you know, like, we don't own it.
[00:33:43.560 --> 00:33:44.920]   They own it, and they can access.
[00:33:44.920 --> 00:33:48.680]   They do whatever they want with their information," and I remember surprised because I said, "When
[00:33:48.680 --> 00:33:55.280]   I posted things on Facebook, I was posting it on www, World Wide Web.
[00:33:55.280 --> 00:33:57.400]   I never thought that that was going to be private."
[00:33:57.400 --> 00:34:00.240]   You know what I mean?
[00:34:00.240 --> 00:34:02.440]   Maybe that's a generational thing that you put it on the internet.
[00:34:02.440 --> 00:34:08.200]   I just assume it's not mine, or else I wouldn't put it up there, but I realize the younger
[00:34:08.200 --> 00:34:11.600]   generation is different, right?
[00:34:11.600 --> 00:34:16.340]   But why are you so concerned about your privacy?
[00:34:16.340 --> 00:34:18.400]   Why are you so concerned about your privacy?
[00:34:18.400 --> 00:34:22.640]   What if somebody had a million dollars that they just don't need, and they're looking
[00:34:22.640 --> 00:34:28.000]   the internet to find, you know, worthy people who are in need, and they want to give you
[00:34:28.000 --> 00:34:31.840]   some money, and you won't let them into your Facebook?
[00:34:31.840 --> 00:34:36.080]   Aren't you concerned about that?
[00:34:36.080 --> 00:34:37.880]   If you're in need, just put it out there.
[00:34:37.880 --> 00:34:43.960]   It's like, "Hey, I need $100," and what if somebody wants to give it to you, but because
[00:34:43.960 --> 00:34:49.600]   of your privacy, Setti, you protect your identity, they can't come to ... Aren't you concerned
[00:34:49.600 --> 00:34:50.600]   about that?
[00:34:50.600 --> 00:34:57.600]   That you're going to miss out on the goodness of mankind?
[00:34:57.600 --> 00:34:59.640]   Probably not, right?
[00:34:59.640 --> 00:35:04.160]   No, we protect their privacy because we don't trust anybody.
[00:35:04.160 --> 00:35:07.480]   Maybe there is one guy like that, but majority of the people, you're concerned that they're
[00:35:07.480 --> 00:35:12.000]   going to take whatever information you have, and they're going to be up to no good.
[00:35:12.000 --> 00:35:23.040]   Let me ask you, is it harder to make friends when you're older or easier?
[00:35:23.040 --> 00:35:25.160]   It's much harder.
[00:35:25.160 --> 00:35:26.960]   It's much easier to make friends when you're younger.
[00:35:26.960 --> 00:35:30.440]   When you have a child, and you take a kid, and you throw them into the playground, they
[00:35:30.440 --> 00:35:32.680]   play with each other, and they're best friends next day.
[00:35:32.680 --> 00:35:35.840]   "Yeah, I want to be your best friend."
[00:35:35.840 --> 00:35:36.840]   "Me too."
[00:35:36.840 --> 00:35:38.920]   And then they grow up together.
[00:35:38.920 --> 00:35:43.400]   That don't happen in your 30s, in your 40s.
[00:35:43.400 --> 00:35:44.400]   It's much harder.
[00:35:44.400 --> 00:35:45.400]   Why?
[00:35:45.400 --> 00:35:47.760]   Why is it harder to make friends when you're older?
[00:35:47.760 --> 00:35:52.160]   Because we don't trust people.
[00:35:52.160 --> 00:35:56.360]   It's years of being burned and being disappointed.
[00:35:56.360 --> 00:36:01.640]   I don't know anybody, they're older, and they're more open and generous.
[00:36:01.640 --> 00:36:06.380]   They become more grizzled and more careful and more skeptical of people because we've
[00:36:06.380 --> 00:36:11.960]   all been burned because we've had enough time to experience mankind.
[00:36:11.960 --> 00:36:13.720]   Look at the internet.
[00:36:13.720 --> 00:36:17.880]   I mean, the technology that we have, I mean, the advancement of technology that made our
[00:36:17.880 --> 00:36:18.880]   life easier.
[00:36:18.880 --> 00:36:22.960]   I was just thinking the other day, like, how did we ever get anywhere without GPS?
[00:36:22.960 --> 00:36:27.920]   Remember, some of you guys, when we didn't have, we had to look up the map, and if you
[00:36:27.920 --> 00:36:31.440]   didn't have that map, you had to go by memory.
[00:36:31.440 --> 00:36:35.000]   And I remember one time I was coming home from somewhere, and I was probably about five
[00:36:35.000 --> 00:36:39.320]   minutes away from home, and I didn't realize I was lost until 20 minutes later, it says,
[00:36:39.320 --> 00:36:40.320]   "Welcome to San Bernardino."
[00:36:40.320 --> 00:36:45.320]   And it's like, "Oh, my gosh, I've been going the wrong way for like 30 minutes."
[00:36:45.320 --> 00:36:48.400]   And I had to turn the car back around, go back home.
[00:36:48.400 --> 00:36:50.720]   I was only five minutes away from home.
[00:36:50.720 --> 00:36:53.320]   I was daydreaming, and then I just wasn't paying attention.
[00:36:53.320 --> 00:36:56.820]   I was like, "But how do we get anywhere without GPS?"
[00:36:56.820 --> 00:37:03.520]   So all this advancement of mankind, and think about all the access that we have on the internet.
[00:37:03.520 --> 00:37:09.320]   Any question that I have, I can say, "Google, when did Genghis Khan live?
[00:37:09.320 --> 00:37:10.760]   How many children did he have?
[00:37:10.760 --> 00:37:12.800]   Did he have any Christian influence?"
[00:37:12.800 --> 00:37:14.920]   Like, boom, right there, on the tip of your finger.
[00:37:14.920 --> 00:37:19.720]   Well, all the advancement of technology and everything that we have, you know what the
[00:37:19.720 --> 00:37:24.480]   top 10 visited sites in the internet is?
[00:37:24.480 --> 00:37:26.680]   All porn sites.
[00:37:26.680 --> 00:37:29.680]   Top 10.
[00:37:29.680 --> 00:37:31.720]   Top 10.
[00:37:31.720 --> 00:37:40.200]   So all the technology, the things that we do is dictated because the biggest funds generating,
[00:37:40.200 --> 00:37:43.260]   money generating industry is pornography.
[00:37:43.260 --> 00:37:51.740]   More than Netflix, more than Hollywood, more than NBA and NFL, it's pornography.
[00:37:51.740 --> 00:37:56.000]   So the root problem of mankind is mankind himself.
[00:37:56.000 --> 00:38:02.760]   And no matter how much we fix, no matter how many laws that we pass to taper the racism,
[00:38:02.760 --> 00:38:06.040]   in the end, racism is not a system in and of itself.
[00:38:06.040 --> 00:38:09.180]   It's the man in the system.
[00:38:09.180 --> 00:38:12.960]   And that's what Jesus says that he came to deal with.
[00:38:12.960 --> 00:38:14.440]   He can overthrow the Roman government.
[00:38:14.440 --> 00:38:20.160]   He can give everybody a PhD in knowledge, but the root cause of the problem of mankind
[00:38:20.160 --> 00:38:23.000]   is mankind himself.
[00:38:23.000 --> 00:38:26.080]   All have sinned and fall short of the glory of God.
[00:38:26.080 --> 00:38:32.640]   See, God had intended you and I to be in the presence of his glory and to give him worship.
[00:38:32.640 --> 00:38:37.320]   There's a reason why Governor Newsom made entertainment essential.
[00:38:37.320 --> 00:38:41.200]   While he said, you know, religious gatherings are not essential, entertainment is essential.
[00:38:41.200 --> 00:38:46.660]   Because entertainment is a form of worship to a non-Christian.
[00:38:46.660 --> 00:38:51.540]   You and I were made for worship because in the period that you and I are in, in darkness,
[00:38:51.540 --> 00:38:55.040]   people are depressed, they can't go to work, they're having financial problems.
[00:38:55.040 --> 00:39:00.140]   But at least if you are entertained, you can forget for a period.
[00:39:00.140 --> 00:39:02.520]   You can find peace for a period.
[00:39:02.520 --> 00:39:05.380]   You can find joy for a period.
[00:39:05.380 --> 00:39:10.760]   So it is a non-Christian's way of dealing with the problem of mankind to temporarily
[00:39:10.760 --> 00:39:12.840]   forget your problems.
[00:39:12.840 --> 00:39:15.480]   And so they have declared it essential because they're not Christians.
[00:39:15.480 --> 00:39:17.480]   They don't understand.
[00:39:17.480 --> 00:39:21.960]   But the very reason why you and I are here and all over the world celebrating the birth
[00:39:21.960 --> 00:39:26.760]   of Christ is because Christ came to deal with the central problem of mankind, is our own
[00:39:26.760 --> 00:39:27.760]   sins.
[00:39:27.760 --> 00:39:31.940]   It's because we have fallen short of God's glory.
[00:39:31.940 --> 00:39:38.680]   Until we are restored back to his glory, we will always be trapped.
[00:39:38.680 --> 00:39:44.760]   We will always be trapped seeking temporary glory in something else.
[00:39:44.760 --> 00:39:50.800]   That's how we get so hooked on making celebrities and idols and movies.
[00:39:50.800 --> 00:39:54.120]   In and of itself, they're not evil.
[00:39:54.120 --> 00:40:00.400]   But mankind who does not recognize his primary problem will constantly go to temporary fixes
[00:40:00.400 --> 00:40:03.160]   for temporary life.
[00:40:03.160 --> 00:40:06.600]   But Jesus said that he came to give life and give this life abundantly.
[00:40:06.600 --> 00:40:11.160]   And until our eyes are open to the glory of the gospel of Jesus Christ, we will always
[00:40:11.160 --> 00:40:14.600]   be bound by whatever catches our attention.
[00:40:14.600 --> 00:40:18.080]   But here's a problem.
[00:40:18.080 --> 00:40:23.320]   We've fallen short of God's glory and mankind, because we do not see his glory, we cannot
[00:40:23.320 --> 00:40:25.840]   worship him.
[00:40:25.840 --> 00:40:28.920]   That's why Christ came.
[00:40:28.920 --> 00:40:33.440]   That's why Christ came, because he wanted to restore us back to his glory.
[00:40:33.440 --> 00:40:37.540]   Hebrews chapter 1, 3 says, "He is the radiance of the glory and the exact representation
[00:40:37.540 --> 00:40:39.160]   of his nature."
[00:40:39.160 --> 00:40:42.520]   So he came in human form representing God's glory.
[00:40:42.520 --> 00:40:47.280]   2 Corinthians 4, 6, "For God who said, 'Let light shine out of darkness,' is the one who
[00:40:47.280 --> 00:40:52.080]   has shown in his own heart to give the light of knowledge of the glory of God in the face
[00:40:52.080 --> 00:40:55.000]   of Christ."
[00:40:55.000 --> 00:41:01.680]   Because we were separated from God's glory, Christ came to reflect his glory and then
[00:41:01.680 --> 00:41:04.400]   to bring us to him.
[00:41:04.400 --> 00:41:08.440]   In John 17, 1, when Jesus was headed toward the cross, he says, "Father, the hour has
[00:41:08.440 --> 00:41:09.520]   come.
[00:41:09.520 --> 00:41:14.540]   Glorify your Son, that the Son may glorify you."
[00:41:14.540 --> 00:41:23.560]   So Christ crucified is to magnify the glory of God and to cover us with his blood so that
[00:41:23.560 --> 00:41:27.080]   we may enter into his glory.
[00:41:27.080 --> 00:41:32.720]   Because you and I, in our own sins, cannot stand before a holy God.
[00:41:32.720 --> 00:41:34.800]   Because he is so pure.
[00:41:34.800 --> 00:41:38.000]   It's just like going to the nuclear bomb center.
[00:41:38.000 --> 00:41:39.520]   It's just pure energy.
[00:41:39.520 --> 00:41:43.280]   But that pure energy, if we're not protected, will kill us.
[00:41:43.280 --> 00:41:44.720]   And that's what the Bible says.
[00:41:44.720 --> 00:41:48.960]   A man in his sinful state cannot enter to see his glory.
[00:41:48.960 --> 00:41:53.200]   And that's what's the dilemma of mankind, that you and I have been separated from the
[00:41:53.200 --> 00:41:57.160]   ultimate object of worship, the very reason why you and I were created.
[00:41:57.160 --> 00:42:03.360]   And that's why Christ came in his power, in his wisdom, that he offered himself to cover
[00:42:03.360 --> 00:42:11.720]   us and to impute his righteousness on us so that we may enter his throne of grace with
[00:42:11.720 --> 00:42:13.880]   confidence.
[00:42:13.880 --> 00:42:17.480]   And that's why the difference between a Christian and a non-Christian is described.
[00:42:17.480 --> 00:42:22.880]   A non-Christian is somebody who the enemy has blinded so that they do not see the glory
[00:42:22.880 --> 00:42:25.080]   of the gospel of Jesus Christ.
[00:42:25.080 --> 00:42:29.040]   But Christians are people who, covered by the blood of Christ, we are constantly gazing
[00:42:29.040 --> 00:42:30.040]   at his glory.
[00:42:30.040 --> 00:42:34.760]   And we're living in eternity in worship.
[00:42:34.760 --> 00:42:39.600]   Those of you who've never experienced true worship before God, if you're a sports fan,
[00:42:39.600 --> 00:42:44.620]   I mean it's a crude analogy, but it's the closest thing that we can come to.
[00:42:44.620 --> 00:42:52.260]   The euphoria that you experience when something beyond you is in your presence, you break
[00:42:52.260 --> 00:43:00.840]   out into worship, something beyond you, that's something that causes you to be awed.
[00:43:00.840 --> 00:43:05.680]   If you're a fan of Lakers or baseball and they win the championship and you see the
[00:43:05.680 --> 00:43:11.240]   struggle and at the end when you are observing, you did nothing.
[00:43:11.240 --> 00:43:12.240]   What did you get out of that?
[00:43:12.240 --> 00:43:14.700]   They don't give you a free hat.
[00:43:14.700 --> 00:43:16.600]   You don't get a stake of that team.
[00:43:16.600 --> 00:43:22.240]   But you would spend hundreds, maybe even thousands of dollars buying their clothing, identifying
[00:43:22.240 --> 00:43:23.240]   with what?
[00:43:23.240 --> 00:43:27.000]   What do you get out of it?
[00:43:27.000 --> 00:43:28.640]   Joy.
[00:43:28.640 --> 00:43:30.720]   Life.
[00:43:30.720 --> 00:43:33.880]   Fellowship with other people who feel the same.
[00:43:33.880 --> 00:43:35.800]   Community.
[00:43:35.800 --> 00:43:40.360]   Simply because you observed something magnificent before you.
[00:43:40.360 --> 00:43:45.680]   There's a reason why people don't pay money to go see middle-aged men play basketball,
[00:43:45.680 --> 00:43:50.040]   because it's not glorious.
[00:43:50.040 --> 00:43:56.040]   So we get that kind of joy from watching sports.
[00:43:56.040 --> 00:43:59.160]   Imagine what we fell from.
[00:43:59.160 --> 00:44:05.120]   Imagine what He's trying to restore us back to when our eyes become open to the glory
[00:44:05.120 --> 00:44:08.600]   of our Father.
[00:44:08.600 --> 00:44:16.920]   Greatest truth, greatest power, greatest love that you and I could possibly imagine in Christ.
[00:44:16.920 --> 00:44:20.520]   That's the invitation of Christmas.
[00:44:20.520 --> 00:44:27.600]   Christ came so that He can walk on earth, so that we can become a sympathetic high priest,
[00:44:27.600 --> 00:44:28.760]   and He made the invitation.
[00:44:28.760 --> 00:44:33.800]   All who are weary and heavy laden, He says, "I will give you rest."
[00:44:33.800 --> 00:44:41.000]   Those of you who are moving around, seeking to find purpose in life, wanting something
[00:44:41.000 --> 00:44:46.800]   to give your life to, all of that may be because you've been separated from the author of life.
[00:44:46.800 --> 00:44:58.680]   So, this Christmas, we celebrate not simply the miracle of God becoming man, but His sacrifice.
[00:44:58.680 --> 00:45:02.600]   That He who knew no sin became sin, so that you and I may become the righteousness of
