
[00:00:00.000 --> 00:00:04.840]   All right, good morning.
[00:21:39.520 --> 00:21:44.840]   But then now he's in prison and he's there for 12 years.
[00:21:44.840 --> 00:21:47.240]   12 years.
[00:21:47.240 --> 00:21:51.440]   Now 12 years for somebody who's older doesn't seem that long, right?
[00:21:51.440 --> 00:21:54.400]   12 years at 50 or 60 doesn't seem that long.
[00:21:54.400 --> 00:22:00.640]   For a 17, 18-year-old kid, 12 years is pretty much his life.
[00:22:00.640 --> 00:22:04.280]   He's putting there 12 years but he said, "The Lord was with Joseph."
[00:22:04.280 --> 00:22:10.480]   Again, if we don't know the full story, we may look at that and say, "How can the author
[00:22:10.480 --> 00:22:15.160]   possibly say that that was God's kindness on him and gave him favor in the sight of
[00:22:15.160 --> 00:22:16.160]   the chief jailer?
[00:22:16.160 --> 00:22:20.880]   The chief jailer committed to Joseph charge of all the prisoners who were in jail so that
[00:22:20.880 --> 00:22:24.320]   whatever was done there, he was responsible for it.
[00:22:24.320 --> 00:22:30.280]   The chief jailer did not supervise anything under Joseph's charge because the Lord was
[00:22:30.280 --> 00:22:33.400]   with him and whatever he did, the Lord made to prosper."
[00:22:33.400 --> 00:22:37.680]   Sounds almost identical to what happened when he was at Potiphar's house because the Lord
[00:22:37.680 --> 00:22:38.680]   was with him.
[00:22:38.680 --> 00:22:43.840]   Even though they meant evil, God meant for good and it was happening simultaneously,
[00:22:43.840 --> 00:22:45.840]   right?
[00:22:45.840 --> 00:22:51.640]   So he spends 10 years in jail in that context and after 10 years, the cupbearer of Pharaoh
[00:22:51.640 --> 00:22:53.960]   and the baker has a dream.
[00:22:53.960 --> 00:22:56.040]   And so he interprets it for them.
[00:22:56.040 --> 00:22:58.920]   And so he says the cupbearer is going to be released, he's going to be restored back to
[00:22:58.920 --> 00:23:01.000]   where his glory.
[00:23:01.000 --> 00:23:04.120]   The baker actually is going to get hanged and he tells him the story and the cupbearer
[00:23:04.120 --> 00:23:08.280]   actually gets released, baker gets hanged.
[00:23:08.280 --> 00:23:12.640]   As he is telling this to the cupbearer, knowing that he's going to be restored in chapter
[00:23:12.640 --> 00:23:18.880]   40 verse 14, Joseph tells him, "I don't ask for anything but one thing.
[00:23:18.880 --> 00:23:23.200]   Only keep me in mind when it goes well with you and please do me a kindness by mentioning
[00:23:23.200 --> 00:23:26.840]   me to Pharaoh and get me out of this house.
[00:23:26.840 --> 00:23:31.560]   For I was in fact kidnapped from the land of the Hebrews and even here I have done nothing
[00:23:31.560 --> 00:23:34.240]   that they should have put me into the dungeon."
[00:23:34.240 --> 00:23:38.600]   So it wasn't like he forgot.
[00:23:38.600 --> 00:23:40.880]   How could you?
[00:23:40.880 --> 00:23:42.840]   It wasn't like he was some strange, strange person.
[00:23:42.840 --> 00:23:44.840]   He's like, "Oh, you know, this prison is fun.
[00:23:44.840 --> 00:23:46.480]   You know what I mean?
[00:23:46.480 --> 00:23:48.520]   I get to be in charge here."
[00:23:48.520 --> 00:23:54.720]   He never forgot and that's the one thing that he asked, "Get me out of here."
[00:23:54.720 --> 00:23:55.720]   You know the story.
[00:23:55.720 --> 00:24:00.400]   The cupbearer gets restored and completely forgets for two years.
[00:24:00.400 --> 00:24:04.720]   So he's in there a total of 12 years.
[00:24:04.720 --> 00:24:08.680]   Only when the Pharaoh has this dream and no one could interpret and the cupbearer probably
[00:24:08.680 --> 00:24:12.480]   for his own benefit, "Oh, I remember this guy who got me out of jail.
[00:24:12.480 --> 00:24:13.480]   Maybe we can get him and ask."
[00:24:13.480 --> 00:24:19.400]   And then so Joseph is brought out, stands in front of Pharaoh and Pharaoh asks him about
[00:24:19.400 --> 00:24:23.080]   this dream and he interprets it and says, "Your dream basically is for seven years you're
[00:24:23.080 --> 00:24:28.600]   going to experience prosperity and then for seven years there's going to be extreme famine.
[00:24:28.600 --> 00:24:33.320]   And so during the seven years make sure that you gather all the stuff and be prepared for
[00:24:33.320 --> 00:24:34.760]   the next seven years."
[00:24:34.840 --> 00:24:41.520]   And as a result of this interpretation, he is elevated and he's given charge over this.
[00:24:41.520 --> 00:24:43.760]   And as he said, that's exactly what happened.
[00:24:43.760 --> 00:24:49.800]   Seven years of extreme famine or extreme prosperity while everybody was just living their normal
[00:24:49.800 --> 00:24:54.860]   life, Joseph made sure that they filled the barns and they were preparing.
[00:24:54.860 --> 00:25:00.400]   So after the seven years is gone, the famine comes in and the second year into their famine,
[00:25:00.400 --> 00:25:06.400]   that's when his brothers, they end up showing up to Egypt because they heard that they had
[00:25:06.400 --> 00:25:07.560]   food over there.
[00:25:07.560 --> 00:25:14.200]   So Jacob sends his children and they go and they finally meet Joseph for the first time.
[00:25:14.200 --> 00:25:18.160]   Can you imagine what that meeting would have been like?
[00:25:18.160 --> 00:25:22.920]   Joseph, everything that happened to him, every negative thing that happened to him was because
[00:25:22.920 --> 00:25:23.920]   his brother.
[00:25:23.920 --> 00:25:26.040]   He didn't do anything wrong, right?
[00:25:26.040 --> 00:25:28.080]   He's like, "What did I do?
[00:25:28.080 --> 00:25:30.600]   Why did they hate me so much?"
[00:25:30.600 --> 00:25:43.200]   And the scene that we see when he finally meets them, that in Genesis chapter 42, 22
[00:25:43.200 --> 00:25:50.840]   to 24, they're standing in front of their brother and he's kind of toying with them,
[00:25:50.840 --> 00:25:51.840]   right?
[00:25:51.840 --> 00:25:54.600]   And you can tell there's maybe a little bit of bitterness and anger, but he's not, you
[00:25:54.600 --> 00:25:58.040]   know, he had every right to just kind of smash them and done with.
[00:25:58.040 --> 00:26:00.240]   But instead, he kind of toys with them.
[00:26:00.240 --> 00:26:05.940]   And then finally, you know, Reuben said, "You see," and you could tell like Reuben was living
[00:26:05.940 --> 00:26:08.200]   with guilt all these years.
[00:26:08.200 --> 00:26:12.440]   And when he sees Joseph coming out harsh, he said, "You see, we're being punished because
[00:26:12.440 --> 00:26:13.640]   of what we did to our brother."
[00:26:13.640 --> 00:26:17.480]   And this is what happens, 42, 22 to 24.
[00:26:17.480 --> 00:26:20.920]   Reuben answered them, his brother saying, "Did I not tell you, do not sin against the
[00:26:20.920 --> 00:26:24.380]   boy," talking about Joseph, "and you would not listen.
[00:26:24.380 --> 00:26:27.360]   Now comes a reckoning for his blood.
[00:26:27.360 --> 00:26:30.840]   They did not know, however, that Joseph understood, for there was an interpreter between them.
[00:26:30.840 --> 00:26:34.400]   He turned away from them and wept."
[00:26:34.400 --> 00:26:41.860]   It doesn't describe why he wept, whether he was angry, relieved.
[00:26:41.860 --> 00:26:45.080]   It doesn't describe what happened.
[00:26:45.080 --> 00:26:50.640]   And I maybe, you know, I don't think maybe he knew.
[00:26:50.640 --> 00:26:59.280]   This is something that he held on in his heart for 12, 13 years, one year in Potiphar's house,
[00:26:59.280 --> 00:27:05.160]   12 years in prison, and other nine years go by.
[00:27:05.160 --> 00:27:13.480]   For over two decades, he was forcefully removed from his beloved family, his father and his
[00:27:13.480 --> 00:27:14.480]   mother.
[00:27:14.480 --> 00:27:18.840]   And he sees his brothers for the first time, and he just can't control his emotion.
[00:27:18.840 --> 00:27:25.440]   In fact, not only does he can't control his emotion, all throughout chapter 42 to 46,
[00:27:25.440 --> 00:27:30.480]   it is repeated over and over and over and over and over again that he kept on weeping
[00:27:30.480 --> 00:27:32.840]   and weeping and weeping.
[00:27:32.840 --> 00:27:36.160]   Up to this point, Joseph seems like Superman.
[00:27:36.160 --> 00:27:41.600]   I mean, he gets sold into slavery, and he just remained faithful.
[00:27:41.600 --> 00:27:43.560]   I got to be faithful to God.
[00:27:43.560 --> 00:27:48.820]   He gets sold into, you know, sent into prison, and then he remains faithful.
[00:27:48.820 --> 00:27:54.320]   And then the cupbearer forgets him for two years, and he still remains faithful.
[00:27:54.320 --> 00:27:58.160]   But when he meets his brothers, he finally can't contain himself, and he just bursts
[00:27:58.160 --> 00:27:59.160]   out in weeping.
[00:27:59.160 --> 00:28:05.160]   Chapter 43, 29, "As he lifted his eyes and saw his brother Benjamin, his younger brother
[00:28:05.160 --> 00:28:10.840]   from the same mom, he says, 'Is this your youngest brother of whom you spoke to me?'
[00:28:10.840 --> 00:28:12.960]   And he said, 'May God be gracious to you, my son.'
[00:28:12.960 --> 00:28:17.880]   Joseph hurried out, for he was deeply stirred over his brother, and he sought a place to
[00:28:17.880 --> 00:28:22.520]   weep, and he entered his chamber and wept there."
[00:28:22.520 --> 00:28:26.380]   Then chapter 45, verses 1 and 2, "Then Joseph could not control himself before all those
[00:28:26.380 --> 00:28:32.520]   who stood by him, and he cried, 'Have everyone go out from here!'
[00:28:32.520 --> 00:28:36.540]   So there was no man with him when Joseph made himself known to his brothers.
[00:28:36.540 --> 00:28:40.760]   He wept so loudly that the Egyptians heard it, and the household of Pharaoh heard of
[00:28:40.760 --> 00:28:41.760]   it."
[00:28:41.760 --> 00:28:44.920]   And this is chapter 45, 13-14.
[00:28:44.920 --> 00:28:49.880]   "Now you must tell my father of all the splendor in Egypt and all that you have seen, and you
[00:28:49.880 --> 00:28:52.480]   must hurry and bring my father down here.'
[00:28:52.480 --> 00:28:57.800]   Then he fell on his brother Benjamin's neck and wept, and Benjamin wept on his neck."
[00:28:57.800 --> 00:29:02.800]   And then in Genesis 46, 29, when he finally sees his father, "Joseph prepared a charity
[00:29:02.800 --> 00:29:05.480]   and went up to Goshen to meet his father Israel.
[00:29:05.480 --> 00:29:14.880]   As soon as he appeared before him, he fell on his neck and wept on his neck a long time."
[00:29:14.880 --> 00:29:23.840]   For 22 years, for 22 years, he was removed from his dad.
[00:29:23.840 --> 00:29:32.440]   His beloved family was sitting in prison, sold as a slave.
[00:29:32.440 --> 00:29:38.000]   Humanly speaking, all you see is evil.
[00:29:38.000 --> 00:29:39.560]   Humanly speaking.
[00:29:39.560 --> 00:29:46.680]   See, his brothers, after his father dies, they think that maybe Joseph is being kind
[00:29:46.680 --> 00:29:48.160]   to them because of his dad.
[00:29:48.160 --> 00:29:50.920]   He didn't want to sadden his dad.
[00:29:50.920 --> 00:29:53.800]   As soon as Jacob dies, his brothers are fearful.
[00:29:53.800 --> 00:29:56.840]   Now, now he's going to get us.
[00:29:56.840 --> 00:30:02.040]   And it is in that context when his brothers are afraid after the father dies, "Are you
[00:30:02.040 --> 00:30:03.040]   going to kill us?"
[00:30:03.040 --> 00:30:07.480]   And Joseph, in that context, answers, "You may have meant it for evil, but God meant
[00:30:07.480 --> 00:30:10.560]   it for good."
[00:30:10.560 --> 00:30:16.520]   You may have meant it for evil, but God meant it for good.
[00:30:16.520 --> 00:30:22.440]   You know what that reminds me of in book of Revelations chapter 21 verse 4, when we see
[00:30:22.440 --> 00:30:24.280]   a promise of what's coming?
[00:30:24.280 --> 00:30:29.760]   It says, "And he will wipe away every tear from their eyes and there will no longer be
[00:30:29.760 --> 00:30:30.760]   any death.
[00:30:30.760 --> 00:30:34.240]   There will no longer be any mourning or crying or pain.
[00:30:34.240 --> 00:30:38.160]   The first things have passed away."
[00:30:38.160 --> 00:30:42.760]   You and I are walking, you know, we're in between.
[00:30:42.760 --> 00:30:46.160]   We're saved, but we're not in heaven yet.
[00:30:46.160 --> 00:30:53.960]   And I don't know a single person, young or old, who doesn't have pain, experienced some
[00:30:53.960 --> 00:30:55.840]   sort of pain.
[00:30:55.840 --> 00:30:56.840]   Maybe it was recent.
[00:30:56.840 --> 00:30:59.460]   Maybe it's something that happened when you were younger.
[00:30:59.460 --> 00:31:01.760]   Maybe it was related to family.
[00:31:01.760 --> 00:31:03.480]   Maybe it was friendship.
[00:31:03.480 --> 00:31:09.760]   Whatever it was, I don't know anybody who doesn't know some sort of pain, pain of rejection,
[00:31:09.760 --> 00:31:17.600]   isolation, failure, broken families, whatever it may be.
[00:31:17.600 --> 00:31:21.240]   What the world meant for evil, God meant for good.
[00:31:21.240 --> 00:31:28.640]   So we can look at sovereignty, and we clearly see sovereignty when we look at the past.
[00:31:28.640 --> 00:31:30.280]   Because you could see how God orchestrated.
[00:31:30.280 --> 00:31:33.960]   The only reason why we got here is because God is sovereign.
[00:31:33.960 --> 00:31:38.760]   But the problem that we have is not the past tense, it's the present and the future tense.
[00:31:38.760 --> 00:31:44.200]   That whatever might have happened, whatever pain you have experienced, if we focus on
[00:31:44.200 --> 00:31:51.080]   what they did to me and completely forget that in the midst of all of that, God meant
[00:31:51.080 --> 00:31:56.280]   it for good, you missed the whole point.
[00:31:56.280 --> 00:32:04.840]   I remember when I became a Christian, I was just in the beginning process of getting into
[00:32:04.840 --> 00:32:06.880]   some bad stuff.
[00:32:06.880 --> 00:32:12.040]   I already had two police records, and I couldn't care.
[00:32:12.040 --> 00:32:16.520]   I was so angry that my parents moved around so much, that we didn't have money, my dad
[00:32:16.520 --> 00:32:20.000]   was a pastor, and I didn't want any of that.
[00:32:20.000 --> 00:32:25.520]   Came to the United States when I was seven, went to Philadelphia, moved to Kansas.
[00:32:25.520 --> 00:32:28.760]   And then from Kansas, I didn't feel like I belonged, and I went to Atlanta and really
[00:32:28.760 --> 00:32:30.760]   didn't belong in Atlanta.
[00:32:30.760 --> 00:32:34.000]   Got excited about going back to Korea, thinking I'm going to go back home, and then they kept
[00:32:34.000 --> 00:32:35.480]   on telling me to go back home.
[00:32:35.480 --> 00:32:37.440]   I said, "What?"
[00:32:37.440 --> 00:32:40.000]   I thought I was home.
[00:32:40.000 --> 00:32:42.520]   The second time we came to the United States, I came kicking and screaming.
[00:32:42.520 --> 00:32:44.640]   I did not want to come.
[00:32:44.640 --> 00:32:46.280]   I did not want to come.
[00:32:46.280 --> 00:32:48.120]   And I was crying the whole time.
[00:32:48.120 --> 00:32:50.680]   The airport, until we got here.
[00:32:50.680 --> 00:32:54.760]   If I get old enough, I'm going to go back, I'm going to go back.
[00:32:54.760 --> 00:33:00.720]   And I had so much anger inside of me, and people would say, "Hey, Peter, if you do that,
[00:33:00.720 --> 00:33:01.720]   you're not going to graduate."
[00:33:01.720 --> 00:33:02.720]   I don't care.
[00:33:02.720 --> 00:33:05.480]   "Peter, if you keep doing that, you're going to get arrested."
[00:33:05.480 --> 00:33:06.880]   I don't care.
[00:33:06.880 --> 00:33:11.440]   "If you keep doing that, you're going to get hurt, or you're going to hurt somebody."
[00:33:11.440 --> 00:33:13.720]   I don't care.
[00:33:13.720 --> 00:33:19.040]   So how do you talk to a kid who doesn't care if he dies, who doesn't care if he goes to
[00:33:19.040 --> 00:33:21.440]   jail?
[00:33:21.440 --> 00:33:22.440]   You couldn't.
[00:33:22.440 --> 00:33:28.920]   There's nothing that you could have said that could have made everything okay until I met
[00:33:28.920 --> 00:33:32.480]   Christ.
[00:33:32.480 --> 00:33:37.540]   What changed me wasn't years of theology, years of counseling.
[00:33:37.540 --> 00:33:45.640]   What changed me was instantaneously knowing that God was in the midst of all of that.
[00:33:45.640 --> 00:33:46.880]   God was in the midst of all that.
[00:33:46.880 --> 00:33:47.880]   God did that.
[00:33:47.880 --> 00:33:53.120]   He's the one who did that to me in order to bring me to that spot so that I can meet
[00:33:53.120 --> 00:33:54.120]   Him.
[00:33:54.120 --> 00:34:00.600]   And so the moment I realized that God was in the midst of that, all of that completely
[00:34:00.600 --> 00:34:01.600]   changed.
[00:34:01.600 --> 00:34:03.560]   They didn't do this to me.
[00:34:03.560 --> 00:34:04.640]   God did it.
[00:34:04.640 --> 00:34:06.000]   God brought me here.
[00:34:06.000 --> 00:34:11.400]   God forced me to be here, or else I would have never met Him.
[00:34:11.400 --> 00:34:18.080]   Instantly meeting the sovereign God who loved me changed everything.
[00:34:18.080 --> 00:34:28.760]   What I experienced as evil all of a sudden became good instantaneously.
[00:34:28.760 --> 00:34:32.840]   Knowing and believing in sovereign God changes everything.
[00:34:32.840 --> 00:34:36.560]   It changes everything.
[00:34:36.560 --> 00:34:39.400]   Let's go back to the original question.
[00:34:39.400 --> 00:34:44.320]   Of all the things that could have been highlighted in Joseph's life, how he remained faithful
[00:34:44.320 --> 00:34:52.440]   as Potiphar's slave, that even with injustice, he gets thrown into prison for over a decade,
[00:34:52.440 --> 00:34:56.920]   and then he remained faithful and God raises him up and the whole nation of Israel is delivered
[00:34:56.920 --> 00:34:59.520]   because of this man.
[00:34:59.520 --> 00:35:02.040]   None of that is mentioned.
[00:35:02.040 --> 00:35:07.720]   All that is mentioned is at the end of his life, made mention of the exodus of the sons
[00:35:07.720 --> 00:35:13.160]   of Israel and gave orders concerning his bones.
[00:35:13.160 --> 00:35:17.360]   When does exodus happen?
[00:35:17.360 --> 00:35:19.680]   Four hundred years later.
[00:35:19.680 --> 00:35:21.360]   Four hundred years later.
[00:35:21.360 --> 00:35:25.520]   After Joseph dies, four hundred years pass, another pharaoh comes up and he completely
[00:35:25.520 --> 00:35:31.880]   forgets about Israel and what Joseph did, and they go into slavery for four hundred
[00:35:31.880 --> 00:35:32.880]   years.
[00:35:32.880 --> 00:35:40.120]   When he is dying, he mentions four hundred years from now, when we leave, leave for where?
[00:35:40.120 --> 00:35:41.720]   They didn't have land, remember?
[00:35:41.720 --> 00:35:43.920]   They didn't have land yet.
[00:35:43.920 --> 00:35:50.200]   So Joseph is talking about a prophecy that he heard from his father and his father and
[00:35:50.200 --> 00:35:51.200]   the father before that.
[00:35:51.200 --> 00:35:53.720]   Now where did he hear this?
[00:35:53.720 --> 00:35:55.940]   Genesis chapter 15, 13-14.
[00:35:55.940 --> 00:36:01.440]   When God was ratifying this covenant that he made with Abraham, this is what God says
[00:36:01.440 --> 00:36:03.440]   to Abraham, Abram.
[00:36:03.440 --> 00:36:07.440]   God said to Abram, "Know for certain that your descendants will be strangers in a land
[00:36:07.440 --> 00:36:13.520]   that is not theirs, where they will be enslaved and oppressed for four hundred years.
[00:36:13.520 --> 00:36:17.560]   But I will also judge the nations whom they will serve, and afterwards they will come
[00:36:17.560 --> 00:36:19.920]   out with many possessions."
[00:36:19.920 --> 00:36:22.520]   Do you think Joseph heard that?
[00:36:22.520 --> 00:36:24.400]   Yes.
[00:36:24.400 --> 00:36:25.400]   Most likely.
[00:36:25.400 --> 00:36:29.480]   And remember, why was Jacob so hungry to receive his father's blessing?
[00:36:29.480 --> 00:36:32.280]   It wasn't simply about money.
[00:36:32.280 --> 00:36:37.120]   This family, this family is established and persevered through hardship because of this
[00:36:37.120 --> 00:36:39.200]   covenant promise that God made.
[00:36:39.200 --> 00:36:43.040]   And I can guarantee you that that was passed down from generation to generation.
[00:36:43.040 --> 00:36:47.520]   So as Joseph was dying, he doesn't mention about all the accomplishments and everything
[00:36:47.520 --> 00:36:48.960]   that he's done.
[00:36:48.960 --> 00:36:55.200]   All he remembers is, God said, "We're going to be imprisoned, and when we leave, take
[00:36:55.200 --> 00:36:58.000]   me with you."
[00:36:58.000 --> 00:37:00.200]   That's what's highlighted in his life.
[00:37:00.200 --> 00:37:01.200]   And that's exactly what happens.
[00:37:01.200 --> 00:37:05.040]   It says, not only are you going to be imprisoned, when you come out, God's going to make you
[00:37:05.040 --> 00:37:06.040]   wealthy.
[00:37:06.040 --> 00:37:09.880]   I mean, these guys were slaves for four hundred years.
[00:37:09.880 --> 00:37:12.240]   What money would they have?
[00:37:12.240 --> 00:37:16.600]   Exodus chapter 12, 35 to 36, it says, "Now the sons of Israel had done according to the
[00:37:16.600 --> 00:37:20.840]   word of Moses, for they had requested from Egyptians articles of silver and articles
[00:37:20.840 --> 00:37:22.200]   of gold and clothing.
[00:37:22.200 --> 00:37:25.840]   And the Lord had given the people favor in the sight of the Egyptians, so that they let
[00:37:25.840 --> 00:37:30.560]   them have their request, thus they plundered the Egyptians."
[00:37:30.560 --> 00:37:33.280]   Just like God said.
[00:37:33.280 --> 00:37:34.280]   Just like God said.
[00:37:34.280 --> 00:37:39.200]   These slaves, who had nothing, came out filthy rich.
[00:37:39.200 --> 00:37:41.280]   It doesn't say they just took some stuff.
[00:37:41.280 --> 00:37:47.640]   They plundered the Egyptians, and they came out more wealthy than they ever were.
[00:37:47.640 --> 00:37:50.160]   Just like God said.
[00:37:50.160 --> 00:37:55.820]   And just like Joseph asked them to, in Exodus 13, 19, Moses took the bones of Joseph with
[00:37:55.820 --> 00:38:00.440]   him, for he had made the sons of Israel solemnly swear, saying, "God will surely take care
[00:38:00.440 --> 00:38:04.120]   of you, and you shall carry my bones from here with you."
[00:38:04.120 --> 00:38:06.960]   Remember who Joseph is.
[00:38:06.960 --> 00:38:12.160]   Joseph is the second man next to Pharaoh.
[00:38:12.160 --> 00:38:18.460]   If he was going to get any kind of adoration or veneration, it would have happened in Egypt.
[00:38:18.460 --> 00:38:24.080]   Not to go with a bunch of slaves that was being slaves and mistreated for four hundred
[00:38:24.080 --> 00:38:27.280]   years, "Make sure you take me with you."
[00:38:27.280 --> 00:38:31.160]   In fact, at the end of his life, when he was buried, it says he was embalmed.
[00:38:31.160 --> 00:38:32.160]   That's not a Jewish practice.
[00:38:32.160 --> 00:38:38.760]   That was only the high officials in Egypt did that.
[00:38:38.760 --> 00:38:41.400]   And that's why he was preserved, and that's why they carried him along.
[00:38:41.400 --> 00:38:47.360]   In Joshua 24, 32, it says, "Now they buried the bones of Joseph when they entered."
[00:38:47.360 --> 00:38:49.920]   Just like God said.
[00:38:49.920 --> 00:38:51.920]   So you know what this tells me?
[00:38:51.920 --> 00:38:56.360]   This whole story about Joseph isn't even about Joseph.
[00:38:56.360 --> 00:39:03.520]   This whole story about Joseph is God's faithfulness to his covenant promise.
[00:39:03.520 --> 00:39:05.080]   Let me conclude with this.
[00:39:05.080 --> 00:39:06.080]   I don't know.
[00:39:06.080 --> 00:39:10.600]   It's jaw-dropping to me, but let me conclude with this, okay?
[00:39:10.600 --> 00:39:18.320]   In Genesis 47, 8 through 10, Pharaoh gets to meet Jacob, Joseph's father, right?
[00:39:18.320 --> 00:39:20.400]   And they have this conversation, and this is what Jacob said.
[00:39:20.400 --> 00:39:23.000]   Pharaoh said to Jacob, "How many years have you lived?"
[00:39:23.000 --> 00:39:32.760]   So Jacob said to Pharaoh, "The years of my sojourning are 130, few and unpleasant."
[00:39:32.760 --> 00:39:35.160]   That's how Jacob described his own life.
[00:39:35.160 --> 00:39:38.400]   Here's a man who wrestled with God.
[00:39:38.400 --> 00:39:39.400]   He was conniving.
[00:39:39.400 --> 00:39:44.560]   He was constantly maneuvering, make sure that he got the blessing of God, and he gets the
[00:39:44.560 --> 00:39:45.560]   blessing of God.
[00:39:45.720 --> 00:39:47.920]   His life is actually changed as one who contends with God.
[00:39:47.920 --> 00:39:53.600]   But when Jacob sees his life, at the end of his life, this is not in the middle, at the
[00:39:53.600 --> 00:39:58.160]   very end of his life, he said, "My years are few and they are unpleasant."
[00:39:58.160 --> 00:40:05.960]   So did God actually bless this man or not?
[00:40:05.960 --> 00:40:06.960]   Jacob understood.
[00:40:06.960 --> 00:40:13.120]   The blessing is not he had a nice house or he lived long life.
[00:40:13.120 --> 00:40:17.880]   It was actually very unpleasant, he says.
[00:40:17.880 --> 00:40:22.280]   He held on to the covenant promise of God.
[00:40:22.280 --> 00:40:25.440]   That even as they were delivered, he said, "No, we're going to go into bondage.
[00:40:25.440 --> 00:40:28.240]   In 400 years, when you leave, take me with you."
[00:40:28.240 --> 00:40:30.120]   He understood.
[00:40:30.120 --> 00:40:31.120]   You know what's interesting?
[00:40:31.120 --> 00:40:32.320]   You know how it ends in verse 10?
[00:40:32.320 --> 00:40:35.960]   "And Jacob blessed Pharaoh and ran from his presence."
[00:40:35.960 --> 00:40:37.600]   Jacob blessed Pharaoh.
[00:40:37.600 --> 00:40:40.480]   Do you know who Pharaoh is?
[00:40:40.480 --> 00:40:43.840]   Pharaoh is worshipped as a god in Egypt.
[00:40:43.840 --> 00:40:49.960]   He, humanly speaking, he's a king of kings and lord of lords.
[00:40:49.960 --> 00:40:53.720]   Jacob is a guy who would have died.
[00:40:53.720 --> 00:40:58.400]   It was only because of Joseph interpreting this dream, Pharaoh allowed him, and the only
[00:40:58.400 --> 00:41:04.760]   reason why he's even having a meeting with him is because he was being generous to Joseph.
[00:41:04.760 --> 00:41:09.640]   And Jacob meets him and says, "My life is long, you know, short and unpleasant."
[00:41:09.640 --> 00:41:12.880]   And then he blessed Pharaoh.
[00:41:12.880 --> 00:41:16.520]   So if you don't read this carefully in context, it's like, "Oh, he blessed him.
[00:41:16.520 --> 00:41:17.520]   Went."
[00:41:17.520 --> 00:41:20.840]   Do you know how ridiculous this would sound?
[00:41:20.840 --> 00:41:32.160]   Jacob, almost homeless, is meeting the god of Egypt, and he ends up blessing him.
[00:41:32.160 --> 00:41:35.840]   Humanly speaking, the audacity.
[00:41:35.840 --> 00:41:39.600]   Possibly think that he's going to leave, it's like, "The Lord bless you."
[00:41:39.600 --> 00:41:42.320]   But what did you just do?
[00:41:42.320 --> 00:41:43.320]   Humanly speaking.
[00:41:43.320 --> 00:41:51.600]   Jacob's power was not him, not his wealth, not his vast experience.
[00:41:51.600 --> 00:41:53.440]   The Lord was with him.
[00:41:53.440 --> 00:42:00.720]   From God's perspective, how dare Pharaoh lift his head before his God?
[00:42:00.720 --> 00:42:03.200]   This story is not about Joseph.
[00:42:03.200 --> 00:42:06.000]   None of this is about any of these people.
[00:42:06.000 --> 00:42:11.240]   They just happen to play a small part in what God is doing in redemptive history.
[00:42:11.240 --> 00:42:15.440]   And that's why what's highlighted here is that he, at the end of his life, because he
[00:42:15.440 --> 00:42:23.400]   believed 400 years later when we are free and God fulfills this promise, "Take me with
[00:42:23.400 --> 00:42:25.720]   you."
[00:42:25.720 --> 00:42:29.240]   That's why that's highlighted.
[00:42:29.240 --> 00:42:36.800]   I don't know about you, but believing in this sovereign God changes everything.
[00:42:36.800 --> 00:42:41.520]   Everything that happened in the past, everything that's happening now, and whatever may come
[00:42:41.520 --> 00:42:45.620]   in the future, it changes everything.
[00:42:45.620 --> 00:42:50.140]   Because the God who loves us is sovereign.
[00:42:50.140 --> 00:42:59.020]   Whatever was meant for evil, God is working for good, for his purpose and his glory.
[00:42:59.020 --> 00:43:06.740]   So I don't have a neat package and say, "Okay, now go do this."
[00:43:06.740 --> 00:43:12.140]   But I think the central question that we always need to wrestle with, not just acknowledgment
[00:43:12.140 --> 00:43:16.340]   of his sovereignty, but how is his sovereignty affecting you?
[00:43:16.340 --> 00:43:20.480]   What are the fears that you have?
[00:43:20.480 --> 00:43:22.520]   How is that related to God's sovereignty?
[00:43:22.520 --> 00:43:30.020]   What bitterness do you hold onto where sovereignty exists?
[00:43:30.020 --> 00:43:33.620]   Once we embrace that and truly believe it, it changes everything.
[00:43:33.620 --> 00:43:39.260]   Because no matter what happens, God is going to work it out to take us where he plans to
[00:43:39.260 --> 00:43:41.780]   take us.
[00:43:41.780 --> 00:43:44.060]   Amen?
[00:43:44.060 --> 00:43:48.420]   Let's pray.
[00:43:48.420 --> 00:43:53.460]   As our worship team comes up, let's take a few minutes to, again, just thank God for
[00:43:53.460 --> 00:43:56.220]   his goodness.
[00:43:56.220 --> 00:44:03.900]   This morning, even before we make any petition, if we're true believers of his sovereignty,
[00:44:03.900 --> 00:44:07.500]   think of the worst thing that has happened to you.
[00:44:07.500 --> 00:44:10.380]   Think of the struggle that you may be in now.
[00:44:10.380 --> 00:44:16.380]   Think about the fear that you have that if this continues, what's going to happen?
[00:44:16.380 --> 00:44:20.940]   And when you think about his sovereignty, thank him.
[00:44:20.940 --> 00:44:27.380]   Whatever happened, whatever's happening, whatever's going to happen, that God did it.
[00:44:27.380 --> 00:44:29.720]   God's purpose is in it.
[00:44:29.720 --> 00:44:32.220]   And he's working for our benefit.
[00:44:32.220 --> 00:44:36.100]   So let's take some time to thank him, again, as our worship team sets up and leaves.
[00:44:36.100 --> 00:44:37.980]   >> Thank you.

