
[00:00:00.000 --> 00:00:07.000]   All right, good morning.
[00:23:47.000 --> 00:23:52.000]   The bread that you eat, that you have eaten, you will be thirsty again.
[00:23:52.000 --> 00:23:58.000]   But the bread that I give you, if you eat of it, you'll never go hungry again."
[00:23:58.000 --> 00:24:01.000]   Obviously, he's not talking about a physical bread.
[00:24:01.000 --> 00:24:05.000]   And then right after that, he says, "If you do not eat of my flesh and drink of my blood,
[00:24:05.000 --> 00:24:09.000]   we have no relationship." He's talking about his work on the cross.
[00:24:09.000 --> 00:24:14.000]   That until you take your yoke upon you, you will always be staggering from place to place
[00:24:14.000 --> 00:24:17.000]   looking for the next fix.
[00:24:17.000 --> 00:24:24.000]   Now whenever we talk about the next fix, we think of drug addicts or somebody who's done something illegal.
[00:24:24.000 --> 00:24:29.000]   But every non-believer who does not know Christ is always looking for the next fix.
[00:24:29.000 --> 00:24:33.000]   It may not be sin. It could just be the next experience.
[00:24:33.000 --> 00:24:38.000]   It could just be the next job. It could just be comfort of bank accounts.
[00:24:38.000 --> 00:24:43.000]   Whatever it may be, a non-Christian is always looking for the next fix because they are always hungry
[00:24:43.000 --> 00:24:47.000]   and always thirsty. There's a sense of restlessness.
[00:24:47.000 --> 00:24:51.000]   You may sense a feel of rest momentarily because you took a nap,
[00:24:51.000 --> 00:24:56.000]   because you watched a movie, because you took a vacation and you went somewhere and came back.
[00:24:56.000 --> 00:24:58.000]   But it's never permanent.
[00:24:58.000 --> 00:25:03.000]   So the state of a non-Christian, the state of a world who's dominated by sin,
[00:25:03.000 --> 00:25:07.000]   is a constant need to find rest.
[00:25:07.000 --> 00:25:13.000]   The problem is that the rest is not here.
[00:25:13.000 --> 00:25:16.000]   Jesus says in Mark chapter 2, 27-28,
[00:25:16.000 --> 00:25:19.000]   "The Sabbath was made for man, not man for the Sabbath.
[00:25:19.000 --> 00:25:22.000]   So the Son of Man is Lord even of the Sabbath.
[00:25:22.000 --> 00:25:25.000]   The Sabbath was created so that man could understand
[00:25:25.000 --> 00:25:29.000]   that his true Sabbath was to point to Christ.
[00:25:29.000 --> 00:25:36.000]   But they made it into these rule keepings that if they kept all these sabbatical laws,
[00:25:36.000 --> 00:25:39.000]   that somehow they were going to earn their rest in Christ.
[00:25:39.000 --> 00:25:43.000]   And Jesus says, "If you do not understand that all of this was for me,
[00:25:43.000 --> 00:25:49.000]   in fact, the very thing that was made for you, you end up working for it."
[00:25:49.000 --> 00:25:53.000]   In other words, if we don't find Christ as our Sabbath,
[00:25:53.000 --> 00:25:57.000]   Christ will eventually become our burden.
[00:25:57.000 --> 00:26:00.000]   Some of you know exactly what I'm talking about.
[00:26:00.000 --> 00:26:05.000]   You may have started out your walk with God because you heard about His grace and love,
[00:26:05.000 --> 00:26:11.000]   and you couldn't wait to come to church, sing songs, surf, and fellowship was awesome,
[00:26:11.000 --> 00:26:14.000]   but at some point in your walk with God, you drifted away, your heart drifted away,
[00:26:14.000 --> 00:26:17.000]   and it just became work.
[00:26:17.000 --> 00:26:21.000]   Something to do. Something to do to appease God.
[00:26:21.000 --> 00:26:26.000]   Worship is not a place where you come to find refreshment, to be restored.
[00:26:26.000 --> 00:26:33.000]   Just like VBS, you work hard, and then when it's done, you go watch TV, relax, travel to find your rest.
[00:26:33.000 --> 00:26:36.000]   But church has become work.
[00:26:36.000 --> 00:26:41.000]   If Christ is not your Sabbath, Christ will eventually become your burden.
[00:26:41.000 --> 00:26:45.000]   Sunday mornings. I mean, think of all the things that you could be doing.
[00:26:45.000 --> 00:26:49.000]   I mean, especially us. We have access to movies, to travel.
[00:26:49.000 --> 00:26:56.000]   I mean, all the things that are at the tip of our hand, right in your pocket, in your phone, to distract you.
[00:26:56.000 --> 00:27:06.000]   And yet you're sitting here, listening to some short, dumpy guy who has something to say every single week,
[00:27:06.000 --> 00:27:10.000]   sounds the same every single week, and you put in your time for an hour and a half,
[00:27:10.000 --> 00:27:12.000]   and you're just putting up with me.
[00:27:12.000 --> 00:27:18.000]   And then afterwards, to reward your patience, we're going to collect your money.
[00:27:18.000 --> 00:27:20.000]   That's what it feels like.
[00:27:20.000 --> 00:27:24.000]   If Christ is not your Sabbath, Christ becomes your burden.
[00:27:24.000 --> 00:27:28.000]   And it's a burden that you're not going to bear for long.
[00:27:28.000 --> 00:27:32.000]   If coming to church and serving God and worshipping and giving and evangelism,
[00:27:32.000 --> 00:27:38.000]   if all it is is an obligation that needs to be carried out, you won't do it for long.
[00:27:38.000 --> 00:27:44.000]   If you happen to be an A student, and you went to a good college, and you know how to get good grades,
[00:27:44.000 --> 00:27:49.000]   you can do that for a while, because you're just good at getting A's.
[00:27:49.000 --> 00:27:52.000]   But no matter how good you are, no matter how disciplined you are,
[00:27:52.000 --> 00:27:55.000]   you're not going to do something that's a continual burden to you for a long time,
[00:27:55.000 --> 00:27:59.000]   because all you need is one excuse to stop it.
[00:27:59.000 --> 00:28:03.000]   You'll be a good Christian. You'll be a good, responsible citizen.
[00:28:03.000 --> 00:28:08.000]   You'll be good for a while, until there's a little excuse.
[00:28:08.000 --> 00:28:12.000]   Something goes wrong, and that's enough. Ah, forget it!
[00:28:12.000 --> 00:28:15.000]   Because Christ is not your Sabbath.
[00:28:15.000 --> 00:28:19.000]   Because this is not where you come to find rest.
[00:28:19.000 --> 00:28:22.000]   This is not where you come when you are lost.
[00:28:22.000 --> 00:28:26.000]   Christ is not the one that you run to when you are hurt.
[00:28:26.000 --> 00:28:28.000]   He is not your refuge.
[00:28:28.000 --> 00:28:32.000]   And so everything about Christ has become a burden.
[00:28:32.000 --> 00:28:36.000]   If Jesus is not the source of rest, then heaven will not be a place of rest.
[00:28:36.000 --> 00:28:43.000]   Because the only reason why heaven is a place of rest is because the source of rest dwells there.
[00:28:43.000 --> 00:28:48.000]   That's why heaven is heaven. Heaven isn't heaven because it's nicer,
[00:28:48.000 --> 00:28:51.000]   and the paint hasn't faded, and the roads are nicer.
[00:28:51.000 --> 00:28:54.000]   Heaven is heaven because that's the dwelling of the source of rest.
[00:28:54.000 --> 00:28:58.000]   That's where God is. He entered the Sabbath, and that's where we were at,
[00:28:58.000 --> 00:29:01.000]   and that's where Jesus is trying to take us.
[00:29:01.000 --> 00:29:09.000]   And that's why this health and wealth gospel is so not only deceptive but destructive.
[00:29:09.000 --> 00:29:17.000]   Because what the health and wealth gospel does, it takes the reward to be the health and wealth.
[00:29:17.000 --> 00:29:23.000]   And Jesus is only an avenue to get to the health and wealth.
[00:29:23.000 --> 00:29:28.000]   Be careful if you think that because you're at a Bible-teaching, gospel-believing church,
[00:29:28.000 --> 00:29:32.000]   that health and wealth gospel hasn't penetrated into your own hearts.
[00:29:32.000 --> 00:29:38.000]   Because the principles of health and wealth is always Jesus as an avenue to get somewhere.
[00:29:38.000 --> 00:29:42.000]   So if I don't appease God, if I don't do the right thing, I won't get into the right school,
[00:29:42.000 --> 00:29:46.000]   I won't meet the right wife, I won't have the right relationship.
[00:29:46.000 --> 00:29:52.000]   And so Jesus is only worship when he's the avenue to get to the health and wealth.
[00:29:52.000 --> 00:29:57.000]   But the teaching of the gospel is not Jesus is the way to life,
[00:29:57.000 --> 00:29:59.000]   Jesus is the life.
[00:29:59.000 --> 00:30:03.000]   I am the way and the truth and the life.
[00:30:03.000 --> 00:30:07.000]   He didn't just open the door and say, "Here's the right way."
[00:30:07.000 --> 00:30:10.000]   He didn't just pave the path for us to go.
[00:30:10.000 --> 00:30:15.000]   He says the end product of this path is Christ himself.
[00:30:15.000 --> 00:30:22.000]   That's what he means when he says, "I am the way, I am the truth, and I am the life."
[00:30:22.000 --> 00:30:25.000]   So the gift of salvation isn't the path.
[00:30:25.000 --> 00:30:31.000]   The gift of salvation is Christ himself because Christ himself is our rest.
[00:30:31.000 --> 00:30:37.000]   That's why becoming a member of the church and working hard and being disciplined and knowing the scripture,
[00:30:37.000 --> 00:30:43.000]   all of this can just produce more burden if you do not know Christ.
[00:30:43.000 --> 00:30:51.000]   That's the invitation. That's why he says, "Let us fear that we do not enter this rest."
[00:30:51.000 --> 00:31:00.000]   Ecclesiastes 1, 2-4, 8-10, it reminds us that every generation tries to prove the other generation wrong.
[00:31:00.000 --> 00:31:07.000]   Most young people look at the previous generation and can immediately tell you what they did wrong.
[00:31:07.000 --> 00:31:10.000]   What did the politicians do wrong? What did this nation do wrong?
[00:31:10.000 --> 00:31:14.000]   So we can easily see because it's already mapped out.
[00:31:14.000 --> 00:31:16.000]   These are the mistakes that the United States made.
[00:31:16.000 --> 00:31:18.000]   The previous politicians did this.
[00:31:18.000 --> 00:31:21.000]   My mom and my dad, they did this. My grandparents did this.
[00:31:21.000 --> 00:31:24.000]   So when we are older, we're not going to do this.
[00:31:24.000 --> 00:31:29.000]   So every generation thinks that if you just tweak certain things and did certain things differently,
[00:31:29.000 --> 00:31:32.000]   I'm not going to repeat the same mistakes my parents did.
[00:31:32.000 --> 00:31:38.000]   And they were trying so hard to prove the previous generation wrong.
[00:31:38.000 --> 00:31:43.000]   But over and over again, history repeats itself. There's nothing new under the sun.
[00:31:43.000 --> 00:31:47.000]   "Vanity of vanity," says the preacher, "Vanity of vanities, all is vanity."
[00:31:47.000 --> 00:31:51.000]   "What advantage does man have in all his work which he does under the sun?"
[00:31:51.000 --> 00:31:57.000]   "A generation goes, a generation comes, but the earth remains forever."
[00:31:57.000 --> 00:32:00.000]   You know why he's saying that?
[00:32:00.000 --> 00:32:02.000]   Because rest is not here.
[00:32:02.000 --> 00:32:06.000]   You're looking in the wrong place to find salvation.
[00:32:06.000 --> 00:32:13.000]   If you keep looking to this world, to politics, for money, for family, for relationships,
[00:32:13.000 --> 00:32:16.000]   for communities, to look for rest and satisfaction in life,
[00:32:16.000 --> 00:32:18.000]   he says all it does is repeat over again.
[00:32:18.000 --> 00:32:20.000]   The end conclusion is the same.
[00:32:20.000 --> 00:32:25.000]   Whether it was a thousand years ago, or whether it's today, or a thousand years later,
[00:32:25.000 --> 00:32:29.000]   they come to the same conclusion. It's not here.
[00:32:29.000 --> 00:32:33.000]   Verse 8, "All things are wearisome. Man is not able to tell it.
[00:32:33.000 --> 00:32:36.000]   The eye is not satisfied with seeing, nor is the ear filled with hearing.
[00:32:36.000 --> 00:32:42.000]   That which has been is that which will be, and that which has been done is that which will be done."
[00:32:42.000 --> 00:32:44.000]   So there is nothing new under the sun.
[00:32:44.000 --> 00:32:48.000]   Is there anything which one might say, "See this, it is new already.
[00:32:48.000 --> 00:32:52.000]   It has existed for ages, which were before us."
[00:32:52.000 --> 00:32:58.000]   He says the difference between a Christian and non-Christian is that a Christian hears the voice of God,
[00:32:58.000 --> 00:33:01.000]   and he believes, and then so he follows him.
[00:33:01.000 --> 00:33:06.000]   Verse 2, "For indeed we have had good news preached to us, just as they also,
[00:33:06.000 --> 00:33:12.000]   but the word they heard did not profit them, because it was not united by faith in those who heard."
[00:33:12.000 --> 00:33:15.000]   The word of God went out. The gospel was preached.
[00:33:15.000 --> 00:33:20.000]   The same promise and same warning has gone out, but the followers of Christ,
[00:33:20.000 --> 00:33:25.000]   and there's those who do not follow Christ, are the ones who believe and not believe.
[00:33:25.000 --> 00:33:30.000]   And then verse 6, it says, "Therefore, since it remains for some to enter it,
[00:33:30.000 --> 00:33:34.000]   those who formerly had good news preached to them failed to enter because of disobedience."
[00:33:34.000 --> 00:33:38.000]   Their disbelief resulted in disobedience.
[00:33:38.000 --> 00:33:44.000]   I want to show you guys a video of how they catch monkeys, but let me set this up, okay?
[00:33:44.000 --> 00:33:48.000]   You may have seen this before because this is an old video.
[00:33:48.000 --> 00:33:52.000]   Where we live, monkeys aren't a problem.
[00:33:52.000 --> 00:33:56.000]   We don't see monkeys out on the street, but there are certain parts of the world that you travel,
[00:33:56.000 --> 00:34:01.000]   you'll have monkeys climbing on your cars, and India happens to be one of those places.
[00:34:01.000 --> 00:34:07.000]   I had a missionary friend who lives in a big city, and he lives on the 17th floor,
[00:34:07.000 --> 00:34:11.000]   and he says that if he doesn't close his window, and sometimes he'll go out, come back at night,
[00:34:11.000 --> 00:34:15.000]   that he might sometimes find a monkey in his apartment.
[00:34:15.000 --> 00:34:19.000]   They climb 17 stories, and they come into the apartment complex.
[00:34:19.000 --> 00:34:23.000]   So it's a big issue, but in India, they don't kill monkeys.
[00:34:23.000 --> 00:34:26.000]   They don't kill anything because they think it's bad karma.
[00:34:26.000 --> 00:34:30.000]   So this is probably a nuisance in many other parts of the world,
[00:34:30.000 --> 00:34:33.000]   and I don't know which nation this is, but just watch the video.
[00:34:33.000 --> 00:34:36.000]   It's better if you watch it, okay?
[00:34:36.000 --> 00:34:39.000]   [Video plays]
[00:34:40.000 --> 00:34:43.000]   [Monkey screeches]
[00:34:43.000 --> 00:35:03.000]   [Monkey screeches]
[00:35:04.000 --> 00:35:07.000]   [Video plays]
[00:35:31.000 --> 00:35:35.000]   So, in this illustration, the monkey is the world.
[00:35:35.000 --> 00:35:42.000]   The hunter is Satan, and the seeds is the things that we covet.
[00:35:42.000 --> 00:35:45.000]   I don't know where I found this video, but I saw it years ago,
[00:35:45.000 --> 00:35:49.000]   so I thought it would be a visual effect.
[00:35:49.000 --> 00:35:53.000]   So he says the difference between a Christian and a non-Christian is a Christian is an individual.
[00:35:53.000 --> 00:35:57.000]   The whole world obviously needs to eat.
[00:35:57.000 --> 00:36:00.000]   If you're a hungry monkey, why not get it?
[00:36:00.000 --> 00:36:04.000]   The problem was not that he went to get it, but then once he got enticed, he couldn't let go,
[00:36:04.000 --> 00:36:06.000]   even though he saw the danger coming.
[00:36:06.000 --> 00:36:09.000]   The difference between a Christian and a non-Christian, the Bible says,
[00:36:09.000 --> 00:36:13.000]   "My sheep, they hear my voice, and they follow me."
[00:36:13.000 --> 00:36:17.000]   And the voice of the master says, "Let go."
[00:36:17.000 --> 00:36:21.000]   He says, "He who finds his life will lose it."
[00:36:21.000 --> 00:36:25.000]   Because the whole reason why that monkey is holding on to that is because he wants to eat to live.
[00:36:25.000 --> 00:36:29.000]   But he's deceived to think that the only way to live is this thing,
[00:36:29.000 --> 00:36:32.000]   and if he lets go, he might not be able to live.
[00:36:32.000 --> 00:36:35.000]   And he hears his master's voice, and the master's voice says, "No!
[00:36:35.000 --> 00:36:38.000]   If you do not let go, you will die."
[00:36:38.000 --> 00:36:45.000]   And so the ones who believe in Christ are the ones who hear the voice, they believe him.
[00:36:45.000 --> 00:36:49.000]   They believe him, so they choose to obey the master's voice,
[00:36:49.000 --> 00:36:57.000]   and he lets go, which frees him from that trap to follow his master to eternal life.
[00:36:57.000 --> 00:37:01.000]   But an unbeliever, no matter what he confesses with his mouth,
[00:37:01.000 --> 00:37:06.000]   he hears the voice, but he does not believe that that's where life is.
[00:37:06.000 --> 00:37:09.000]   Even though he may profess it, even though he may come to church,
[00:37:09.000 --> 00:37:13.000]   he does not believe, so he cannot let go.
[00:37:13.000 --> 00:37:17.000]   And so as long as he is holding on, he is trapped.
[00:37:17.000 --> 00:37:20.000]   When the author of Hebrews is warning,
[00:37:20.000 --> 00:37:25.000]   "Let us fear that we do not fall short of entering this rest,"
[00:37:25.000 --> 00:37:28.000]   is that the warning?
[00:37:28.000 --> 00:37:31.000]   If you do not let go, if you do not trust my voice,
[00:37:31.000 --> 00:37:35.000]   and you keep holding on to what you covet,
[00:37:35.000 --> 00:37:42.000]   you do not know that your profession and your action betray you.
[00:37:42.000 --> 00:37:45.000]   "My sheep, they will hear my voice."
[00:37:45.000 --> 00:37:48.000]   John 5.23 says, "Truly, truly, I say to you,
[00:37:48.000 --> 00:37:52.000]   he who hears my word and believes him who sent me has eternal life
[00:37:52.000 --> 00:37:57.000]   and does not come into judgment, but has passed out of death into life."
[00:37:57.000 --> 00:37:59.000]   That was the sin of Eve.
[00:37:59.000 --> 00:38:02.000]   God told them, "If you eat of the tree of knowledge of good and evil,
[00:38:02.000 --> 00:38:07.000]   you shall surely die." But Satan came and said, "Shall you really die?"
[00:38:07.000 --> 00:38:14.000]   And Eve decided to believe Satan's words and disobeyed,
[00:38:14.000 --> 00:38:17.000]   instead of believing God.
[00:38:17.000 --> 00:38:20.000]   And that's the distinction between a believer and an unbeliever,
[00:38:20.000 --> 00:38:22.000]   is what you believe.
[00:38:22.000 --> 00:38:25.000]   And that's why I go back to verse 1, it says, "Let us fear,"
[00:38:25.000 --> 00:38:28.000]   considering the consequence,
[00:38:28.000 --> 00:38:32.000]   considering the consequences of just drifting and becoming an apostate
[00:38:32.000 --> 00:38:36.000]   and having our hearts so hardened.
[00:38:36.000 --> 00:38:38.000]   We can't stand to hear the truth after a while,
[00:38:38.000 --> 00:38:41.000]   because Christ has become a burden to us.
[00:38:41.000 --> 00:38:46.000]   And we're living on the edge, and any little pin that drops
[00:38:46.000 --> 00:38:53.000]   to hinder the comfort that we think we have created, we go off.
[00:38:53.000 --> 00:38:58.000]   Let us fear. Those who fear will have nothing to fear.
[00:38:58.000 --> 00:39:01.000]   An unbeliever will hear the warning, but it's not going to sound like warning,
[00:39:01.000 --> 00:39:04.000]   because he doesn't know the danger that's coming.
[00:39:04.000 --> 00:39:06.000]   An unbeliever doesn't believe the warning.
[00:39:06.000 --> 00:39:09.000]   So you can say, "Let us fear," but an unbeliever,
[00:39:09.000 --> 00:39:12.000]   it will not produce any fear in that person.
[00:39:12.000 --> 00:39:16.000]   An unbeliever doesn't believe anything you say.
[00:39:16.000 --> 00:39:19.000]   But a child of God, you give the warning,
[00:39:19.000 --> 00:39:21.000]   and the warning is not given to a bunch of unbelievers,
[00:39:21.000 --> 00:39:23.000]   it's given to the church.
[00:39:23.000 --> 00:39:26.000]   A child of God who recognizes and believes in eternity,
[00:39:26.000 --> 00:39:29.000]   spiritual things, and what Christ has done, and says,
[00:39:29.000 --> 00:39:34.000]   "I'm warning you, if you keep going down this path,
[00:39:34.000 --> 00:39:37.000]   there is judgment coming.
[00:39:37.000 --> 00:39:41.000]   Only a believer will be in fear."
[00:39:41.000 --> 00:39:44.000]   Those who fear will have nothing to fear.
[00:39:44.000 --> 00:39:50.000]   Those who have no fear while slipping will end up with much greater fear.
[00:39:50.000 --> 00:39:54.000]   Romans 3, 17, 18, "In the path of peace they have not known.
[00:39:54.000 --> 00:39:59.000]   There is no fear of God before their eyes."
[00:39:59.000 --> 00:40:04.000]   But if you notice this passage, even though it is given in warning,
[00:40:04.000 --> 00:40:06.000]   you see God's patience and grace in that same text.
[00:40:06.000 --> 00:40:11.000]   "Let us fear while the promise remains of entering His rest."
[00:40:11.000 --> 00:40:13.000]   While the promise of entering His rest.
[00:40:13.000 --> 00:40:16.000]   The whole reason why the promise of entering His rest is still here
[00:40:16.000 --> 00:40:19.000]   is because God's being patient.
[00:40:19.000 --> 00:40:22.000]   If God wasn't being patient, He wouldn't have to give warning.
[00:40:22.000 --> 00:40:24.000]   He would just strike.
[00:40:24.000 --> 00:40:29.000]   If God was done with us, all He would have to do is just wipe off the dust
[00:40:29.000 --> 00:40:31.000]   and just move on.
[00:40:31.000 --> 00:40:35.000]   Why go through the drama of warning, of preaching,
[00:40:35.000 --> 00:40:36.000]   bring it to repentance?
[00:40:36.000 --> 00:40:39.000]   It's the kindness of God that leads us to repentance.
[00:40:39.000 --> 00:40:43.000]   So even the hard preaching, even the warnings about judgment and hell,
[00:40:43.000 --> 00:40:46.000]   it's because God is being kind.
[00:40:46.000 --> 00:40:49.000]   He's being patient.
[00:40:49.000 --> 00:40:52.000]   He says in verse 8, "For if Joshua had given them rest,
[00:40:52.000 --> 00:40:55.000]   he would not have spoken of another day after that."
[00:40:55.000 --> 00:40:59.000]   So there remains a Sabbath rest for the people of God.
[00:40:59.000 --> 00:41:03.000]   People are asking, even in the first century, "Why doesn't He come?"
[00:41:03.000 --> 00:41:05.000]   Peter answers them in 2 Peter 3, 9,
[00:41:05.000 --> 00:41:08.000]   "The Lord is not slow about His promise, but as some count slowness,
[00:41:08.000 --> 00:41:12.000]   but is patient towards you, not wishing for any to perish,
[00:41:12.000 --> 00:41:14.000]   but for all to come to repentance."
[00:41:14.000 --> 00:41:17.000]   The reason why Jesus hasn't come in 2,000 years is because
[00:41:17.000 --> 00:41:21.000]   He is patiently waiting for the sinners to repent,
[00:41:21.000 --> 00:41:23.000]   for His children to hear His voice to come.
[00:41:23.000 --> 00:41:27.000]   And so we are in a period where the promise still remains,
[00:41:27.000 --> 00:41:31.000]   where there's opportunity still to repent,
[00:41:31.000 --> 00:41:35.000]   where God is still waiting for us to let go and come to Him.
[00:41:35.000 --> 00:41:40.000]   But there will come a day when that promise is going to be done.
[00:41:40.000 --> 00:41:43.000]   And when the white throne judgment comes, there is no pleading,
[00:41:43.000 --> 00:41:48.000]   there is no warning, there is no waiting, because it is done.
[00:41:48.000 --> 00:41:53.000]   And when He wipes His feet from the dust of the sinners,
[00:41:53.000 --> 00:41:57.000]   there is no waiting after that.
[00:41:57.000 --> 00:41:59.000]   You and I are not in that period.
[00:41:59.000 --> 00:42:03.000]   You and I are in the period of grace, that even in strong preaching,
[00:42:03.000 --> 00:42:10.000]   even in warning, God is patiently, patiently, patiently waiting for us.
[00:42:10.000 --> 00:42:13.000]   That's why it says, "Today, if you hear His voice,
[00:42:13.000 --> 00:42:16.000]   recognize it's the grace of God."
[00:42:16.000 --> 00:42:18.000]   If you've been praying, "God, where are you?
[00:42:18.000 --> 00:42:21.000]   I don't know you. I don't see you."
[00:42:21.000 --> 00:42:24.000]   The fact that you hear His voice,
[00:42:24.000 --> 00:42:27.000]   the fact that you understand what is in the Scripture,
[00:42:27.000 --> 00:42:30.000]   that's evidence of His presence in your life,
[00:42:30.000 --> 00:42:32.000]   because if God was not present in your life,
[00:42:32.000 --> 00:42:34.000]   you wouldn't understand what I'm saying.
[00:42:34.000 --> 00:42:36.000]   You probably think you're sitting there just sick and tired,
[00:42:36.000 --> 00:42:38.000]   just get over with it.
[00:42:38.000 --> 00:42:40.000]   But the fact that your heart is softened,
[00:42:40.000 --> 00:42:42.000]   and the Word of God is penetrating your heart,
[00:42:42.000 --> 00:42:45.000]   is because the Lord is near,
[00:42:45.000 --> 00:42:48.000]   while it is still called today.
[00:42:48.000 --> 00:42:53.000]   Do not harden your heart, because tomorrow it may not be there.
[00:42:53.000 --> 00:42:55.000]   In Isaiah 55, 1-3,
[00:42:55.000 --> 00:42:58.000]   "Ho, everyone who thirsts, come to the waters,
[00:42:58.000 --> 00:43:02.000]   and you who have no money, come, buy and eat.
[00:43:02.000 --> 00:43:06.000]   Come, buy wine and milk without money and without cost.
[00:43:06.000 --> 00:43:09.000]   Why do you spend money for what is not bread,
[00:43:09.000 --> 00:43:12.000]   and your wages for what does not satisfy?
[00:43:12.000 --> 00:43:15.000]   Listen carefully to me, and eat what is good,
[00:43:15.000 --> 00:43:18.000]   and delight yourself in abundance.
[00:43:18.000 --> 00:43:20.000]   Incline your ear and come to me.
[00:43:20.000 --> 00:43:24.000]   Listen, that you may live, and I may make an everlasting covenant with you,
[00:43:24.000 --> 00:43:27.000]   according to the faithful mercies shown to David."
[00:43:27.000 --> 00:43:31.000]   All that has happened, all of it is to bring us to Christ.
[00:43:31.000 --> 00:43:34.000]   And finally, in Revelation 22, 17,
[00:43:34.000 --> 00:43:37.000]   God ends the book of Revelation with a plea.
[00:43:37.000 --> 00:43:39.000]   The Spirit of the bride says, "Come,
[00:43:39.000 --> 00:43:42.000]   and let the one who hears say, 'Come.'
[00:43:42.000 --> 00:43:44.000]   Let the one who is thirsty, come.
[00:43:44.000 --> 00:43:49.000]   Let the one who wishes take the water of life without cost."
[00:43:49.000 --> 00:43:53.000]   Where do you find rest?
[00:43:53.000 --> 00:43:57.000]   Physically, we know what to do.
[00:43:57.000 --> 00:44:01.000]   Stop working so hard. Take a nap. Take a vacation.
[00:44:01.000 --> 00:44:06.000]   What do you do with the restlessness of your soul, of your heart?
[00:44:06.000 --> 00:44:09.000]   Where do you go for that?
[00:44:09.000 --> 00:44:14.000]   Do you believe that Christ is the only one who can give you this rest?
[00:44:14.000 --> 00:44:17.000]   Have you been looking for this in other places and other things?
[00:44:17.000 --> 00:44:22.000]   Have you been seeking rest spiritually by resting physically?
[00:44:22.000 --> 00:44:27.000]   Has Christ become a burden, or is He truly your life?
[00:44:27.000 --> 00:44:30.000]   The whole reason why we have the communion table is to remind us.
[00:44:30.000 --> 00:44:33.000]   He says to do this in remembrance of me,
[00:44:33.000 --> 00:44:38.000]   that we may remember that this is the yoke that He bore on our behalf.
[00:44:38.000 --> 00:44:42.000]   "Come to me, all who are weary and heavy laden, and I will give you rest.
[00:44:42.000 --> 00:44:45.000]   Take my yoke upon you and learn from me,
[00:44:45.000 --> 00:44:50.000]   and I will give you rest in your heart, and you shall find rest for your souls."
[00:44:50.000 --> 00:44:53.000]   So I pray today as we participate in the communion,
[00:44:53.000 --> 00:44:56.000]   that we would truly find rest in Christ.
[00:44:56.000 --> 00:45:00.000]   Repent of whatever it is that caused us to drift away from God.
[00:45:00.000 --> 00:45:03.000]   Hardened hearts, disobedient life,
[00:45:03.000 --> 00:45:08.000]   that we may hear His voice of our Master and follow Him.
[00:45:08.000 --> 00:45:12.000]   So today I ask you, if you are a baptized believer, to come to the middle.
[00:45:12.000 --> 00:45:16.000]   Come to these aisles and use this middle aisle to exit.
[00:45:16.000 --> 00:45:19.000]   If you are not baptized and you're here as a guest,
[00:45:19.000 --> 00:45:21.000]   we ask that you would stay in your seat.
[00:45:21.000 --> 00:45:25.000]   There is no superpower in these communion elements just because you take it,
[00:45:25.000 --> 00:45:28.000]   only if there is genuine faith of repentance.
[00:45:28.000 --> 00:45:31.000]   And so we ask that you would stay in your seats and just contemplate and think.
[00:45:31.000 --> 00:45:34.000]   If any part of the message made any sense to you,
[00:45:34.000 --> 00:45:37.000]   you don't need to come through a pastor or any leader.
[00:45:37.000 --> 00:45:39.000]   Just come before God and honestly confess,
[00:45:39.000 --> 00:45:45.000]   "Lord, if you're real, open my ears that I may hear you, that I may see you."
[00:45:45.000 --> 00:45:48.000]   If you have questions that you want answered, you can come to the leaders
[00:45:48.000 --> 00:45:51.000]   or anybody at the church.
[00:45:51.000 --> 00:45:53.000]   It would be more than one to sit down with you
[00:45:53.000 --> 00:45:55.000]   and try to answer some of the questions for you.
[00:45:55.000 --> 00:46:01.000]   But otherwise, for the communion table, we ask that you would remain seated until we're done.
[00:46:01.000 --> 00:46:09.000]   In 1 Corinthians 11.23,
[00:46:09.000 --> 00:46:13.000]   "For I received from the Lord that which I also delivered to you,
[00:46:13.000 --> 00:46:17.000]   that the Lord Jesus in the night in which he was betrayed took bread.
[00:46:17.000 --> 00:46:20.000]   And when he had given things, he broke it and said,
[00:46:20.000 --> 00:46:23.000]   'This is my body, which is for you. Do this in remembrance of me.'
[00:46:23.000 --> 00:46:27.000]   In the same way, he took the cup also after supper, saying,
[00:46:27.000 --> 00:46:29.000]   'This cup is the new covenant in my blood.
[00:46:29.000 --> 00:46:32.000]   Do this as often as you drink it in remembrance of me.
[00:46:32.000 --> 00:46:35.000]   For as often as you eat this bread and drink the cup,
[00:46:35.000 --> 00:46:38.000]   you proclaim the Lord's death until he comes.'"
[00:46:38.000 --> 00:46:40.000]   So let me pray for us and open up the communion table.
[00:46:40.000 --> 00:46:43.000]   And again, when you are ready, one by one, please come up.
[00:46:43.000 --> 00:46:46.000]   Let's pray.
[00:46:46.000 --> 00:46:48.000]   Gracious Father, we thank you.
[00:46:48.000 --> 00:46:54.000]   We thank you for sending your only begotten Son to die for our sins.
[00:46:54.000 --> 00:47:00.000]   We thank you, Father God, that you've given your Son's work on our behalf,
[00:47:00.000 --> 00:47:02.000]   that our sins may be atoned for,
[00:47:02.000 --> 00:47:05.000]   that we know that it's not by our hard work,
[00:47:05.000 --> 00:47:09.000]   but it's simply by your grace and our faith in that grace
