
[00:00:00.000 --> 00:00:06.200]   It's in Christ's name. Amen. As we enter into time of worship, you can stay seated so we can see the lyrics. Thank you.
[00:30:52.480 --> 00:30:56.480]   [SIDE CONVERSATION]
[00:30:56.480 --> 00:31:00.480]   [SIDE CONVERSATION]
[00:31:00.480 --> 00:31:04.480]   [SIDE CONVERSATION]
[00:31:04.480 --> 00:31:08.480]   [SIDE CONVERSATION]
[00:31:09.480 --> 00:31:12.480]   [SIDE CONVERSATION]
[00:31:12.480 --> 00:31:16.480]   [SIDE CONVERSATION]
[00:31:16.480 --> 00:31:20.480]   [SIDE CONVERSATION]
[00:31:20.480 --> 00:31:24.480]   [SIDE CONVERSATION]
[00:31:24.480 --> 00:31:28.480]   [SIDE CONVERSATION]
[00:31:28.480 --> 00:31:32.480]   [SIDE CONVERSATION]
[00:31:32.480 --> 00:31:36.480]   [SIDE CONVERSATION]
[00:31:37.480 --> 00:31:40.480]   [SIDE CONVERSATION]
[00:31:40.480 --> 00:31:44.480]   [SIDE CONVERSATION]
[00:31:44.480 --> 00:31:48.480]   [SIDE CONVERSATION]
[00:31:48.480 --> 00:31:52.480]   [SIDE CONVERSATION]
[00:31:52.480 --> 00:31:56.480]   [SIDE CONVERSATION]
[00:31:56.480 --> 00:32:00.480]   [SIDE CONVERSATION]
[00:32:00.480 --> 00:32:04.480]   [SIDE CONVERSATION]
[00:32:05.480 --> 00:32:08.480]   [SIDE CONVERSATION]
[00:32:08.480 --> 00:32:12.480]   [SIDE CONVERSATION]
[00:32:12.480 --> 00:32:16.480]   [SIDE CONVERSATION]
[00:32:16.480 --> 00:32:20.480]   [SIDE CONVERSATION]
[00:32:20.480 --> 00:32:24.480]   [SIDE CONVERSATION]
[00:32:24.480 --> 00:32:28.480]   [SIDE CONVERSATION]
[00:32:28.480 --> 00:32:32.480]   [SIDE CONVERSATION]
[00:32:33.480 --> 00:32:36.480]   [SIDE CONVERSATION]
[00:32:36.480 --> 00:32:40.480]   [SIDE CONVERSATION]
[00:32:40.480 --> 00:32:44.480]   [SIDE CONVERSATION]
[00:32:44.480 --> 00:32:48.480]   [SIDE CONVERSATION]
[00:32:48.480 --> 00:32:52.480]   [SIDE CONVERSATION]
[00:32:52.480 --> 00:32:56.480]   [SIDE CONVERSATION]
[00:32:56.480 --> 00:33:00.480]   [SIDE CONVERSATION]
[00:33:01.480 --> 00:33:04.480]   [SIDE CONVERSATION]
[00:33:04.480 --> 00:33:08.480]   [SIDE CONVERSATION]
[00:33:08.480 --> 00:33:12.480]   [SIDE CONVERSATION]
[00:33:12.480 --> 00:33:16.480]   [SIDE CONVERSATION]
[00:33:16.480 --> 00:33:20.480]   [SIDE CONVERSATION]
[00:33:20.480 --> 00:33:24.480]   [SIDE CONVERSATION]
[00:33:24.480 --> 00:33:28.480]   [SIDE CONVERSATION]
[00:33:29.480 --> 00:33:32.480]   [SIDE CONVERSATION]
[00:33:32.480 --> 00:33:36.480]   [SIDE CONVERSATION]
[00:33:36.480 --> 00:33:40.480]   [SIDE CONVERSATION]
[00:33:40.480 --> 00:33:44.480]   [SIDE CONVERSATION]
[00:33:44.480 --> 00:33:48.480]   [SIDE CONVERSATION]
[00:33:48.480 --> 00:33:52.480]   [SIDE CONVERSATION]
[00:33:52.480 --> 00:33:56.480]   [SIDE CONVERSATION]
[00:33:57.480 --> 00:34:00.480]   [SIDE CONVERSATION]
[00:34:00.480 --> 00:34:04.480]   [SIDE CONVERSATION]
[00:34:04.480 --> 00:34:08.480]   [SIDE CONVERSATION]
[00:34:08.480 --> 00:34:12.480]   [SIDE CONVERSATION]
[00:34:12.480 --> 00:34:16.480]   [SIDE CONVERSATION]
[00:34:16.480 --> 00:34:20.480]   [SIDE CONVERSATION]
[00:34:20.480 --> 00:34:24.480]   [SIDE CONVERSATION]
[00:34:25.480 --> 00:34:28.480]   [SIDE CONVERSATION]
[00:34:28.480 --> 00:34:32.480]   [SIDE CONVERSATION]
[00:34:32.480 --> 00:34:36.480]   [SIDE CONVERSATION]
[00:34:36.480 --> 00:34:40.480]   [SIDE CONVERSATION]
[00:34:40.480 --> 00:34:44.480]   [SIDE CONVERSATION]
[00:34:44.480 --> 00:34:48.480]   [SIDE CONVERSATION]
[00:34:48.480 --> 00:34:52.480]   [SIDE CONVERSATION]
[00:34:53.480 --> 00:34:56.480]   [SIDE CONVERSATION]
[00:34:56.480 --> 00:35:00.480]   [SIDE CONVERSATION]
[00:35:00.480 --> 00:35:04.480]   [SIDE CONVERSATION]
[00:35:04.480 --> 00:35:08.480]   [SIDE CONVERSATION]
[00:35:08.480 --> 00:35:12.480]   [SIDE CONVERSATION]
[00:35:12.480 --> 00:35:16.480]   [SIDE CONVERSATION]
[00:35:16.480 --> 00:35:20.480]   [SIDE CONVERSATION]
[00:35:21.480 --> 00:35:24.480]   [SIDE CONVERSATION]
[00:35:24.480 --> 00:35:28.480]   [SIDE CONVERSATION]
[00:35:28.480 --> 00:35:32.480]   [SIDE CONVERSATION]
[00:35:32.480 --> 00:35:36.480]   [SIDE CONVERSATION]
[00:35:36.480 --> 00:35:40.480]   [SIDE CONVERSATION]
[00:35:40.480 --> 00:35:44.480]   [SIDE CONVERSATION]
[00:35:44.480 --> 00:35:48.480]   [SIDE CONVERSATION]
[00:35:49.480 --> 00:35:52.480]   [SIDE CONVERSATION]
[00:35:52.480 --> 00:35:56.480]   [SIDE CONVERSATION]
[00:35:56.480 --> 00:36:00.480]   [SIDE CONVERSATION]
[00:36:00.480 --> 00:36:04.480]   [SIDE CONVERSATION]
[00:36:04.480 --> 00:36:08.480]   [SIDE CONVERSATION]
[00:36:08.480 --> 00:36:12.480]   [SIDE CONVERSATION]
[00:36:12.480 --> 00:36:16.480]   [SIDE CONVERSATION]
[00:36:17.480 --> 00:36:20.480]   [SIDE CONVERSATION]
[00:36:20.480 --> 00:36:24.480]   [SIDE CONVERSATION]
[00:36:24.480 --> 00:36:28.480]   [SIDE CONVERSATION]
[00:36:28.480 --> 00:36:32.480]   [SIDE CONVERSATION]
[00:36:32.480 --> 00:36:36.480]   [SIDE CONVERSATION]
[00:36:36.480 --> 00:36:40.480]   [SIDE CONVERSATION]
[00:36:40.480 --> 00:36:44.480]   [SIDE CONVERSATION]
[00:36:45.480 --> 00:36:48.480]   [SIDE CONVERSATION]
[00:36:48.480 --> 00:36:52.480]   [SIDE CONVERSATION]
[00:36:52.480 --> 00:36:56.480]   [SIDE CONVERSATION]
[00:36:56.480 --> 00:37:00.480]   [SIDE CONVERSATION]
[00:37:00.480 --> 00:37:04.480]   [SIDE CONVERSATION]
[00:37:04.480 --> 00:37:08.480]   [SIDE CONVERSATION]
[00:37:08.480 --> 00:37:12.480]   [SIDE CONVERSATION]
[00:37:13.480 --> 00:37:16.480]   [SIDE CONVERSATION]
[00:37:16.480 --> 00:37:20.480]   [SIDE CONVERSATION]
[00:37:20.480 --> 00:37:24.480]   [SIDE CONVERSATION]
[00:37:24.480 --> 00:37:28.480]   [SIDE CONVERSATION]
[00:37:28.480 --> 00:37:32.480]   [SIDE CONVERSATION]
[00:37:32.480 --> 00:37:36.480]   [SIDE CONVERSATION]
[00:37:36.480 --> 00:37:40.480]   [SIDE CONVERSATION]
[00:37:41.480 --> 00:37:44.480]   [SIDE CONVERSATION]
[00:37:44.480 --> 00:37:48.480]   [SIDE CONVERSATION]
[00:37:48.480 --> 00:37:52.480]   [SIDE CONVERSATION]
[00:37:52.480 --> 00:37:56.480]   [SIDE CONVERSATION]
[00:37:56.480 --> 00:38:00.480]   [SIDE CONVERSATION]
[00:38:00.480 --> 00:38:04.480]   [SIDE CONVERSATION]
[00:38:04.480 --> 00:38:08.480]   [SIDE CONVERSATION]
[00:38:09.480 --> 00:38:12.480]   [SIDE CONVERSATION]
[00:38:12.480 --> 00:38:16.480]   [SIDE CONVERSATION]
[00:38:16.480 --> 00:38:20.480]   [SIDE CONVERSATION]
[00:38:20.480 --> 00:38:24.480]   [SIDE CONVERSATION]
[00:38:24.480 --> 00:38:28.480]   [SIDE CONVERSATION]
[00:38:28.480 --> 00:38:32.480]   [SIDE CONVERSATION]
[00:38:32.480 --> 00:38:36.480]   [SIDE CONVERSATION]
[00:38:37.480 --> 00:38:40.480]   [SIDE CONVERSATION]
[00:38:40.480 --> 00:38:44.480]   [SIDE CONVERSATION]
[00:38:44.480 --> 00:38:48.480]   [SIDE CONVERSATION]
[00:38:48.480 --> 00:38:52.480]   [SIDE CONVERSATION]
[00:38:52.480 --> 00:38:56.480]   [SIDE CONVERSATION]
[00:38:56.480 --> 00:39:00.480]   [SIDE CONVERSATION]
[00:39:00.480 --> 00:39:04.480]   [SIDE CONVERSATION]
[00:39:05.480 --> 00:39:08.480]   [SIDE CONVERSATION]
[00:39:08.480 --> 00:39:12.480]   [SIDE CONVERSATION]
[00:39:12.480 --> 00:39:16.480]   [SIDE CONVERSATION]
[00:39:16.480 --> 00:39:20.480]   [SIDE CONVERSATION]
[00:39:20.480 --> 00:39:24.480]   [SIDE CONVERSATION]
[00:39:24.480 --> 00:39:28.480]   [SIDE CONVERSATION]
[00:39:28.480 --> 00:39:32.480]   [SIDE CONVERSATION]
[00:39:33.480 --> 00:39:36.480]   [SIDE CONVERSATION]
[00:39:36.480 --> 00:39:40.480]   [SIDE CONVERSATION]
[00:39:40.480 --> 00:39:44.480]   [SIDE CONVERSATION]
[00:39:44.480 --> 00:39:48.480]   [SIDE CONVERSATION]
[00:39:48.480 --> 00:39:52.480]   [SIDE CONVERSATION]
[00:39:52.480 --> 00:39:56.480]   [SIDE CONVERSATION]
[00:39:56.480 --> 00:40:00.480]   [SIDE CONVERSATION]
[00:40:01.480 --> 00:40:04.480]   [SIDE CONVERSATION]
[00:40:04.480 --> 00:40:08.480]   [SIDE CONVERSATION]
[00:40:08.480 --> 00:40:12.480]   [SIDE CONVERSATION]
[00:40:12.480 --> 00:40:16.480]   [SIDE CONVERSATION]
[00:40:16.480 --> 00:40:20.480]   [SIDE CONVERSATION]
[00:40:20.480 --> 00:40:24.480]   [SIDE CONVERSATION]
[00:40:24.480 --> 00:40:28.480]   [SIDE CONVERSATION]
[00:40:29.480 --> 00:40:32.480]   [SIDE CONVERSATION]
[00:40:32.480 --> 00:40:36.480]   [SIDE CONVERSATION]
[00:40:36.480 --> 00:40:40.480]   [SIDE CONVERSATION]
[00:40:40.480 --> 00:40:44.480]   [SIDE CONVERSATION]
[00:40:44.480 --> 00:40:48.480]   [SIDE CONVERSATION]
[00:40:48.480 --> 00:40:52.480]   [SIDE CONVERSATION]
[00:40:52.480 --> 00:40:56.480]   [SIDE CONVERSATION]
[00:40:57.480 --> 00:41:00.480]   [SIDE CONVERSATION]
[00:41:00.480 --> 00:41:04.480]   [SIDE CONVERSATION]
[00:41:04.480 --> 00:41:08.480]   [SIDE CONVERSATION]
[00:41:08.480 --> 00:41:12.480]   [SIDE CONVERSATION]
[00:41:12.480 --> 00:41:16.480]   [SIDE CONVERSATION]
[00:41:16.480 --> 00:41:20.480]   [SIDE CONVERSATION]
[00:41:20.480 --> 00:41:24.480]   [SIDE CONVERSATION]
[00:41:25.480 --> 00:41:28.480]   [SIDE CONVERSATION]
[00:41:28.480 --> 00:41:32.480]   [SIDE CONVERSATION]
[00:41:32.480 --> 00:41:36.480]   [SIDE CONVERSATION]
[00:41:36.480 --> 00:41:40.480]   [SIDE CONVERSATION]
[00:41:40.480 --> 00:41:44.480]   [SIDE CONVERSATION]
[00:41:44.480 --> 00:41:48.480]   [SIDE CONVERSATION]
[00:41:48.480 --> 00:41:52.480]   [SIDE CONVERSATION]
[00:41:53.480 --> 00:41:56.480]   [SIDE CONVERSATION]
[00:41:56.480 --> 00:42:00.480]   [SIDE CONVERSATION]
[00:42:00.480 --> 00:42:04.480]   [SIDE CONVERSATION]
[00:42:04.480 --> 00:42:08.480]   [SIDE CONVERSATION]
[00:42:08.480 --> 00:42:12.480]   [SIDE CONVERSATION]
[00:42:12.480 --> 00:42:16.480]   [SIDE CONVERSATION]
[00:42:16.480 --> 00:42:20.480]   [SIDE CONVERSATION]
[00:42:21.480 --> 00:42:24.480]   [SIDE CONVERSATION]
[00:42:24.480 --> 00:42:28.480]   [SIDE CONVERSATION]
[00:42:28.480 --> 00:42:32.480]   [SIDE CONVERSATION]
[00:42:32.480 --> 00:42:36.480]   [SIDE CONVERSATION]
[00:42:36.480 --> 00:42:40.480]   [SIDE CONVERSATION]
[00:42:40.480 --> 00:42:44.480]   [SIDE CONVERSATION]
[00:42:44.480 --> 00:42:48.480]   [SIDE CONVERSATION]
[00:42:49.480 --> 00:42:52.480]   [SIDE CONVERSATION]
[00:42:52.480 --> 00:42:56.480]   [SIDE CONVERSATION]
[00:42:56.480 --> 00:43:00.480]   [SIDE CONVERSATION]
[00:43:00.480 --> 00:43:04.480]   [SIDE CONVERSATION]
[00:43:04.480 --> 00:43:08.480]   [SIDE CONVERSATION]
[00:43:08.480 --> 00:43:12.480]   [SIDE CONVERSATION]
[00:43:12.480 --> 00:43:16.480]   [SIDE CONVERSATION]
[00:43:17.480 --> 00:43:20.480]   [SIDE CONVERSATION]
[00:43:20.480 --> 00:43:24.480]   [SIDE CONVERSATION]
[00:43:24.480 --> 00:43:28.480]   [SIDE CONVERSATION]
[00:43:28.480 --> 00:43:32.480]   [SIDE CONVERSATION]
[00:43:32.480 --> 00:43:36.480]   [SIDE CONVERSATION]
[00:43:36.480 --> 00:43:40.480]   [SIDE CONVERSATION]
[00:43:40.480 --> 00:43:44.480]   [SIDE CONVERSATION]
[00:43:45.480 --> 00:43:48.480]   [SIDE CONVERSATION]
[00:43:48.480 --> 00:43:52.480]   [SIDE CONVERSATION]
[00:43:52.480 --> 00:43:56.480]   [SIDE CONVERSATION]
[00:43:56.480 --> 00:44:00.480]   [SIDE CONVERSATION]
[00:44:00.480 --> 00:44:04.480]   [SIDE CONVERSATION]
[00:44:04.480 --> 00:44:08.480]   [SIDE CONVERSATION]
[00:44:08.480 --> 00:44:12.480]   [SIDE CONVERSATION]
[00:44:13.480 --> 00:44:16.480]   [SIDE CONVERSATION]
[00:44:16.480 --> 00:44:20.480]   [SIDE CONVERSATION]
[00:44:20.480 --> 00:44:24.480]   [SIDE CONVERSATION]
[00:44:24.480 --> 00:44:28.480]   [SIDE CONVERSATION]
[00:44:28.480 --> 00:44:32.480]   [SIDE CONVERSATION]
[00:44:32.480 --> 00:44:36.480]   [SIDE CONVERSATION]
[00:44:36.480 --> 00:44:40.480]   [SIDE CONVERSATION]
[00:44:41.480 --> 00:44:44.480]   [SIDE CONVERSATION]
[00:44:44.480 --> 00:44:48.480]   [SIDE CONVERSATION]
[00:44:48.480 --> 00:44:52.480]   [SIDE CONVERSATION]
[00:44:52.480 --> 00:44:56.480]   [SIDE CONVERSATION]
[00:44:56.480 --> 00:45:00.480]   [SIDE CONVERSATION]
[00:45:00.480 --> 00:45:04.480]   [SIDE CONVERSATION]
[00:45:04.480 --> 00:45:08.480]   [SIDE CONVERSATION]
[00:45:09.480 --> 00:45:12.480]   [SIDE CONVERSATION]
[00:45:12.480 --> 00:45:16.480]   [SIDE CONVERSATION]
[00:45:16.480 --> 00:45:20.480]   [SIDE CONVERSATION]
[00:45:20.480 --> 00:45:24.480]   [SIDE CONVERSATION]
[00:45:24.480 --> 00:45:28.480]   [SIDE CONVERSATION]
[00:45:28.480 --> 00:45:32.480]   [SIDE CONVERSATION]
[00:45:32.480 --> 00:45:36.480]   [SIDE CONVERSATION]
[00:45:37.480 --> 00:45:40.480]   [SIDE CONVERSATION]
[00:45:40.480 --> 00:45:44.480]   [SIDE CONVERSATION]
[00:45:44.480 --> 00:45:48.480]   [SIDE CONVERSATION]
[00:45:48.480 --> 00:45:52.480]   [SIDE CONVERSATION]
[00:45:52.480 --> 00:45:56.480]   [SIDE CONVERSATION]
[00:45:56.480 --> 00:46:00.480]   [SIDE CONVERSATION]
[00:46:00.480 --> 00:46:04.480]   [SIDE CONVERSATION]
[00:46:05.480 --> 00:46:08.480]   [SIDE CONVERSATION]
[00:46:08.480 --> 00:46:12.480]   [SIDE CONVERSATION]
[00:46:12.480 --> 00:46:16.480]   [SIDE CONVERSATION]
[00:46:16.480 --> 00:46:20.480]   [SIDE CONVERSATION]
[00:46:20.480 --> 00:46:24.480]   [SIDE CONVERSATION]
[00:46:24.480 --> 00:46:28.480]   [SIDE CONVERSATION]
[00:46:28.480 --> 00:46:32.480]   [SIDE CONVERSATION]
[00:46:33.480 --> 00:46:36.480]   [SIDE CONVERSATION]
[00:46:36.480 --> 00:46:40.480]   [SIDE CONVERSATION]
[00:46:40.480 --> 00:46:44.480]   [SIDE CONVERSATION]
[00:46:44.480 --> 00:46:48.480]   [SIDE CONVERSATION]
[00:46:48.480 --> 00:46:52.480]   [SIDE CONVERSATION]
[00:46:52.480 --> 00:46:56.480]   [SIDE CONVERSATION]
[00:46:56.480 --> 00:47:00.480]   [SIDE CONVERSATION]
[00:47:01.480 --> 00:47:04.480]   [SIDE CONVERSATION]
[00:47:04.480 --> 00:47:08.480]   [SIDE CONVERSATION]
[00:47:08.480 --> 00:47:12.480]   [SIDE CONVERSATION]
[00:47:12.480 --> 00:47:16.480]   [SIDE CONVERSATION]
[00:47:16.480 --> 00:47:20.480]   [SIDE CONVERSATION]
[00:47:20.480 --> 00:47:24.480]   [SIDE CONVERSATION]
[00:47:24.480 --> 00:47:28.480]   [SIDE CONVERSATION]
[00:47:29.480 --> 00:47:32.480]   [SIDE CONVERSATION]
[00:47:32.480 --> 00:47:36.480]   [SIDE CONVERSATION]
[00:47:36.480 --> 00:47:40.480]   [SIDE CONVERSATION]
[00:47:40.480 --> 00:47:44.480]   [SIDE CONVERSATION]
[00:47:44.480 --> 00:47:48.480]   [SIDE CONVERSATION]
[00:47:48.480 --> 00:47:52.480]   [SIDE CONVERSATION]
[00:47:52.480 --> 00:47:56.480]   [SIDE CONVERSATION]
[00:47:57.480 --> 00:48:00.480]   [SIDE CONVERSATION]
[00:48:00.480 --> 00:48:04.480]   [SIDE CONVERSATION]
[00:48:04.480 --> 00:48:08.480]   [SIDE CONVERSATION]
[00:48:08.480 --> 00:48:12.480]   [SIDE CONVERSATION]
[00:48:12.480 --> 00:48:16.480]   [SIDE CONVERSATION]
[00:48:16.480 --> 00:48:20.480]   [SIDE CONVERSATION]
[00:48:20.480 --> 00:48:24.480]   [SIDE CONVERSATION]
[00:48:25.480 --> 00:48:28.480]   [SIDE CONVERSATION]
[00:48:28.480 --> 00:48:32.480]   [SIDE CONVERSATION]
[00:48:32.480 --> 00:48:36.480]   [SIDE CONVERSATION]
[00:48:36.480 --> 00:48:40.480]   [SIDE CONVERSATION]
[00:48:40.480 --> 00:48:44.480]   [SIDE CONVERSATION]
[00:48:44.480 --> 00:48:48.480]   [SIDE CONVERSATION]
[00:48:48.480 --> 00:48:52.480]   [SIDE CONVERSATION]
[00:48:53.480 --> 00:48:56.480]   [SIDE CONVERSATION]
[00:48:56.480 --> 00:49:00.480]   [SIDE CONVERSATION]
[00:49:00.480 --> 00:49:04.480]   [SIDE CONVERSATION]
[00:49:04.480 --> 00:49:08.480]   [SIDE CONVERSATION]
[00:49:08.480 --> 00:49:12.480]   [SIDE CONVERSATION]
[00:49:12.480 --> 00:49:16.480]   [SIDE CONVERSATION]
[00:49:16.480 --> 00:49:20.480]   [SIDE CONVERSATION]
[00:49:21.480 --> 00:49:24.480]   [SIDE CONVERSATION]
[00:49:24.480 --> 00:49:28.480]   [SIDE CONVERSATION]
[00:49:28.480 --> 00:49:32.480]   [SIDE CONVERSATION]
[00:49:32.480 --> 00:49:36.480]   [SIDE CONVERSATION]
[00:49:36.480 --> 00:49:40.480]   [SIDE CONVERSATION]
[00:49:40.480 --> 00:49:44.480]   [SIDE CONVERSATION]
[00:49:44.480 --> 00:49:48.480]   [SIDE CONVERSATION]
[00:49:49.480 --> 00:49:52.480]   [SIDE CONVERSATION]
[00:49:52.480 --> 00:49:56.480]   [SIDE CONVERSATION]
[00:49:56.480 --> 00:50:00.480]   [SIDE CONVERSATION]
[00:50:00.480 --> 00:50:04.480]   [SIDE CONVERSATION]
[00:50:04.480 --> 00:50:08.480]   [SIDE CONVERSATION]
[00:50:08.480 --> 00:50:12.480]   [SIDE CONVERSATION]
[00:50:12.480 --> 00:50:16.480]   [SIDE CONVERSATION]
[00:50:17.480 --> 00:50:20.480]   [SIDE CONVERSATION]
[00:50:20.480 --> 00:50:24.480]   [SIDE CONVERSATION]
[00:50:24.480 --> 00:50:28.480]   [SIDE CONVERSATION]
[00:50:28.480 --> 00:50:32.480]   [SIDE CONVERSATION]
[00:50:32.480 --> 00:50:36.480]   [SIDE CONVERSATION]
[00:50:36.480 --> 00:50:40.480]   [SIDE CONVERSATION]
[00:50:40.480 --> 00:50:44.480]   [SIDE CONVERSATION]
[00:50:45.480 --> 00:50:48.480]   [SIDE CONVERSATION]
[00:50:48.480 --> 00:50:52.480]   [SIDE CONVERSATION]
[00:50:52.480 --> 00:50:56.480]   [SIDE CONVERSATION]
[00:50:56.480 --> 00:51:00.480]   [SIDE CONVERSATION]
[00:51:00.480 --> 00:51:04.480]   [SIDE CONVERSATION]
[00:51:04.480 --> 00:51:08.480]   [SIDE CONVERSATION]
[00:51:08.480 --> 00:51:12.480]   [SIDE CONVERSATION]
[00:51:13.480 --> 00:51:16.480]   [SIDE CONVERSATION]
[00:51:16.480 --> 00:51:20.480]   [SIDE CONVERSATION]
[00:51:20.480 --> 00:51:24.480]   [SIDE CONVERSATION]
[00:51:24.480 --> 00:51:28.480]   [SIDE CONVERSATION]
[00:51:28.480 --> 00:51:32.480]   [SIDE CONVERSATION]
[00:51:32.480 --> 00:51:36.480]   [SIDE CONVERSATION]
[00:51:36.480 --> 00:51:40.480]   [SIDE CONVERSATION]
[00:51:41.480 --> 00:51:44.480]   [SIDE CONVERSATION]
[00:51:44.480 --> 00:51:48.480]   [SIDE CONVERSATION]
[00:51:48.480 --> 00:51:52.480]   [SIDE CONVERSATION]
[00:51:52.480 --> 00:51:56.480]   [SIDE CONVERSATION]
[00:51:56.480 --> 00:52:00.480]   [SIDE CONVERSATION]
[00:52:00.480 --> 00:52:04.480]   [SIDE CONVERSATION]
[00:52:04.480 --> 00:52:08.480]   [SIDE CONVERSATION]
[00:52:09.480 --> 00:52:12.480]   [SIDE CONVERSATION]
[00:52:12.480 --> 00:52:16.480]   [SIDE CONVERSATION]
[00:52:16.480 --> 00:52:20.480]   [SIDE CONVERSATION]
[00:52:20.480 --> 00:52:24.480]   [SIDE CONVERSATION]
[00:52:24.480 --> 00:52:28.480]   [SIDE CONVERSATION]
[00:52:28.480 --> 00:52:32.480]   [SIDE CONVERSATION]
[00:52:32.480 --> 00:52:36.480]   [SIDE CONVERSATION]
[00:52:37.480 --> 00:52:40.480]   [SIDE CONVERSATION]
[00:52:40.480 --> 00:52:44.480]   [SIDE CONVERSATION]
[00:52:44.480 --> 00:52:48.480]   [SIDE CONVERSATION]
[00:52:48.480 --> 00:52:52.480]   [SIDE CONVERSATION]
[00:52:52.480 --> 00:52:56.480]   [SIDE CONVERSATION]
[00:52:56.480 --> 00:53:00.480]   [SIDE CONVERSATION]
[00:53:00.480 --> 00:53:04.480]   [SIDE CONVERSATION]
[00:53:05.480 --> 00:53:08.480]   [SIDE CONVERSATION]
[00:53:08.480 --> 00:53:12.480]   [SIDE CONVERSATION]
[00:53:12.480 --> 00:53:16.480]   [SIDE CONVERSATION]
[00:53:16.480 --> 00:53:20.480]   [SIDE CONVERSATION]
[00:53:20.480 --> 00:53:24.480]   [SIDE CONVERSATION]
[00:53:24.480 --> 00:53:28.480]   [SIDE CONVERSATION]
[00:53:28.480 --> 00:53:32.480]   [SIDE CONVERSATION]
[00:53:33.480 --> 00:53:36.480]   [SIDE CONVERSATION]
[00:53:36.480 --> 00:53:40.480]   [SIDE CONVERSATION]
[00:53:40.480 --> 00:53:44.480]   [SIDE CONVERSATION]
[00:53:44.480 --> 00:53:48.480]   [SIDE CONVERSATION]
[00:53:48.480 --> 00:53:52.480]   [SIDE CONVERSATION]
[00:53:52.480 --> 00:53:56.480]   [SIDE CONVERSATION]
[00:53:56.480 --> 00:54:00.480]   [SIDE CONVERSATION]
[00:54:01.480 --> 00:54:04.480]   [SIDE CONVERSATION]
[00:54:04.480 --> 00:54:08.480]   [SIDE CONVERSATION]
[00:54:08.480 --> 00:54:12.480]   [SIDE CONVERSATION]
[00:54:12.480 --> 00:54:16.480]   [SIDE CONVERSATION]
[00:54:16.480 --> 00:54:20.480]   [SIDE CONVERSATION]
[00:54:20.480 --> 00:54:24.480]   [SIDE CONVERSATION]
[00:54:24.480 --> 00:54:28.480]   [SIDE CONVERSATION]
[00:54:29.480 --> 00:54:32.480]   [SIDE CONVERSATION]
[00:54:32.480 --> 00:54:36.480]   [SIDE CONVERSATION]
[00:54:36.480 --> 00:54:40.480]   [SIDE CONVERSATION]
[00:54:40.480 --> 00:54:44.480]   [SIDE CONVERSATION]
[00:54:44.480 --> 00:54:48.480]   [SIDE CONVERSATION]
[00:54:48.480 --> 00:54:52.480]   [SIDE CONVERSATION]
[00:54:52.480 --> 00:54:56.480]   [SIDE CONVERSATION]
[00:54:57.480 --> 00:55:00.480]   [SIDE CONVERSATION]
[00:55:00.480 --> 00:55:04.480]   [SIDE CONVERSATION]
[00:55:04.480 --> 00:55:08.480]   [SIDE CONVERSATION]
[00:55:08.480 --> 00:55:12.480]   [SIDE CONVERSATION]
[00:55:12.480 --> 00:55:16.480]   [SIDE CONVERSATION]
[00:55:16.480 --> 00:55:20.480]   [SIDE CONVERSATION]
[00:55:20.480 --> 00:55:24.480]   [SIDE CONVERSATION]
[00:55:25.480 --> 00:55:28.480]   [SIDE CONVERSATION]
[00:55:28.480 --> 00:55:32.480]   [SIDE CONVERSATION]
[00:55:32.480 --> 00:55:36.480]   [SIDE CONVERSATION]
[00:55:36.480 --> 00:55:40.480]   [SIDE CONVERSATION]
[00:55:40.480 --> 00:55:44.480]   [SIDE CONVERSATION]
[00:55:44.480 --> 00:55:48.480]   [SIDE CONVERSATION]
[00:55:48.480 --> 00:55:52.480]   [SIDE CONVERSATION]
[00:55:53.480 --> 00:55:56.480]   [SIDE CONVERSATION]
[00:55:56.480 --> 00:56:00.480]   [SIDE CONVERSATION]
[00:56:00.480 --> 00:56:04.480]   [SIDE CONVERSATION]
[00:56:04.480 --> 00:56:08.480]   [SIDE CONVERSATION]
[00:56:08.480 --> 00:56:12.480]   [SIDE CONVERSATION]
[00:56:12.480 --> 00:56:16.480]   [SIDE CONVERSATION]
[00:56:16.480 --> 00:56:20.480]   [SIDE CONVERSATION]
[00:56:21.480 --> 00:56:24.480]   [SIDE CONVERSATION]
[00:56:24.480 --> 00:56:28.480]   [SIDE CONVERSATION]
[00:56:28.480 --> 00:56:32.480]   [SIDE CONVERSATION]
[00:56:32.480 --> 00:56:36.480]   [SIDE CONVERSATION]
[00:56:36.480 --> 00:56:40.480]   [SIDE CONVERSATION]
[00:56:40.480 --> 00:56:44.480]   [SIDE CONVERSATION]
[00:56:44.480 --> 00:56:48.480]   [SIDE CONVERSATION]
[00:56:49.480 --> 00:56:52.480]   [SIDE CONVERSATION]
[00:56:52.480 --> 00:56:56.480]   [SIDE CONVERSATION]
[00:56:56.480 --> 00:57:00.480]   [SIDE CONVERSATION]
[00:57:00.480 --> 00:57:04.480]   [SIDE CONVERSATION]
[00:57:04.480 --> 00:57:08.480]   [SIDE CONVERSATION]
[00:57:08.480 --> 00:57:12.480]   [SIDE CONVERSATION]
[00:57:12.480 --> 00:57:16.480]   [SIDE CONVERSATION]
[00:57:17.480 --> 00:57:20.480]   [SIDE CONVERSATION]
[00:57:20.480 --> 00:57:24.480]   [SIDE CONVERSATION]
