
[00:00:00.000 --> 00:00:04.000]   [ Silence ]
[00:52:27.000 --> 00:52:34.000]   [ Inaudible ]
[00:52:35.000 --> 00:52:41.000]   [ Inaudible ]
[00:52:41.000 --> 00:52:48.000]   [ Inaudible ]
[00:52:48.000 --> 00:52:55.000]   [ Inaudible ]
[00:52:55.000 --> 00:53:02.000]   [ Inaudible ]
[00:53:03.000 --> 00:53:09.000]   [ Inaudible ]
[00:53:09.000 --> 00:53:16.000]   [ Inaudible ]
[00:53:16.000 --> 00:53:23.000]   [ Inaudible ]
[00:53:23.000 --> 00:53:30.000]   [ Inaudible ]
[00:53:31.000 --> 00:53:37.000]   [ Inaudible ]
[00:53:37.000 --> 00:53:44.000]   [ Inaudible ]
[00:53:44.000 --> 00:53:51.000]   [ Inaudible ]
[00:53:51.000 --> 00:53:58.000]   [ Inaudible ]
[00:53:59.000 --> 00:54:05.000]   [ Inaudible ]
[00:54:05.000 --> 00:54:12.000]   [ Inaudible ]
[00:54:12.000 --> 00:54:19.000]   [ Inaudible ]
[00:54:19.000 --> 00:54:26.000]   [ Inaudible ]
[00:54:27.000 --> 00:54:33.000]   [ Inaudible ]
[00:54:33.000 --> 00:54:40.000]   [ Inaudible ]
[00:54:40.000 --> 00:54:47.000]   [ Inaudible ]
[00:54:47.000 --> 00:54:54.000]   [ Inaudible ]
[00:54:55.000 --> 00:55:01.000]   [ Inaudible ]
[00:55:01.000 --> 00:55:08.000]   [ Inaudible ]
[00:55:08.000 --> 00:55:15.000]   [ Inaudible ]
[00:55:15.000 --> 00:55:22.000]   [ Inaudible ]
[00:55:23.000 --> 00:55:29.000]   [ Inaudible ]
[00:55:29.000 --> 00:55:36.000]   [ Inaudible ]
[00:55:36.000 --> 00:55:43.000]   [ Inaudible ]
[00:55:43.000 --> 00:55:50.000]   [ Inaudible ]
[00:55:51.000 --> 00:55:57.000]   [ Inaudible ]
[00:55:57.000 --> 00:56:04.000]   [ Inaudible ]
[00:56:04.000 --> 00:56:11.000]   [ Inaudible ]
[00:56:11.000 --> 00:56:18.000]   [ Inaudible ]
[00:56:19.000 --> 00:56:25.000]   [ Inaudible ]
[00:56:25.000 --> 00:56:32.000]   [ Inaudible ]
[00:56:32.000 --> 00:56:39.000]   [ Inaudible ]
[00:56:39.000 --> 00:56:46.000]   [ Inaudible ]
[00:56:47.000 --> 00:56:53.000]   [ Inaudible ]
[00:56:53.000 --> 00:57:00.000]   [ Inaudible ]
[00:57:00.000 --> 00:57:07.000]   [ Inaudible ]
[00:57:07.000 --> 00:57:14.000]   [ Inaudible ]
[00:57:15.000 --> 00:57:21.000]   [ Inaudible ]
[00:57:21.000 --> 00:57:28.000]   [ Inaudible ]
[00:57:28.000 --> 00:57:35.000]   [ Inaudible ]
[00:57:35.000 --> 00:57:42.000]   [ Inaudible ]
[00:57:43.000 --> 00:57:49.000]   [ Inaudible ]
[00:57:49.000 --> 00:57:56.000]   [ Inaudible ]
[00:57:56.000 --> 00:58:03.000]   [ Inaudible ]
[00:58:03.000 --> 00:58:10.000]   [ Inaudible ]
[00:58:11.000 --> 00:58:17.000]   [ Inaudible ]
[00:58:17.000 --> 00:58:24.000]   [ Inaudible ]
[00:58:24.000 --> 00:58:31.000]   [ Inaudible ]
[00:58:31.000 --> 00:58:38.000]   [ Inaudible ]
[00:58:39.000 --> 00:58:45.000]   [ Inaudible ]
[00:58:45.000 --> 00:58:52.000]   [ Inaudible ]
[00:58:52.000 --> 00:58:59.000]   [ Inaudible ]
[00:58:59.000 --> 00:59:06.000]   [ Inaudible ]
[00:59:07.000 --> 00:59:13.000]   [ Inaudible ]
[00:59:13.000 --> 00:59:20.000]   [ Inaudible ]
[00:59:20.000 --> 00:59:27.000]   [ Inaudible ]
[00:59:27.000 --> 00:59:34.000]   [ Inaudible ]
[00:59:35.000 --> 00:59:41.000]   [ Inaudible ]
[00:59:41.000 --> 00:59:48.000]   [ Inaudible ]
[00:59:48.000 --> 00:59:55.000]   [ Inaudible ]
[00:59:55.000 --> 01:00:02.000]   [ Inaudible ]
[01:00:03.000 --> 01:00:09.000]   [ Inaudible ]
[01:00:09.000 --> 01:00:16.000]   [ Inaudible ]
[01:00:16.000 --> 01:00:23.000]   [ Inaudible ]
[01:00:23.000 --> 01:00:30.000]   [ Inaudible ]
[01:00:31.000 --> 01:00:37.000]   [ Inaudible ]
[01:00:37.000 --> 01:00:44.000]   [ Inaudible ]
[01:00:44.000 --> 01:00:51.000]   [ Inaudible ]
[01:00:51.000 --> 01:00:58.000]   [ Inaudible ]
[01:00:59.000 --> 01:01:05.000]   [ Inaudible ]
[01:01:05.000 --> 01:01:12.000]   [ Inaudible ]
[01:01:12.000 --> 01:01:19.000]   [ Inaudible ]
[01:01:19.000 --> 01:01:26.000]   [ Inaudible ]
[01:01:27.000 --> 01:01:33.000]   [ Inaudible ]
[01:01:33.000 --> 01:01:40.000]   [ Inaudible ]
[01:01:40.000 --> 01:01:47.000]   [ Inaudible ]
[01:01:47.000 --> 01:01:54.000]   [ Inaudible ]
[01:01:55.000 --> 01:02:01.000]   [ Inaudible ]
[01:02:01.000 --> 01:02:08.000]   [ Inaudible ]
[01:02:08.000 --> 01:02:15.000]   [ Inaudible ]
[01:02:15.000 --> 01:02:22.000]   [ Inaudible ]
[01:02:23.000 --> 01:02:29.000]   [ Inaudible ]
[01:02:29.000 --> 01:02:36.000]   [ Inaudible ]
[01:02:36.000 --> 01:02:43.000]   [ Inaudible ]
[01:02:43.000 --> 01:02:50.000]   [ Inaudible ]
[01:02:51.000 --> 01:02:57.000]   [ Inaudible ]
[01:02:57.000 --> 01:03:04.000]   [ Inaudible ]
[01:03:04.000 --> 01:03:11.000]   [ Inaudible ]
[01:03:11.000 --> 01:03:18.000]   [ Inaudible ]
[01:03:19.000 --> 01:03:25.000]   [ Inaudible ]
[01:03:25.000 --> 01:03:32.000]   [ Inaudible ]
[01:03:32.000 --> 01:03:39.000]   [ Inaudible ]
[01:03:39.000 --> 01:03:46.000]   [ Inaudible ]
[01:03:47.000 --> 01:03:53.000]   [ Inaudible ]
[01:03:53.000 --> 01:04:00.000]   [ Inaudible ]
[01:04:00.000 --> 01:04:07.000]   [ Inaudible ]
[01:04:07.000 --> 01:04:14.000]   [ Inaudible ]
[01:04:15.000 --> 01:04:21.000]   [ Inaudible ]
[01:04:21.000 --> 01:04:28.000]   [ Inaudible ]
[01:04:28.000 --> 01:04:35.000]   [ Inaudible ]
[01:04:35.000 --> 01:04:42.000]   [ Inaudible ]
[01:04:43.000 --> 01:04:49.000]   [ Inaudible ]
[01:04:49.000 --> 01:04:56.000]   [ Inaudible ]
[01:04:56.000 --> 01:05:03.000]   [ Inaudible ]
[01:05:03.000 --> 01:05:10.000]   [ Inaudible ]
[01:05:11.000 --> 01:05:17.000]   [ Inaudible ]
[01:05:17.000 --> 01:05:24.000]   [ Inaudible ]
[01:05:24.000 --> 01:05:31.000]   [ Inaudible ]
[01:05:31.000 --> 01:05:38.000]   [ Inaudible ]
[01:05:39.000 --> 01:05:45.000]   [ Inaudible ]
[01:05:45.000 --> 01:05:52.000]   [ Inaudible ]
[01:05:52.000 --> 01:05:59.000]   [ Inaudible ]
[01:05:59.000 --> 01:06:06.000]   [ Inaudible ]
[01:06:07.000 --> 01:06:13.000]   [ Inaudible ]
[01:06:13.000 --> 01:06:20.000]   [ Inaudible ]
[01:06:20.000 --> 01:06:27.000]   [ Inaudible ]
[01:06:27.000 --> 01:06:34.000]   [ Inaudible ]
[01:06:35.000 --> 01:06:41.000]   [ Inaudible ]
[01:06:41.000 --> 01:06:48.000]   [ Inaudible ]
[01:06:48.000 --> 01:06:55.000]   [ Inaudible ]
[01:06:55.000 --> 01:07:00.000]   [ Inaudible ]

