
[00:00:00.000 --> 00:00:05.160]   All right, good morning.
[00:22:45.900 --> 00:22:46.900]   You continue.
[00:22:46.900 --> 00:22:47.900]   You continue to remain."
[00:22:47.900 --> 00:22:55.640]   You know, 1 John 2, verse 19, John says in his other letter, "They went out from us,
[00:22:55.640 --> 00:22:57.700]   but they were not of us.
[00:22:57.700 --> 00:23:00.540]   For if they had been of us, they would have continued with us.
[00:23:00.540 --> 00:23:06.540]   For they went out that it may become plain that they all are not of us."
[00:23:06.540 --> 00:23:10.920]   Now when John was writing this epistle, 1 John, he was talking to a different group
[00:23:10.920 --> 00:23:16.660]   of people because significant time has already passed from the time of Jesus' death and resurrection.
[00:23:16.660 --> 00:23:25.220]   But I bet that Apostle John never forgot about Judas because what he says here is exactly
[00:23:25.220 --> 00:23:29.320]   what Jesus said about Judas before he went, he gets to chapter 15.
[00:23:29.320 --> 00:23:33.040]   He warned them, "Judas is going to leave us.
[00:23:33.040 --> 00:23:34.780]   He's going to betray me."
[00:23:34.780 --> 00:23:37.080]   And he's saying, "You released him to go."
[00:23:37.080 --> 00:23:41.460]   And so John is saying it's because he did not continue.
[00:23:41.460 --> 00:23:43.660]   If he was really of us, he would have continued.
[00:23:43.660 --> 00:23:46.460]   He would have remained with Christ.
[00:23:46.460 --> 00:23:51.600]   And so now he reminds us of what Jesus said to them.
[00:23:51.600 --> 00:23:54.700]   If you want to continue, you must remain.
[00:23:54.700 --> 00:23:57.980]   But what does it mean to remain in Christ?
[00:23:57.980 --> 00:24:01.500]   Well Hebrews chapter 3, 6, you know we're going to be jumping back into Hebrews pretty
[00:24:01.500 --> 00:24:02.500]   soon.
[00:24:02.500 --> 00:24:04.940]   I'm not going to guarantee it's going to be next week but possibly the week after for
[00:24:04.940 --> 00:24:06.380]   sure.
[00:24:06.380 --> 00:24:09.700]   But we've been studying through the book of Hebrews and the whole book of Hebrews is a
[00:24:09.700 --> 00:24:13.840]   warning and encouragement to not to drift.
[00:24:13.840 --> 00:24:18.820]   So you will see that idea repeated over and over again all throughout the book of Hebrews
[00:24:18.820 --> 00:24:24.820]   because the central theme, central thing that he's warning the recipients of this letter
[00:24:24.820 --> 00:24:26.300]   is not to drift.
[00:24:26.300 --> 00:24:31.660]   That's why he says over and over again, Hebrews 3, 6, "And we are his house if indeed we hold
[00:24:31.660 --> 00:24:36.160]   fast our confidence and our boasting in our hope."
[00:24:36.160 --> 00:24:39.060]   You know why he's telling them to hold fast?
[00:24:39.060 --> 00:24:42.100]   It's because they were holding on loosely.
[00:24:42.100 --> 00:24:43.420]   They weren't rejecting Christ.
[00:24:43.420 --> 00:24:45.560]   They weren't pursuing idolatry.
[00:24:45.560 --> 00:24:48.960]   It's just that you know when it was a little bit too hard to go this path they would kind
[00:24:48.960 --> 00:24:51.360]   of you know go the easier path.
[00:24:51.360 --> 00:24:55.920]   If it was too difficult to say this and they kind of toned it down said the other way.
[00:24:55.920 --> 00:25:01.240]   You know a lot of the ways that we avoid hardship in our lives is not to completely reject it.
[00:25:01.240 --> 00:25:03.680]   We just kind of tone it down a little bit.
[00:25:03.680 --> 00:25:05.080]   Don't be crazy.
[00:25:05.080 --> 00:25:06.080]   Don't say it like that.
[00:25:06.080 --> 00:25:09.120]   You can preach the gospel but don't say that.
[00:25:09.120 --> 00:25:12.640]   You can tell them about the love of Christ but don't talk about hell.
[00:25:12.640 --> 00:25:16.040]   You could talk about Jesus being the only way but don't say he's the only way and all
[00:25:16.040 --> 00:25:18.800]   the other ways are wrong.
[00:25:18.800 --> 00:25:25.000]   So we kind of tone it down a little bit you know and we find we try to make the path that
[00:25:25.000 --> 00:25:27.880]   we're on as easy as possible.
[00:25:27.880 --> 00:25:34.880]   When he says to hold on, hold fast, is that these truths that you are convicted about
[00:25:34.880 --> 00:25:38.480]   that you don't compromise, that you hold on to dear life.
[00:25:38.480 --> 00:25:44.960]   Hebrews 3.14, for we share in Christ if indeed we hold our original confidence firm to the
[00:25:44.960 --> 00:25:46.760]   end.
[00:25:46.760 --> 00:25:50.920]   That the things that we were convicted about when he opened our eyes to see the glory of
[00:25:50.920 --> 00:25:57.520]   the gospel of Jesus Christ that ten years later that you've become compromised and you've
[00:25:57.520 --> 00:25:58.520]   drifted.
[00:25:58.520 --> 00:26:03.000]   Hebrews 4.14, since then we have a great high priest who has passed through the heavens,
[00:26:03.000 --> 00:26:04.200]   Jesus the son of God.
[00:26:04.200 --> 00:26:07.760]   Let us hold fast our confession.
[00:26:07.760 --> 00:26:12.640]   Hold fast, not just kind of I got on the boat so we're safe you know.
[00:26:12.640 --> 00:26:20.800]   A lot of confessing Christians are more than perfectly satisfied that they made a good
[00:26:20.800 --> 00:26:27.760]   decision sometime way back in life and then now we're just kind of just I'm on the boat
[00:26:27.760 --> 00:26:31.880]   and wherever this boat takes me and so you know you're the captain so take the boat and
[00:26:31.880 --> 00:26:33.080]   I'm just on it.
[00:26:33.080 --> 00:26:38.000]   He said that was the danger of these people, the second, third generation Christians and
[00:26:38.000 --> 00:26:43.400]   even in the first century they were just beginning to drift and not holding fast.
[00:26:43.400 --> 00:26:49.320]   Hebrews 6.11, and we desire that each one of you show the same diligence so as to realize
[00:26:49.320 --> 00:26:54.240]   the full assurance of hope until the end.
[00:26:54.240 --> 00:26:58.680]   You know again there's a lot of people who are absolutely certain of their faith in the
[00:26:58.680 --> 00:27:04.000]   beginning of their walk with God, five, ten, fifteen, twenty years later they have a lot
[00:27:04.000 --> 00:27:08.680]   of doubts that crept into their hearts and the reason why is because they weren't holding
[00:27:08.680 --> 00:27:10.360]   fast.
[00:27:10.360 --> 00:27:17.280]   They were drifting and once you are far, far away from Christ, the glory of Christ is just
[00:27:17.280 --> 00:27:18.280]   a memory.
[00:27:18.280 --> 00:27:23.120]   It is not a present thing that you are experiencing you know.
[00:27:23.120 --> 00:27:28.160]   It's something that you saw maybe years ago and you're always trying to look back and
[00:27:28.160 --> 00:27:31.520]   say oh I remember when he was like that, I remember when I was like that but it is not
[00:27:31.520 --> 00:27:34.200]   a current testimony.
[00:27:34.200 --> 00:27:40.680]   It's not your current state of mind meaning that we've drifted.
[00:27:40.680 --> 00:27:45.360]   So he says hold fast to show the same diligence to continue to remain.
[00:27:45.360 --> 00:27:50.920]   Hebrews 10.23, let us hold fast the confession of our hope without wavering for he who promised
[00:27:50.920 --> 00:27:51.920]   is faithful.
[00:27:51.920 --> 00:27:54.160]   Hold fast because God does not change.
[00:27:54.160 --> 00:27:58.280]   Same Christ that we met when we first met him is the same Christ today.
[00:27:58.280 --> 00:28:02.640]   The same things that he desired of us when we first met him is the same Christ that desires
[00:28:02.640 --> 00:28:04.360]   the same thing of us today.
[00:28:04.360 --> 00:28:07.960]   He says to hold fast.
[00:28:07.960 --> 00:28:13.160]   You know years ago I had a friend who was getting married and again this is many, many
[00:28:13.160 --> 00:28:19.320]   years ago and we decided to take him to white water rafting.
[00:28:19.320 --> 00:28:23.700]   And so I've never been white water rafting so we thought it would be fun and they made
[00:28:23.700 --> 00:28:28.520]   us sign a waiver saying that you can drown, you can die, you know you can all this stuff
[00:28:28.520 --> 00:28:31.760]   and it's like how dangerous could it be?
[00:28:31.760 --> 00:28:37.520]   I know that we don't normally sign these waivers that we may get hurt or die and that it's
[00:28:37.520 --> 00:28:43.320]   not your responsibility and it's kind of nerve wracking to get into a boat, a tiny little
[00:28:43.320 --> 00:28:48.880]   raft but we think if they do this for a living so it can't be too bad.
[00:28:48.880 --> 00:28:53.320]   But what we didn't realize was right before we got into that boat El Nino happened like
[00:28:53.320 --> 00:28:59.400]   a month before and so there was a lot of water that wasn't normal that even the instructors
[00:28:59.400 --> 00:29:01.280]   were not used to.
[00:29:01.280 --> 00:29:07.080]   And so we got into the boat and we were going down the raft and it was crazy to begin with
[00:29:07.080 --> 00:29:10.880]   and I remember the thought that I had was I can't believe they're letting beginners
[00:29:10.880 --> 00:29:16.960]   onto this raft because we had pictures where we're literally in the water and all you see
[00:29:16.960 --> 00:29:20.840]   is water around us because the raft was bent in half you know.
[00:29:20.840 --> 00:29:26.080]   And so we were about an hour into it and we pulled over to take a break and we were all
[00:29:26.080 --> 00:29:32.320]   of us who were there to have fun we were a bit terrified you know and we were asking
[00:29:32.320 --> 00:29:36.680]   ourselves this is for beginners?
[00:29:36.680 --> 00:29:39.880]   And then that's when they explained to us oh yeah this is not normal usually it's pretty
[00:29:39.880 --> 00:29:46.280]   calm and there's a couple places where it gets kind of hairy but because of El Nino
[00:29:46.280 --> 00:29:50.760]   the whole place is like that and so you really need to pay attention.
[00:29:50.760 --> 00:29:54.600]   Well after we took a break we got back onto the raft and then we turned a corner and it
[00:29:54.600 --> 00:30:00.680]   was a huge rapid and we hit it so hard one of the guys who was sitting next to me he
[00:30:00.680 --> 00:30:05.040]   flew and he ended up hitting the instructor on the forehead and he ended up breaking his
[00:30:05.040 --> 00:30:09.920]   nose and then the instructor had stitches so we had to pull over and he had to be taken
[00:30:09.920 --> 00:30:14.200]   to the hospital and then the instructor had to be changed.
[00:30:14.200 --> 00:30:19.080]   But they didn't cancel the raft they got a new instructor coming in and so by that time
[00:30:19.080 --> 00:30:24.280]   we're freaking out you know I was thinking like you know this is before we had kids that
[00:30:24.280 --> 00:30:27.400]   oh I'm going to bring Esther here you know we're going to have fun doing this but after
[00:30:27.400 --> 00:30:30.760]   that I said no I'm not bringing Esther here this is not safe right?
[00:30:30.760 --> 00:30:36.240]   We get back into the boat we have about another 30 minutes and it was just as hairy but by
[00:30:36.240 --> 00:30:41.480]   then we are like full alert right?
[00:30:41.480 --> 00:30:46.160]   But most of the day has gone by we're kind of at the tail end and so we think you know
[00:30:46.160 --> 00:30:49.000]   we have maybe about 20 more minutes of this and then we're going to be pulled over and
[00:30:49.000 --> 00:30:54.560]   I said man this was crazy but right before we make this turn our instructor pulls us
[00:30:54.560 --> 00:30:59.620]   over for no other reason it wasn't a time for break it wasn't a lunch time but no other
[00:30:59.620 --> 00:31:03.760]   reason other than to get us ready right?
[00:31:03.760 --> 00:31:09.080]   And she said everything that you've experienced up to this point was pretty elementary compared
[00:31:09.080 --> 00:31:13.880]   to what's coming and we were we were like what?
[00:31:13.880 --> 00:31:17.400]   Our instructor had to be changed because she had stitches one of our friends broke his
[00:31:17.400 --> 00:31:22.080]   nose so he had to get out of the boat and you're saying that that compared to what's
[00:31:22.080 --> 00:31:27.080]   coming you know it was pretty easy so I mean we're starting to get scared what's around
[00:31:27.080 --> 00:31:33.800]   this corner and I could tell the instructor himself was starting to get anxious so that
[00:31:33.800 --> 00:31:37.600]   freaked us out even more what's around this corner that this guy does this for a living
[00:31:37.600 --> 00:31:43.200]   and he's like there's some fear in his eyes so he said when we turn this corner we hit
[00:31:43.200 --> 00:31:47.440]   this raft the waters are going to be pretty high and once we get into it there's no way
[00:31:47.440 --> 00:31:54.120]   to pull over so if you fall into the water typically their plan is they're going to throw
[00:31:54.120 --> 00:31:58.560]   a line and they're going to try to pull you back in or the next boat that comes will come
[00:31:58.560 --> 00:32:04.800]   and grab you and bring you back in but he said when we get into this it's going to be
[00:32:04.800 --> 00:32:09.560]   so rough if you fall into the water we're not going to be able to get you you're going
[00:32:09.560 --> 00:32:13.920]   to have to ride this out you know and you're going to end up drinking some water and we'll
[00:32:13.920 --> 00:32:17.040]   see you at the end when it comes calm then we'll bring you back into the water so in
[00:32:17.040 --> 00:32:23.240]   other words don't fall in right and he said the only way that you're going to we're going
[00:32:23.240 --> 00:32:29.080]   to be okay is if you do exactly what I tell you and when I tell you to throw the oar into
[00:32:29.080 --> 00:32:33.520]   the water you guys do it because the only leverage that we have like you know again
[00:32:33.520 --> 00:32:38.360]   I need this this has become longer than I originally planned but he said that on the
[00:32:38.360 --> 00:32:42.280]   raft if you've ever gone white water rafting they don't have anything to bind you into
[00:32:42.280 --> 00:32:46.240]   this boat just in case the boat flips and you're going to drown so the only way that
[00:32:46.240 --> 00:32:49.440]   you have any kind of leverage is through the oar into the water and that's the only way
[00:32:49.440 --> 00:32:55.920]   you can grab onto it so he said when I tell you to dig you just dig and you stay in right
[00:32:55.920 --> 00:33:01.240]   so we are all hyped up we're ready to go and we turned a corner and the water was so high
[00:33:01.240 --> 00:33:06.120]   we couldn't see on the other side of that so we're freaking out she's freaking I mean
[00:33:06.120 --> 00:33:10.480]   the our instructor is freaking out we're going okay okay we're ready and right before we
[00:33:10.480 --> 00:33:20.040]   hit the raft well the water one of our friends we turn around just slips into the water so
[00:33:20.040 --> 00:33:23.640]   we're looking at each other like oh my god we didn't we're not in the water yet so do
[00:33:23.640 --> 00:33:26.680]   we bring him back in so we're looking at each other we're looking at the instructor what
[00:33:26.680 --> 00:33:31.320]   should we do but as we're looking at each other we're headed to this water so you can
[00:33:31.320 --> 00:33:37.320]   tell she's kind of hesitating and then she says forget him because if we try to bring
[00:33:37.320 --> 00:33:43.920]   him in and we hit the raft we're all going to go in she said let him be and get dig yourself
[00:33:43.920 --> 00:33:48.360]   into the water right so as soon as he said that we were ready and we were ready to turn
[00:33:48.360 --> 00:33:52.960]   around we hit we hit the water and when we hit the water the went our boat went completely
[00:33:52.960 --> 00:33:59.720]   vertical and so half of our friends went into the water I happen to be in the very top and
[00:33:59.720 --> 00:34:04.600]   I just yanked in I hugged hugged the water with my oar and that's how I was able to stay
[00:34:04.600 --> 00:34:09.760]   in but once we got into it she I mean he was right we couldn't bring them back in we were
[00:34:09.760 --> 00:34:16.680]   so busy just us trying to stay in the water we had no way to bring them back in okay again
[00:34:16.680 --> 00:34:21.280]   there's this story goes on and on right so they they were in the water the next raft
[00:34:21.280 --> 00:34:25.640]   that was coming behind they couldn't pay any attention so they for about I forgot me it
[00:34:25.640 --> 00:34:29.360]   felt like a good minute that we were going down this raft and and we couldn't pull them
[00:34:29.360 --> 00:34:32.280]   back into the water until we were done we couldn't even see where they were because
[00:34:32.280 --> 00:34:37.120]   the raft was so high right the reason why I share this story is because all of this
[00:34:37.120 --> 00:34:42.800]   is related to what Jesus is saying to his disciples so whatever hardship that you felt
[00:34:42.800 --> 00:34:48.680]   up to this point whatever trouble or anxiousness or fear that you felt I'm about to I'm about
[00:34:48.680 --> 00:34:54.800]   to go to the cross there's real danger for your life that's coming around this corner
[00:34:54.800 --> 00:35:00.120]   and if you don't pay attention to what I say if you don't remain in me you're not going
[00:35:00.120 --> 00:35:06.760]   to make it so as much as this is an instruction of how to bear fruit he's telling them that
[00:35:06.760 --> 00:35:15.920]   this only way that you're going to survive is if you continue to remain in me the biggest
[00:35:15.920 --> 00:35:21.800]   danger of where you and I are is not burnout is not burnout you know we use that word so
[00:35:21.800 --> 00:35:25.600]   commonly when you get tired and I don't want to teach anymore I don't want to serve anymore
[00:35:25.600 --> 00:35:32.320]   I don't want to do this anymore you say I'm burned out the biggest problem where we you
[00:35:32.320 --> 00:35:38.800]   and I live is not burnout it's being rusted out from lack of work from lack of diligence
[00:35:38.800 --> 00:35:43.840]   for lack of exercising our spiritual muscles lack of holding fast the confession that we
[00:35:43.840 --> 00:35:50.320]   had at first and so we get busy like everybody else does not necessarily like we're deep
[00:35:50.320 --> 00:35:56.480]   into sin but just busy with life just like everybody else the next thing we know we're
[00:35:56.480 --> 00:36:03.080]   not we're not grounded we're not anchored in Christ but you don't need to be anchored
[00:36:03.080 --> 00:36:07.840]   when there's no storm you don't need to be anchored when the waves are calm because you
[00:36:07.840 --> 00:36:14.000]   kind of sit there you know and you're not you don't feel any real danger then all of
[00:36:14.000 --> 00:36:18.360]   a sudden the storm comes and you lift your eyes and you realize you're nowhere near the
[00:36:18.360 --> 00:36:25.440]   shore see if we're not anchored in Christ we don't feel a sense of urgency until something
[00:36:25.440 --> 00:36:32.800]   happens COVID-19 happens the world gets shut down there's real fear and then persecution
[00:36:32.800 --> 00:36:39.840]   comes I don't know about you but the spiritual environment that we are in now versus even
[00:36:39.840 --> 00:36:45.600]   just 30 or 40 years ago it's night and day the hostility that is coming from even government
[00:36:45.600 --> 00:36:50.480]   officials toward Christianity and churches have grown exponentially just in the last
[00:36:50.480 --> 00:36:59.800]   10 years persecution if it's not already here it's coming and we don't realize how far we
[00:36:59.800 --> 00:37:07.000]   are until the storm comes see Jesus was telling them Jesus is telling them it's coming be
[00:37:07.000 --> 00:37:11.780]   ready and the only way that you're going to survive is if you hold fast you know what's
[00:37:11.780 --> 00:37:18.560]   really interesting I was looking up to see you know in BBC in England they did a study
[00:37:18.560 --> 00:37:25.120]   in Europe to see how many people die simply from lack of activity they said every year
[00:37:25.120 --> 00:37:34.280]   676,000 people die from lack of activity lack of activity that is related to heart disease
[00:37:34.280 --> 00:37:39.680]   right diabetes whatever it is that come from lack of active just being sedentary life he
[00:37:39.680 --> 00:37:46.080]   said 676,000 people die from that every year and this is just a study from BBC of Europe
[00:37:46.080 --> 00:37:50.360]   so if you multiply that all throughout the world it's got a minimum at least double that
[00:37:50.360 --> 00:37:56.160]   number so over a million people die from lack of activity right now we're living in fear
[00:37:56.160 --> 00:38:01.800]   because of COVID-19 legitimately this is a dangerous disease that we need to be careful
[00:38:01.800 --> 00:38:09.340]   about but 311,000 people around the whole world has died because of this see the greatest
[00:38:09.340 --> 00:38:16.640]   danger in our world usually are not things that you can see clearly usually the things
[00:38:16.640 --> 00:38:23.240]   that destroy us and is most dangerous are things that we are not aware of that we just
[00:38:23.240 --> 00:38:26.880]   kind of are relaxed and just kind of let it flow and just kind of drift the next thing
[00:38:26.880 --> 00:38:32.440]   you know when the storm comes you're not anchored and the boat flips and you drown that's why
[00:38:32.440 --> 00:38:36.960]   when it is in times of peace when we don't feel the sense of urgency is when we need
[00:38:36.960 --> 00:38:47.420]   to hold fast and that's what Jesus is saying remain remain and continue third and finally
[00:38:47.420 --> 00:38:53.480]   it means to depend if we dwell on all of these ideas are connected but again the specific
[00:38:53.480 --> 00:39:02.840]   nuance of this is to dwell with him to continue with him and to ultimately depend on him whenever
[00:39:02.840 --> 00:39:07.840]   we face troubles or trials whether it's financial or spiritual our natural tendencies to rely
[00:39:07.840 --> 00:39:15.240]   on man whether it's other men or ourselves let's strategize let's have a meeting let's
[00:39:15.240 --> 00:39:20.200]   identify what the problem is let's implement some new ideas let's organize a little bit
[00:39:20.200 --> 00:39:24.680]   differently let's get some right people in the right place to do the right things and
[00:39:24.680 --> 00:39:30.560]   if we do it right it'll fix the problem that's usually our tendency when Jesus says if you
[00:39:30.560 --> 00:39:40.080]   don't abide in me you cannot bear fruit human problems may be fixed with human ingenuity
[00:39:40.080 --> 00:39:43.960]   but the warfare that you are and I are in is not against flesh and blood he makes it
[00:39:43.960 --> 00:39:49.200]   very clear it is a spiritual battle so the only way that you and I can have success in
[00:39:49.200 --> 00:39:56.600]   a spiritual battle is to engage spiritually and so he says you must depend on me you must
[00:39:56.600 --> 00:40:02.880]   depend on me before we strategize before we implement before we get the right people in
[00:40:02.880 --> 00:40:10.320]   the right place to do the right thing do we come to Christ is he our ultimate answer see
[00:40:10.320 --> 00:40:15.480]   in Colossians chapter 129 Paul describes his ministry this way for this purpose I also
[00:40:15.480 --> 00:40:23.680]   I labor and strive right now if you stop right there Paul was a hard worker he persevered
[00:40:23.680 --> 00:40:29.120]   he was whooped he was shipwrecked you know and yet he personally he is a man who was
[00:40:29.120 --> 00:40:35.280]   so committed we need to be committed which is all true but if you miss what the second
[00:40:35.280 --> 00:40:41.600]   part of what he says you can completely pervert what he's trying to say for this purpose also
[00:40:41.600 --> 00:40:49.580]   I labor striving according to his power which mightily works within me Paul is saying he's
[00:40:49.580 --> 00:40:56.920]   able to do what he's doing because Christ is already working in him because you cannot
[00:40:56.920 --> 00:41:02.480]   bear fruit unless we are abiding in him Paul is able to do what he is doing because God
[00:41:02.480 --> 00:41:10.920]   is doing what he is doing with him ministry and preaching leading small groups sharing
[00:41:10.920 --> 00:41:16.920]   the gospel even just living our Christian life isn't simply applying and regurgitating
[00:41:16.920 --> 00:41:23.200]   things that we heard you know I can give a sermon and I could whatever the sermon is
[00:41:23.200 --> 00:41:28.520]   you say oh I really like that I was really challenged by that and then that's where it
[00:41:28.520 --> 00:41:36.000]   ends that's where it ends you heard something new it made you think but it has no power
[00:41:36.000 --> 00:41:43.180]   to change you it has no power to bear fruit because true fruit comes from true connection
[00:41:43.180 --> 00:41:50.120]   to the true vine Paul says even as he is striving he says I'm able to strive because of the
[00:41:50.120 --> 00:41:55.960]   work that he's doing in me Philippians 2 12 to 13 so then my beloved just as you have
[00:41:55.960 --> 00:42:01.440]   always obeyed not as in my presence only but now much more in my absence work out your
[00:42:01.440 --> 00:42:08.380]   salvation we're with fear and trembling again Paul says you need to not only am I striving
[00:42:08.380 --> 00:42:14.060]   but you need to work out your salvation with fear and trembling and I get so many questions
[00:42:14.060 --> 00:42:18.700]   about that what does it mean to work out your salvation what does it mean to have fear and
[00:42:18.700 --> 00:42:24.660]   trembling am I supposed to live day to day in fear of God's judgment am I supposed to
[00:42:24.660 --> 00:42:32.520]   strive and like like really work it out that's that sounds really burdensome you know especially
[00:42:32.520 --> 00:42:37.460]   if you've been walking with God for a while and you're you're faithfully attending Bible
[00:42:37.460 --> 00:42:42.560]   study and you're sacrificing you're giving and you're doing what you're supposed to do
[00:42:42.560 --> 00:42:46.540]   and then he says work out your salvation with fear and trembling am I supposed to like look
[00:42:46.540 --> 00:42:52.800]   at his judgment and live in what does that mean again if you don't if you again when
[00:42:52.800 --> 00:42:57.180]   you study the Bible if you don't study it in the context of everything that he's saying
[00:42:57.180 --> 00:43:01.380]   you can easily pervert the meaning of what he's saying right work out your salvation
[00:43:01.380 --> 00:43:07.860]   with fear and trembling verse 13 he says for it is God who works work for it is God who
[00:43:07.860 --> 00:43:14.720]   is at work in you both to will and to work for his good pleasure you notice how he says
[00:43:14.720 --> 00:43:19.680]   work at your salvation with fear and trembling because the reason why you're able to do that
[00:43:19.680 --> 00:43:27.300]   is because God is working in you God is already working in you for his own good pleasure in
[00:43:27.300 --> 00:43:31.300]   other words he's not telling you something like you know get your act together and do
[00:43:31.300 --> 00:43:36.660]   the right thing he says no he said allow the Holy Spirit to continue to do what he was
[00:43:36.660 --> 00:43:42.240]   given to do don't quench the Holy Spirit that's why Ephesians 5 18 is it be filled with the
[00:43:42.240 --> 00:43:47.620]   Holy Spirit right do not be drunk with wine but be filled with the Holy Spirit now why
[00:43:47.620 --> 00:43:53.580]   does he compare being drunk with being filled with the Holy Spirit he said do not be drunk
[00:43:53.580 --> 00:43:58.340]   with wine instead be filled with the Holy Spirit so he's making a correlation between
[00:43:58.340 --> 00:44:04.520]   these two ideas because being drunk right I have no idea what that feels like right
[00:44:04.520 --> 00:44:10.560]   some of you guys do if you're if you've ever been drunk right from what I've been told
[00:44:10.560 --> 00:44:16.620]   you can believe you're not yourself right the alcohol gets into your system and you
[00:44:16.620 --> 00:44:20.580]   say things and do things that you wouldn't normally in other words the alcohol controls
[00:44:20.580 --> 00:44:26.140]   you and it's not oh that's not him no it's it's you it's but it's the alcohol in you
[00:44:26.140 --> 00:44:31.260]   influencing you and you can somebody who's normally quiet can become very loud somebody
[00:44:31.260 --> 00:44:34.820]   who's very loud become very quiet somebody who doesn't normally share all of a sudden
[00:44:34.820 --> 00:44:39.660]   they share all these things and that's why a lot of social settings people drink first
[00:44:39.660 --> 00:44:46.380]   so that they can be loose there's a reason why he's comparing do not be drunk with wine
[00:44:46.380 --> 00:44:51.700]   and he's not just talking about wine anything else outside of the influence of the Holy
[00:44:51.700 --> 00:44:58.700]   Spirit is like being drunk with wine if you are influenced by the world and world's ideologies
[00:44:58.700 --> 00:45:03.740]   and principles if you are chasing after money and the lust of money if you're chasing after
[00:45:03.740 --> 00:45:12.140]   influence if you're chasing after acknowledgement whatever it is that is not God it's like being
[00:45:12.140 --> 00:45:18.460]   drunk with wine and the wine is influencing your thoughts it's influencing what is right
[00:45:18.460 --> 00:45:24.180]   influencing your words he says do not be drunk with wine but be filled with the Holy Spirit
[00:45:24.180 --> 00:45:32.640]   you know what's interesting about being filled the word filled pleuru is in the present passive
[00:45:32.640 --> 00:45:39.500]   imperative what's interesting about that imperative means it's a command right so he says sit
[00:45:39.500 --> 00:45:45.820]   down it means you take your body and you put it onto the chair sit down but it's in the
[00:45:45.820 --> 00:45:55.660]   passive voice passive voice basically means to let yourself you receive the action so
[00:45:55.660 --> 00:46:00.020]   oftentimes when you hear the word imperative you would think he's telling you to do you
[00:46:00.020 --> 00:46:06.660]   actively do something but because it's in the passive voice he's saying you actively
[00:46:06.660 --> 00:46:13.500]   receive the action of the Holy Spirit that's what that means right in other words to sum
[00:46:13.500 --> 00:46:18.540]   it up he's saying that the Holy Spirit has already been given you so that you would not
[00:46:18.540 --> 00:46:27.140]   be an orphan he made his indwelling in you he was given to you as a seal as a guarantee
[00:46:27.140 --> 00:46:32.920]   as a deposit guaranteeing your salvation and then he said the Holy Spirit was given to
[00:46:32.920 --> 00:46:38.780]   you so that he may intercede and groan with words that you cannot understand so that he
[00:46:38.780 --> 00:46:43.920]   may continue to intercede on your behalf so the Holy Spirit is actively working in you
[00:46:43.920 --> 00:46:49.040]   there is no Christian where the Holy Spirit isn't working if the Holy Spirit is not indwelling
[00:46:49.040 --> 00:46:55.760]   in you you are not a Christian so when he says to be filled present passive imperative
[00:46:55.760 --> 00:47:01.420]   he's saying live in such a way that the Holy Spirit can take full control over your life
[00:47:01.420 --> 00:47:06.300]   that's what that means it's not to like okay raise your hand a certain way or if you sing
[00:47:06.300 --> 00:47:11.280]   louder or if you sing you know more emotional music or if you do certain things the Holy
[00:47:11.280 --> 00:47:15.260]   Spirit is going to come and fill you from top to bottom he says no the Holy Spirit is
[00:47:15.260 --> 00:47:23.080]   already working don't resist and that's why the Bible talks about not to quench the Spirit
[00:47:23.080 --> 00:47:29.400]   not to quench the Spirit in other words the Holy Spirit is already working in you do not
[00:47:29.400 --> 00:47:34.880]   do and go and do certain things that the Holy Spirit is being resisted and it's in the present
[00:47:34.880 --> 00:47:39.640]   tense meaning to continue it is not something that happens at justification alone but is
[00:47:39.640 --> 00:47:48.720]   an ongoing constant work of allowing the Holy Spirit to influence you that's why again to
[00:47:48.720 --> 00:47:56.060]   remain in Christ is to completely depend upon Christ that's why he says act 1 8 but you
[00:47:56.060 --> 00:48:04.440]   will receive power when the Holy Spirit comes upon you not when you have memorized enough
[00:48:04.440 --> 00:48:07.820]   scripture although all of these things are a good thing not because you know all the
[00:48:07.820 --> 00:48:13.060]   theology not because you had the proper training not because you're older and you have a lot
[00:48:13.060 --> 00:48:19.280]   of experience not because you read a lot of books he says the power is going to come upon
[00:48:19.280 --> 00:48:27.240]   you when the Holy Spirit comes upon you humanly speaking if we had if the task was given to
[00:48:27.240 --> 00:48:33.480]   us Jesus Christ was crucified he's resurrected and this is the most important message that
[00:48:33.480 --> 00:48:41.980]   the world will ever hear the consequence of the word not going out is people are going
[00:48:41.980 --> 00:48:49.140]   to go to hell people's destinies changes there's there's no greater task than the task that
[00:48:49.140 --> 00:48:53.600]   was given to the disciples but imagine if that task was given to us you know and saying
[00:48:53.600 --> 00:48:58.420]   hey you guys figure this out I Jesus says I've done my part now you guys figure this
[00:48:58.420 --> 00:49:05.340]   out right I would imagine there would be a great Bible conference that takes place with
[00:49:05.340 --> 00:49:11.100]   all the top theologians all the professors all the people who wrote the best systematic
[00:49:11.100 --> 00:49:16.540]   theology books all the people who have the largest churches they would get together and
[00:49:16.540 --> 00:49:22.660]   they would have a huge meeting how should we do this well we need to have the right
[00:49:22.660 --> 00:49:26.580]   people like who has the influence we have a senator who's among us maybe we can use
[00:49:26.580 --> 00:49:31.540]   him you know we have a multi-billionaire you know and we can use his influence and get
[00:49:31.540 --> 00:49:35.100]   his money to back our mission work and we would have all of these things and none of
