
[00:00:00.000 --> 00:00:03.160]   (audience chattering)
[00:31:10.760 --> 00:31:13.760]   [ Indistinct conversations ]
[00:31:13.760 --> 00:31:16.760]   [ Indistinct conversations ]
[00:31:16.760 --> 00:31:19.760]   [ Indistinct conversations ]
[00:31:19.760 --> 00:31:28.760]   [ Indistinct conversations ]
[00:31:28.760 --> 00:31:31.760]   [ Indistinct conversations ]
[00:31:31.760 --> 00:31:47.760]   [ Indistinct conversations ]
[00:31:47.760 --> 00:31:50.760]   [ Indistinct conversations ]
[00:31:50.760 --> 00:32:08.760]   [ Indistinct conversations ]
[00:32:08.760 --> 00:32:11.760]   [ Indistinct conversations ]
[00:32:11.760 --> 00:32:25.760]   [ Indistinct conversations ]
[00:32:25.760 --> 00:32:28.760]   [ Indistinct conversations ]
[00:32:28.760 --> 00:32:44.760]   [ Indistinct conversations ]
[00:32:44.760 --> 00:32:47.760]   [ Indistinct conversations ]
[00:32:47.760 --> 00:32:56.760]   [ Indistinct conversations ]
[00:32:56.760 --> 00:33:09.760]   [ Indistinct conversations ]
[00:33:09.760 --> 00:33:12.760]   [ Indistinct conversations ]
[00:33:12.760 --> 00:33:33.760]   [ Indistinct conversations ]
[00:33:33.760 --> 00:33:36.760]   [ Indistinct conversations ]
[00:33:36.760 --> 00:33:56.760]   [ Indistinct conversations ]
[00:33:56.760 --> 00:33:59.760]   [ Indistinct conversations ]
[00:33:59.760 --> 00:34:22.760]   [ Indistinct conversations ]
[00:34:22.760 --> 00:34:25.760]   [ Indistinct conversations ]
[00:34:25.760 --> 00:34:40.760]   [ Indistinct conversations ]
[00:34:40.760 --> 00:34:43.760]   [ Indistinct conversations ]
[00:34:43.760 --> 00:35:01.760]   [ Indistinct conversations ]
[00:35:01.760 --> 00:35:04.760]   [ Indistinct conversations ]
[00:35:04.760 --> 00:35:26.760]   [ Indistinct conversations ]
[00:35:26.760 --> 00:35:29.760]   [ Indistinct conversations ]
[00:35:29.760 --> 00:35:41.760]   [ Indistinct conversations ]
[00:35:41.760 --> 00:35:44.760]   [ Indistinct conversations ]
[00:35:44.760 --> 00:36:04.760]   [ Indistinct conversations ]
[00:36:04.760 --> 00:36:07.760]   [ Indistinct conversations ]
[00:36:07.760 --> 00:36:16.760]   [ Indistinct conversations ]
[00:36:16.760 --> 00:36:31.760]   [ Indistinct conversations ]
[00:36:31.760 --> 00:36:34.760]   [ Indistinct conversations ]
[00:36:34.760 --> 00:36:52.760]   [ Indistinct conversations ]
[00:36:52.760 --> 00:36:55.760]   [ Indistinct conversations ]
[00:36:55.760 --> 00:37:18.760]   [ Indistinct conversations ]
[00:37:18.760 --> 00:37:21.760]   [ Indistinct conversations ]
[00:37:21.760 --> 00:37:44.760]   [ Indistinct conversations ]
[00:37:44.760 --> 00:37:47.760]   [ Indistinct conversations ]
[00:37:47.760 --> 00:38:09.760]   [ Indistinct conversations ]
[00:38:09.760 --> 00:38:12.760]   [ Indistinct conversations ]
[00:38:12.760 --> 00:38:15.760]   [ Indistinct conversations ]
[00:38:15.760 --> 00:38:33.760]   [ Indistinct conversations ]
[00:38:33.760 --> 00:38:36.760]   [ Indistinct conversations ]
[00:38:36.760 --> 00:38:52.760]   [ Indistinct conversations ]
[00:38:52.760 --> 00:38:55.760]   [ Indistinct conversations ]
[00:38:55.760 --> 00:38:58.760]   [ Indistinct conversations ]
[00:39:24.760 --> 00:39:27.760]   [ Indistinct conversations ]
[00:39:27.760 --> 00:39:30.760]   [ Indistinct conversations ]
[00:39:30.760 --> 00:39:33.760]   [ Indistinct conversations ]
[00:39:33.760 --> 00:39:36.760]   [ Indistinct conversations ]
[00:39:36.760 --> 00:39:39.760]   [ Indistinct conversations ]
[00:39:39.760 --> 00:39:42.760]   [ Indistinct conversations ]
[00:39:42.760 --> 00:39:58.760]   [ Indistinct conversations ]
[00:39:58.760 --> 00:40:01.760]   [ Indistinct conversations ]
[00:40:01.760 --> 00:40:13.760]   [ Indistinct conversations ]
[00:40:13.760 --> 00:40:23.760]   [ Indistinct conversations ]
[00:40:23.760 --> 00:40:26.760]   [ Indistinct conversations ]
[00:40:26.760 --> 00:40:42.760]   [ Indistinct conversations ]
[00:40:42.760 --> 00:40:45.760]   [ Indistinct conversations ]
[00:40:45.760 --> 00:41:00.760]   [ Indistinct conversations ]
[00:41:00.760 --> 00:41:03.760]   [ Indistinct conversations ]
[00:41:03.760 --> 00:41:21.760]   [ Indistinct conversations ]
[00:41:21.760 --> 00:41:24.760]   [ Indistinct conversations ]
[00:41:24.760 --> 00:41:38.760]   [ Indistinct conversations ]
[00:41:38.760 --> 00:41:41.760]   [ Indistinct conversations ]
[00:41:41.760 --> 00:42:01.760]   [ Indistinct conversations ]
[00:42:01.760 --> 00:42:04.760]   [ Indistinct conversations ]
[00:42:04.760 --> 00:42:26.760]   [ Indistinct conversations ]
[00:42:26.760 --> 00:42:29.760]   [ Indistinct conversations ]
[00:42:29.760 --> 00:42:50.760]   [ Indistinct conversations ]
[00:42:51.760 --> 00:42:54.760]   [ Indistinct conversations ]
[00:42:54.760 --> 00:43:13.760]   [ Indistinct conversations ]
[00:43:13.760 --> 00:43:16.760]   [ Indistinct conversations ]
[00:43:16.760 --> 00:43:27.760]   [ Indistinct conversations ]
[00:43:27.760 --> 00:43:30.760]   [ Indistinct conversations ]
[00:43:30.760 --> 00:43:51.760]   [ Indistinct conversations ]
[00:43:51.760 --> 00:43:54.760]   [ Indistinct conversations ]
[00:43:54.760 --> 00:44:17.760]   [ Indistinct conversations ]
[00:44:17.760 --> 00:44:20.760]   [ Indistinct conversations ]
[00:44:20.760 --> 00:44:38.760]   [ Indistinct conversations ]
[00:44:38.760 --> 00:44:41.760]   [ Indistinct conversations ]
[00:44:41.760 --> 00:45:06.760]   [ Indistinct conversations ]
[00:45:06.760 --> 00:45:09.760]   [ Indistinct conversations ]
[00:45:09.760 --> 00:45:31.760]   [ Indistinct conversations ]
[00:45:31.760 --> 00:45:34.760]   [ Indistinct conversations ]
[00:45:34.760 --> 00:45:48.760]   [ Indistinct conversations ]
[00:45:48.760 --> 00:45:51.760]   [ Indistinct conversations ]
[00:45:51.760 --> 00:46:15.760]   [ Indistinct conversations ]
[00:46:15.760 --> 00:46:18.760]   [ Indistinct conversations ]
[00:46:18.760 --> 00:46:21.760]   [ Indistinct conversations ]
[00:46:21.760 --> 00:46:24.760]   [ Indistinct conversations ]
[00:46:24.760 --> 00:46:49.760]   [ Indistinct conversations ]
[00:46:49.760 --> 00:46:52.760]   [ Indistinct conversations ]
[00:46:52.760 --> 00:47:11.760]   [ Indistinct conversations ]
[00:47:11.760 --> 00:47:14.760]   [ Indistinct conversations ]
[00:47:14.760 --> 00:47:17.760]   [ Indistinct conversations ]
[00:47:17.760 --> 00:47:34.760]   [ Indistinct conversations ]
[00:47:34.760 --> 00:47:37.760]   [ Indistinct conversations ]
[00:47:37.760 --> 00:47:52.760]   [ Indistinct conversations ]
[00:47:52.760 --> 00:47:55.760]   [ Indistinct conversations ]
[00:47:55.760 --> 00:48:17.760]   [ Indistinct conversations ]
[00:48:17.760 --> 00:48:20.760]   [ Indistinct conversations ]
[00:48:20.760 --> 00:48:38.760]   [ Indistinct conversations ]
[00:48:39.760 --> 00:48:42.760]   [ Indistinct conversations ]
[00:48:42.760 --> 00:48:45.760]   [ Indistinct conversations ]
[00:48:45.760 --> 00:48:48.760]   [ Indistinct conversations ]
[00:48:48.760 --> 00:49:08.760]   [ Indistinct conversations ]
[00:49:08.760 --> 00:49:11.760]   [ Indistinct conversations ]
[00:49:11.760 --> 00:49:28.760]   [ Indistinct conversations ]
[00:49:28.760 --> 00:49:31.760]   [ Indistinct conversations ]
[00:49:31.760 --> 00:49:46.760]   [ Indistinct conversations ]
[00:49:46.760 --> 00:49:49.760]   [ Indistinct conversations ]
[00:49:49.760 --> 00:50:05.760]   [ Indistinct conversations ]
[00:50:05.760 --> 00:50:08.760]   [ Indistinct conversations ]
[00:50:08.760 --> 00:50:19.760]   [ Indistinct conversations ]
[00:50:19.760 --> 00:50:22.760]   [ Indistinct conversations ]
[00:50:22.760 --> 00:50:25.760]   [ Indistinct conversations ]
[00:50:25.760 --> 00:50:49.760]   [ Indistinct conversations ]
[00:50:49.760 --> 00:50:52.760]   [ Indistinct conversations ]
[00:50:52.760 --> 00:51:08.760]   [ Indistinct conversations ]
[00:51:08.760 --> 00:51:11.760]   [ Indistinct conversations ]
[00:51:11.760 --> 00:51:29.760]   [ Indistinct conversations ]
[00:51:29.760 --> 00:51:32.760]   [ Indistinct conversations ]
[00:51:32.760 --> 00:51:51.760]   [ Indistinct conversations ]
[00:51:51.760 --> 00:51:54.760]   [ Indistinct conversations ]
[00:51:54.760 --> 00:52:16.760]   [ Indistinct conversations ]
[00:52:16.760 --> 00:52:19.760]   [ Indistinct conversations ]
[00:52:19.760 --> 00:52:37.760]   [ Indistinct conversations ]
[00:52:37.760 --> 00:52:40.760]   [ Indistinct conversations ]
[00:52:40.760 --> 00:52:58.760]   [ Indistinct conversations ]
[00:52:59.760 --> 00:53:02.760]   [ Indistinct conversations ]
[00:53:02.760 --> 00:53:05.760]   [ Indistinct conversations ]
[00:53:05.760 --> 00:53:08.760]   [ Indistinct conversations ]
[00:53:08.760 --> 00:53:11.760]   [ Indistinct conversations ]
[00:53:11.760 --> 00:53:14.760]   [ Indistinct conversations ]
[00:53:14.760 --> 00:53:32.760]   [ Indistinct conversations ]
[00:53:32.760 --> 00:53:35.760]   [ Indistinct conversations ]
[00:53:35.760 --> 00:53:55.760]   [ Indistinct conversations ]
[00:53:55.760 --> 00:53:58.760]   [ Indistinct conversations ]
[00:53:58.760 --> 00:54:16.760]   [ Indistinct conversations ]
[00:54:16.760 --> 00:54:19.760]   [ Indistinct conversations ]
[00:54:19.760 --> 00:54:34.760]   [ Indistinct conversations ]
[00:54:34.760 --> 00:54:37.760]   [ Indistinct conversations ]
[00:54:37.760 --> 00:54:55.760]   [ Indistinct conversations ]
[00:54:55.760 --> 00:54:58.760]   [ Indistinct conversations ]
[00:54:58.760 --> 00:55:20.760]   [ Indistinct conversations ]
[00:55:20.760 --> 00:55:23.760]   [ Indistinct conversations ]
[00:55:23.760 --> 00:55:43.760]   [ Indistinct conversations ]
[00:55:43.760 --> 00:55:46.760]   [ Indistinct conversations ]
[00:55:46.760 --> 00:56:08.760]   [ Indistinct conversations ]
[00:56:08.760 --> 00:56:11.760]   [ Indistinct conversations ]
[00:56:11.760 --> 00:56:14.760]   [ Indistinct conversations ]
[00:56:14.760 --> 00:56:26.760]   [ Indistinct conversations ]
[00:56:26.760 --> 00:56:29.760]   [ Indistinct conversations ]
[00:56:29.760 --> 00:56:32.760]   [ Indistinct conversations ]
[00:56:32.760 --> 00:56:35.760]   [ Indistinct conversations ]
[00:56:35.760 --> 00:56:38.760]   [ Indistinct conversations ]
[00:56:38.760 --> 00:56:41.760]   [ Indistinct conversations ]
[00:56:41.760 --> 00:56:59.760]   [ Indistinct conversations ]
[00:56:59.760 --> 00:57:02.760]   [ Indistinct conversations ]
[00:57:02.760 --> 00:57:17.760]   [ Indistinct conversations ]
[00:57:17.760 --> 00:57:20.760]   [ Indistinct conversations ]
[00:57:20.760 --> 00:57:42.760]   [ Indistinct conversations ]
[00:57:42.760 --> 00:57:45.760]   [ Indistinct conversations ]
[00:57:45.760 --> 00:58:03.760]   [ Indistinct conversations ]
[00:58:03.760 --> 00:58:06.760]   [ Indistinct conversations ]
[00:58:06.760 --> 00:58:23.760]   [ Indistinct conversations ]
[00:58:23.760 --> 00:58:26.760]   [ Indistinct conversations ]
[00:58:26.760 --> 00:58:44.760]   [ Indistinct conversations ]
[00:58:44.760 --> 00:58:47.760]   [ Indistinct conversations ]
[00:58:47.760 --> 00:59:02.760]   [ Indistinct conversations ]
[00:59:02.760 --> 00:59:05.760]   [ Indistinct conversations ]
[00:59:05.760 --> 00:59:30.760]   [ Indistinct conversations ]
[00:59:30.760 --> 00:59:33.760]   [ Indistinct conversations ]
[00:59:33.760 --> 00:59:51.760]   [ Indistinct conversations ]
[00:59:51.760 --> 00:59:54.760]   [ Indistinct conversations ]
[00:59:54.760 --> 01:00:05.760]   [ Indistinct conversations ]
[01:00:05.760 --> 01:00:08.760]   [ Indistinct conversations ]
[01:00:08.760 --> 01:00:31.760]   [ Indistinct conversations ]
[01:00:32.760 --> 01:00:35.760]   [ Indistinct conversations ]
[01:00:58.760 --> 01:01:01.760]   [ Indistinct conversations ]
[01:01:01.760 --> 01:01:04.760]   [ Indistinct conversations ]
[01:01:04.760 --> 01:01:07.760]   [ Indistinct conversations ]
[01:01:07.760 --> 01:01:25.760]   [ Indistinct conversations ]
[01:01:25.760 --> 01:01:28.760]   [ Indistinct conversations ]
[01:01:29.760 --> 01:01:32.760]   [ Indistinct conversations ]
[01:01:32.760 --> 01:01:35.760]   [ Indistinct conversations ]
[01:01:35.760 --> 01:01:50.760]   [ Indistinct conversations ]
[01:01:50.760 --> 01:01:53.760]   [ Indistinct conversations ]
[01:01:53.760 --> 01:02:11.760]   [ Indistinct conversations ]
[01:02:11.760 --> 01:02:14.760]   [ Indistinct conversations ]
[01:02:14.760 --> 01:02:32.760]   [ Indistinct conversations ]
[01:02:32.760 --> 01:02:35.760]   [ Indistinct conversations ]
[01:02:35.760 --> 01:02:38.760]   [ Indistinct conversations ]
[01:02:39.760 --> 01:02:42.760]   [ Indistinct conversations ]
[01:02:42.760 --> 01:02:45.760]   [ Laughter ]
[01:02:45.760 --> 01:02:48.760]   [ Laughter ]
[01:02:48.760 --> 01:02:51.760]   [ Laughter ]
[01:02:51.760 --> 01:02:57.760]   [ Laughter ]
[01:02:57.760 --> 01:03:06.760]   [ Laughter ]
[01:03:06.760 --> 01:03:14.760]   [ Laughter ]
[01:03:14.760 --> 01:03:17.760]   [ Laughter ]
[01:03:17.760 --> 01:03:28.760]   [ Laughter ]
[01:03:28.760 --> 01:03:37.760]   [ Laughter ]
[01:03:37.760 --> 01:03:40.760]   [ Laughter ]
[01:03:40.760 --> 01:04:06.760]   [ Indistinct conversations ]
[01:04:06.760 --> 01:04:09.760]   If I can have all the groups to begin to wrap up,
[01:04:09.760 --> 01:04:11.760]   if you're not done, right at 8 o'clock,
[01:04:11.760 --> 01:04:14.760]   we're going to get started.
[01:04:14.760 --> 01:04:17.760]   [ Indistinct conversations ]
[01:04:17.760 --> 01:04:20.760]   [ Indistinct conversations ]
[01:04:20.760 --> 01:04:38.760]   [ Indistinct conversations ]
[01:04:38.760 --> 01:04:41.760]   [ Indistinct conversations ]
[01:04:41.760 --> 01:04:48.760]   [ Indistinct conversations ]
[01:04:48.760 --> 01:04:51.760]   [ Indistinct conversations ]
[01:05:15.760 --> 01:05:19.760]   All right, it's 8 o'clock. We're going to get started.
[01:05:19.760 --> 01:05:24.760]   Please grab your seats if you're not ready yet.
[01:05:24.760 --> 01:05:26.760]   Okay.
[01:05:26.760 --> 01:05:29.760]   Obviously, today's Bible study or this session of Bible study
[01:05:29.760 --> 01:05:32.760]   is going to be a little bit different than what we had before
[01:05:32.760 --> 01:05:34.760]   because it is topical.
[01:05:34.760 --> 01:05:36.760]   We're not doing inductive Bible study.
[01:05:36.760 --> 01:05:39.760]   I want to explain what we're doing today
[01:05:39.760 --> 01:05:41.760]   and then to give you an idea
[01:05:41.760 --> 01:05:45.760]   of what the schedule is going to look like starting from next week.
[01:05:45.760 --> 01:05:46.760]   Okay?
[01:05:46.760 --> 01:05:50.760]   So, as I said, how many of you have been --
[01:05:50.760 --> 01:05:53.760]   this is the first time being in weekday Bible study?
[01:05:53.760 --> 01:05:55.760]   Raise your hand.
[01:05:55.760 --> 01:05:57.760]   Okay.
[01:05:57.760 --> 01:06:00.760]   I cannot -- yeah, can you raise it all the way up so I can see?
[01:06:00.760 --> 01:06:04.760]   How many of you -- for you, this is the first time attending Bible study?
[01:06:04.760 --> 01:06:06.760]   Okay, that's that whole group over there, I know it is,
[01:06:06.760 --> 01:06:08.760]   and then there's a bunch of them over there.
[01:06:08.760 --> 01:06:10.760]   Okay, so there's quite a few of you.
[01:06:10.760 --> 01:06:12.760]   All right.
[01:06:12.760 --> 01:06:15.760]   So as you guys are attending the first time doing this Bible study,
[01:06:15.760 --> 01:06:17.760]   this is not normally the way we do Bible study.
[01:06:17.760 --> 01:06:24.760]   We usually go through a text, through a book, passage by passage,
[01:06:24.760 --> 01:06:26.760]   and you have to do the study and then come back and share,
[01:06:26.760 --> 01:06:29.760]   and then we give you an overview of that text.
[01:06:29.760 --> 01:06:32.760]   But this session of Bible study, we're doing this,
[01:06:32.760 --> 01:06:34.760]   and let me explain why we're doing it.
[01:06:34.760 --> 01:06:41.760]   So let me pray for us and then we'll get started.
[01:06:41.760 --> 01:06:45.760]   Father, we thank you so much for being gracious to us.
[01:06:45.760 --> 01:06:51.760]   Thank you for the opportunity for us to engage in this Bible study, Lord God,
[01:06:51.760 --> 01:06:56.760]   where we would learn and that you would really bring our mind and our hearts together,
[01:06:56.760 --> 01:06:59.760]   that we would be united in faith, united in commitment,
[01:06:59.760 --> 01:07:02.760]   and united in our love for you.
[01:07:02.760 --> 01:07:04.760]   We pray that you would bless this time,
[01:07:04.760 --> 01:07:07.760]   and may your word and your instructions have its effect on us.
[01:07:07.760 --> 01:07:10.760]   In Jesus' name we pray. Amen.
[01:07:10.760 --> 01:07:15.760]   All right, so let me explain again, to give you kind of a background.
[01:07:15.760 --> 01:07:19.760]   In Judges chapter 21-25, this is a period of Israel's history,
[01:07:19.760 --> 01:07:22.760]   right before King Saul is established.
[01:07:22.760 --> 01:07:26.760]   And during this period, Israel had no king, and it was very deliberate,
[01:07:26.760 --> 01:07:30.760]   because God established Israel, and God himself was the king.
[01:07:30.760 --> 01:07:33.760]   So he didn't want them to be like any other nation.
[01:07:33.760 --> 01:07:36.760]   But what ended up happening during this period is summarized,
[01:07:36.760 --> 01:07:39.760]   and this phrase is repeated over and over again.
[01:07:39.760 --> 01:07:41.760]   So if you've ever read the book of Judges,
[01:07:41.760 --> 01:07:46.760]   they would keep on this cycle of getting into trouble, forgetting God,
[01:07:46.760 --> 01:07:50.760]   and then the foreign nations would come and conquer them.
[01:07:50.760 --> 01:07:54.760]   God would raise up a judge, and then through that judge,
[01:07:54.760 --> 01:07:56.760]   revival would come into the nation of Israel.
[01:07:56.760 --> 01:07:59.760]   And that period is described this way.
[01:07:59.760 --> 01:08:02.760]   In those days, there was no king in Israel.
[01:08:02.760 --> 01:08:06.760]   Everyone did what was right in his own eyes.
[01:08:06.760 --> 01:08:10.760]   If you notice here, it wasn't that they were doing what was wrong in their own eyes.
[01:08:10.760 --> 01:08:13.760]   They were doing what they thought was right in their own eyes, right?
[01:08:13.760 --> 01:08:15.760]   Everybody thought that they were doing what was right.
[01:08:15.760 --> 01:08:18.760]   But the problem was they didn't have a king.
[01:08:18.760 --> 01:08:24.760]   They didn't have a central king instructing them to unite them under God.
[01:08:24.760 --> 01:08:28.760]   So in their attempt to do what they thought was right,
[01:08:28.760 --> 01:08:32.760]   the nation began to each individually just kind of go off on their own,
[01:08:32.760 --> 01:08:34.760]   and they were weakened, right?
[01:08:34.760 --> 01:08:39.760]   The reason why I read this is I think this explains
[01:08:39.760 --> 01:08:42.760]   what is happening in our generation with churches.
[01:08:42.760 --> 01:08:46.760]   Everyone is trying to do what is right in their own eyes.
[01:08:46.760 --> 01:08:48.760]   They're not doing what they think is wrong,
[01:08:48.760 --> 01:08:51.760]   but they're just trying to figure out what is the purpose of the church.
[01:08:51.760 --> 01:08:53.760]   Why do we do this? Why do we preach this way?
[01:08:53.760 --> 01:08:55.760]   Why do we have Bible studies this way?
[01:08:55.760 --> 01:08:58.760]   But where do they get that?
[01:08:58.760 --> 01:09:01.760]   Paul says in Corinthians 9, 24-27,
[01:09:01.760 --> 01:09:05.760]   "Do not know that those who run in a race all run, but only one receives a prize.
[01:09:05.760 --> 01:09:08.760]   Run in such a way that you may win."
[01:09:08.760 --> 01:09:11.760]   Everyone who competes in the games exercises self-control in all things.
[01:09:11.760 --> 01:09:14.760]   They then do it to receive a perishable wreath, but we an imperishable.
[01:09:14.760 --> 01:09:18.760]   Therefore, I run in such a way as not without aim.
[01:09:18.760 --> 01:09:20.760]   I box in such a way as not beating the air.
[01:09:20.760 --> 01:09:23.760]   But I discipline my body, make it my slave,
[01:09:23.760 --> 01:09:27.760]   so that after I have preached to others, I myself will not be disqualified.
[01:09:27.760 --> 01:09:31.760]   I read these texts to you because everything that we're doing at church,
[01:09:31.760 --> 01:09:34.760]   we're doing it for a particular reason, right?
[01:09:34.760 --> 01:09:37.760]   You may have come from maybe a Presbyterian background,
[01:09:37.760 --> 01:09:40.760]   and you come to church and say, "How come our church doesn't do this?
[01:09:40.760 --> 01:09:42.760]   Why don't we do the Lord's Prayer or the Apostles' Creed?"
[01:09:42.760 --> 01:09:44.760]   There's a reason behind that.
[01:09:44.760 --> 01:09:46.760]   We're not Presbyterian. We're Baptist church.
[01:09:46.760 --> 01:09:52.760]   And so we have Baptist doctrine that guides us in what we believe, right?
[01:09:52.760 --> 01:09:54.760]   What we believe that's according to Scripture.
[01:09:54.760 --> 01:09:57.760]   Maybe some of you guys come from a charismatic background,
[01:09:57.760 --> 01:09:59.760]   and you ask, "How come we don't pray out loud?
[01:09:59.760 --> 01:10:01.760]   How come we don't do this during worship? How come we don't do that?"
[01:10:01.760 --> 01:10:07.760]   Because you have a charismatic framework of how the Holy Spirit should be working,
[01:10:07.760 --> 01:10:11.760]   and so you're trying to project that, "Well, isn't this what the Spirit is like?"
[01:10:11.760 --> 01:10:13.760]   It's because we're not a charismatic church.
[01:10:13.760 --> 01:10:18.760]   There are certain things that we believe the work of the Holy Spirit is and is not.
[01:10:18.760 --> 01:10:24.760]   And so that's why even the way we pray, even the way we sing, is very deliberate, right?
[01:10:24.760 --> 01:10:28.760]   So whatever background you may come from, you may come from a different church,
[01:10:28.760 --> 01:10:30.760]   and all of it, we're not saying in and of itself,
[01:10:30.760 --> 01:10:34.760]   obviously we're not in agreement, is wrong in and of itself,
[01:10:34.760 --> 01:10:37.760]   but there's a particular reason why we do things at church.
[01:10:37.760 --> 01:10:40.760]   Why do we pray this way? Why do we preach this way, right?
[01:10:40.760 --> 01:10:43.760]   Some of you may come from a Bible teaching background.
[01:10:43.760 --> 01:10:48.760]   So you project, "Because I went to this Bible teaching background, church,
[01:10:48.760 --> 01:10:51.760]   so we should be doing it this way," right?
[01:10:51.760 --> 01:10:55.760]   Even that, we need to ask ourselves, "Where does that come from?
[01:10:55.760 --> 01:11:00.760]   From Scripture, or does that come from the culture that you came from?"
[01:11:00.760 --> 01:11:05.760]   And so we want to make sure, as a church, that as our church continues to grow,
[01:11:05.760 --> 01:11:08.760]   that we are bringing everybody together to understand
[01:11:08.760 --> 01:11:11.760]   this is the reason why we do it.
[01:11:11.760 --> 01:11:14.760]   And if you ask us why we do it, we want to show you where in the Scripture,
[01:11:14.760 --> 01:11:18.760]   while we were studying in the 27, 28 years that we've been around,
[01:11:18.760 --> 01:11:22.760]   what caused us to do ministry this way.
[01:11:22.760 --> 01:11:26.760]   It doesn't mean that we're getting everything that we're doing, we're doing perfectly.
[01:11:26.760 --> 01:11:29.760]   There are some things that we're still trying to work on, we need to grow in.
[01:11:29.760 --> 01:11:32.760]   But there are certain things that we do and don't do specifically
[01:11:32.760 --> 01:11:35.760]   because this is what we see the Scripture teaching us.
[01:11:35.760 --> 01:11:38.760]   And so we want to make sure that as our church grows,
[01:11:38.760 --> 01:11:40.760]   that we're not just adding number,
[01:11:40.760 --> 01:11:43.760]   that we, as a church, at least are together in understanding.
[01:11:43.760 --> 01:11:46.760]   And so at the end of this, you might come and say,
[01:11:46.760 --> 01:11:50.760]   "You know what? I don't agree with that. I don't see where you got that in Scripture."
[01:11:50.760 --> 01:11:55.760]   But we can't ask or demand of the church because I prefer this,
[01:11:55.760 --> 01:11:58.760]   or I came from that culture, or the church that I went to.
[01:11:58.760 --> 01:12:01.760]   It's because we have different doctrines, we're viewing things differently.
[01:12:01.760 --> 01:12:06.760]   The difference, even the fundamental thing is that as a seeker-friendly church,
[01:12:06.760 --> 01:12:09.760]   and maybe a reformed church like we are,
[01:12:09.760 --> 01:12:11.760]   is because our doctrines are different.
[01:12:11.760 --> 01:12:14.760]   It's not simply the method, right?
[01:12:14.760 --> 01:12:16.760]   We want to reach the lost and so we have different methods.
[01:12:16.760 --> 01:12:19.760]   We have different methods because we have different doctrines that we believe in.
[01:12:19.760 --> 01:12:23.760]   So part of the reason why we're going to go over the Covenant this session
[01:12:23.760 --> 01:12:26.760]   is so that we can bring you on the same page.
[01:12:26.760 --> 01:12:30.760]   And if you have questions while we're studying through the Ten Covenants,
[01:12:30.760 --> 01:12:33.760]   hopefully you'll have an opportunity to discuss it in your small group,
[01:12:33.760 --> 01:12:38.760]   or even ask us so that we can clarify it, so that we can be on the same page.
[01:12:38.760 --> 01:12:41.760]   When our church was smaller, this happened organically.
[01:12:41.760 --> 01:12:44.760]   We'd have Bible study, or we'd have lunch, or fellowship, hang out at the park,
[01:12:44.760 --> 01:12:49.760]   and so we'd be able to explain how we came to this decision, why we're doing it this way.
[01:12:49.760 --> 01:12:52.760]   But because the church is getting bigger, we're not able to interact with you that way.
[01:12:52.760 --> 01:12:57.760]   And so, again, that's why we felt the need to do this, to bring everybody together.
[01:12:57.760 --> 01:12:59.760]   Even though you've taken membership class,
[01:12:59.760 --> 01:13:02.760]   membership class only covers it like a very short period,
[01:13:02.760 --> 01:13:05.760]   and you're not able to go in-depth.
[01:13:05.760 --> 01:13:08.760]   And even those of you who've been here for a while,
[01:13:08.760 --> 01:13:11.760]   you may have had conversations, but it's been a while,
[01:13:11.760 --> 01:13:13.760]   so it may be a refresher for you.
[01:13:13.760 --> 01:13:16.760]   So this is the reason why we're doing that.
[01:13:16.760 --> 01:13:19.760]   The three core books, the book that we're going to be reading this session
[01:13:19.760 --> 01:13:21.760]   is Master's Plan for the Church.
[01:13:21.760 --> 01:13:25.760]   But there's three books that our church requires.
[01:13:25.760 --> 01:13:28.760]   At one point in church history, every single member,
[01:13:28.760 --> 01:13:30.760]   as they were coming in, read these books.
[01:13:30.760 --> 01:13:32.760]   We had discussion. Make sure you understood.
[01:13:32.760 --> 01:13:35.760]   And if you had to have any kind of paradigm shift,
[01:13:35.760 --> 01:13:37.760]   it happened as you were reading these books.
[01:13:37.760 --> 01:13:39.760]   But because the church is getting bigger,
[01:13:39.760 --> 01:13:42.760]   it's hard for us to even track who read it and who didn't read it.
[01:13:42.760 --> 01:13:44.760]   The reason why we have these three books,
[01:13:44.760 --> 01:13:49.760]   and this was started maybe about second or third year into the church.
[01:13:49.760 --> 01:13:51.760]   One, holiness of God.
[01:13:51.760 --> 01:13:54.760]   And again, for the sake of time, I'm not going to go too deep into it.
[01:13:54.760 --> 01:13:59.760]   Holiness of God basically reorients our understanding of who God is.
[01:13:59.760 --> 01:14:02.760]   If you grew up in a church where the primary teaching
[01:14:02.760 --> 01:14:05.760]   and the focus was how can we meet your needs,
[01:14:05.760 --> 01:14:07.760]   how can we speak in a way where you're encouraged
[01:14:07.760 --> 01:14:11.760]   so you can be a better husband, better community,
[01:14:11.760 --> 01:14:15.760]   and you--again, in and of itself, it's not wrong.
[01:14:15.760 --> 01:14:19.760]   But the central teaching of the Bible is about God before us.
[01:14:19.760 --> 01:14:21.760]   It's not about us. It's about God.
[01:14:21.760 --> 01:14:24.760]   And to reconcile people to this holy God.
[01:14:24.760 --> 01:14:29.760]   So if we have an incomplete and inaccurate understanding of who God is,
[01:14:29.760 --> 01:14:35.760]   everything that you learn about the Bible, the gospel, the church, community, evangelism,
[01:14:35.760 --> 01:14:38.760]   all is going to be misunderstood.
