
[00:00:00.000 --> 00:00:04.120]   Next up is my good friend Tim Urban from Wait But Why. I asked him to do this as a favor.
[00:20:45.460 --> 00:20:51.460]   So here is a perfect high rung community. Right. Everyone is diverse, you know, thinking and they're saying what they're thinking.
[00:20:51.460 --> 00:20:54.460]   And it connects together into this super brain. And it's awesome. Right.
[00:20:54.460 --> 00:20:59.460]   But now maybe the social media cudgel, maybe something else starts to be a little bit scary.
[00:20:59.460 --> 00:21:04.460]   And this one group starts to say the only opinion that's OK is the orange opinion.
[00:21:04.460 --> 00:21:09.460]   Anyone who says anything other than the orange opinion is an awful person.
[00:21:09.460 --> 00:21:13.460]   The high rung immune system is supposed to kick in and say, cool, fuck off.
[00:21:13.460 --> 00:21:18.460]   If it doesn't say that, everyone starts getting scared and then cowardice starts to spread.
[00:21:18.460 --> 00:21:22.460]   And before you know it, everyone's just saying the orange out loud, even if they don't agree with it.
[00:21:22.460 --> 00:21:28.460]   No one wants to outwardly say what they think anymore. And the problem is you can't actually see what's going on in the brains.
[00:21:28.460 --> 00:21:32.460]   You only know what people are thinking based on what they're saying. So all people see is this.
[00:21:32.460 --> 00:21:39.460]   So if you're this guy who actually has one opinion and actually is full of diverse thinking around them, they don't know that.
[00:21:39.460 --> 00:21:44.460]   They assume it must look like this. Everyone starts to feel like I'm the only one who thinks this.
[00:21:44.460 --> 00:21:49.460]   I'm the only one who doesn't like this movement or this politician or whatever.
[00:21:49.460 --> 00:21:56.460]   And the group intelligence that's so awesome about high rung politics, it disappears.
[00:21:56.460 --> 00:22:03.460]   And I think what we're seeing is why are things so bad? I don't think it's because we moved to the far right and far left.
[00:22:03.460 --> 00:22:09.460]   I think it's because you have a low rung flare up generated by changes of the environment.
[00:22:09.460 --> 00:22:13.460]   And the high rungs have been caught off guard by really rapid environment changes.
[00:22:13.460 --> 00:22:19.460]   And they've just disappeared. They've shrunk away. And the low rungs are running buck wild.
[00:22:19.460 --> 00:22:25.460]   You can see this on the right. I think mostly in Washington, you see the debt ceiling being used as a weapon
[00:22:25.460 --> 00:22:31.460]   in a way that should never happen. You see McConnell in the Senate not putting through a Senate candidate,
[00:22:31.460 --> 00:22:35.460]   a Supreme Court candidate, because it's the last year. Totally unprecedented. That's not the rule.
[00:22:35.460 --> 00:22:39.460]   And then four years later, they go and they put their own candidate. This is low rung shit.
[00:22:39.460 --> 00:22:46.460]   Of course, Trump with the election. I mean, Reagan's big thing was the peaceful transition of power is what makes us special.
[00:22:46.460 --> 00:22:53.460]   And Trump, of course, is the exact opposite. On the left, I think we see it less in Washington and much more in culture.
[00:22:53.460 --> 00:22:58.460]   I think wokeness is two things. It's a far left ideology and it is far left.
[00:22:58.460 --> 00:23:03.460]   It's postmodern and it's Marxist. And that's fine. You can have those things in the high rungs.
[00:23:03.460 --> 00:23:07.460]   The thing that makes wokeness low rung is the way they treat others.
[00:23:07.460 --> 00:23:11.460]   You can you can go and have your own but you can have your own echo chamber and do it.
[00:23:11.460 --> 00:23:18.460]   But the woke mantra is what a low rung person in a liberal country is supposed to say is I don't like these ideas.
[00:23:18.460 --> 00:23:23.460]   So I won't listen to them. What you're not supposed to be able to say is I don't like the idea.
[00:23:23.460 --> 00:23:28.460]   So no one is allowed to listen to them. Right. A disinvitation on campus, which has become very common.
[00:23:28.460 --> 00:23:33.460]   Right. It's not saying I won't go to that talk, which is a low rung thing to say.
[00:23:33.460 --> 00:23:38.460]   It's much worse. It's saying no one on this campus is allowed to hear that talk. And we see that having played out.
[00:23:38.460 --> 00:23:46.460]   We see James Bennett, the editor of The New York Times op ed section, getting fired because he published an op ed by Tom Cotton that 62 percent of the country agreed with.
[00:23:46.460 --> 00:23:50.460]   But it didn't jive with woke orthodoxy.
[00:23:50.460 --> 00:23:59.460]   You see Denise Young at Apple, a black woman who's the head of diversity, who says to me, diversity is not, you know, it's more complicated than just about something like race.
[00:23:59.460 --> 00:24:04.460]   When I look at 12 blue eyed, blonde haired guys, I see I see diversity.
[00:24:04.460 --> 00:24:08.460]   I see different people diverse in different ways. She was fired for saying that.
[00:24:08.460 --> 00:24:19.460]   You can go on and on. Medical journals are retracting papers that have never retracted papers before because double peer review papers, because they get a rise on Twitter from the woke mob.
[00:24:19.460 --> 00:24:24.460]   So I think we're seeing this in different ways. But to me, it's all one big story, which is that we're having a low rung flare up.
[00:24:24.460 --> 00:24:29.460]   And these low rung giants are out of hand. They're doing things they're not supposed to be able to be doing.
[00:24:29.460 --> 00:24:32.460]   And they're doing that because the immune system is failing. And that's why we all look like this.
[00:24:32.460 --> 00:24:37.460]   Now, the good news is I do think this can change. I don't think most people are like this.
[00:24:37.460 --> 00:24:43.460]   I think most people are. And by the way, if you think this is another binary divide, we are all high rung and low rung at different times.
[00:24:43.460 --> 00:24:50.460]   And that's one of the big differences here. I think that if we want to get out of this and get back to here, we need two things.
[00:24:50.460 --> 00:24:55.460]   We need awareness, which is the first thing we need.
[00:24:55.460 --> 00:25:04.460]   We need to be aware of, I think, this this this this axis and to think about not just where am I being bullied intellectually, where what's really the low rung thing and what's not.
[00:25:04.460 --> 00:25:07.460]   But also where are we being low rung? Because we all can do this.
[00:25:07.460 --> 00:25:14.460]   This is this is this is a huge part of our brain that wants to go and identify with our ideas and and be hypocritical.
[00:25:14.460 --> 00:25:16.460]   So where am I doing it? Where are the people around me doing it?
[00:25:16.460 --> 00:25:23.460]   And and maybe realizing, OK, maybe the people that on the high rungs when I am there that disagree with me horizontally,
[00:25:23.460 --> 00:25:27.460]   maybe those are my friends a lot more than the low rung people that are voting for the same candidate.
[00:25:27.460 --> 00:25:32.460]   And finally, awareness without saying anything out loud is useless.
[00:25:32.460 --> 00:25:38.460]   Right. We need awareness has to be coupled with courage. People have to start speaking out.
[00:25:38.460 --> 00:25:42.460]   And actually, that's the high rung immune system is built of courage.
[00:25:42.460 --> 00:25:50.460]   It's built of people actually standing up. And you've seen this with some companies declaring we will not we're not a political place.
[00:25:50.460 --> 00:25:54.460]   That's courage in the face of a cudgel that's trying to get them to be political.
[00:25:54.460 --> 00:26:04.460]   And so I think if you can have a little bit more awareness and a little bit more courage, this kind of this low rung flare up can be, I think, controlled.
[00:26:04.460 --> 00:26:18.460]   And I think we can end up in a better place. Thank you. Wow.
[00:26:18.460 --> 00:26:30.460]   Truly epic. What an amazing talk to follow the talk we had earlier, I think, with I don't know if you got to witness it, the Palmer Lucky talk.
[00:26:30.460 --> 00:26:35.460]   I was trying to think of how to trash you because it was so popular. So you were going to go low rung.
[00:26:35.460 --> 00:26:44.460]   Yeah, I was. But I mean, in fact, you know that I think Palmer and I had some low rung moments where, you know, he was doing the anti Hillary stuff.
[00:26:44.460 --> 00:26:52.460]   I was dunking on him for it. And then we saw an example of maybe adult high rung behavior of like, hey, let's sit here and talk about the differences.
[00:26:52.460 --> 00:26:56.460]   I want to put out there just talking about the woke movement for a second.
[00:26:56.460 --> 00:27:03.460]   One of the major challenges I had in this event was certain people attending the event.
[00:27:03.460 --> 00:27:09.460]   Made some people in that group unwilling to come to the event.
[00:27:09.460 --> 00:27:17.460]   No offense, Keith. In other words, like Keith Sacks, you know, and then even Glenn Grunwald and Greenwald.
[00:27:17.460 --> 00:27:24.460]   I'm sorry. And Matt Taibbi were triggers for certain people to not come speak.
[00:27:24.460 --> 00:27:27.460]   They were going to kick the baby. They were going to kick the baby.
[00:27:27.460 --> 00:27:36.460]   And so I think and then on the right, we have, I think, some pleasure in knowing you're triggering the libs.
[00:27:36.460 --> 00:27:46.460]   And it's exacerbated this. It's hard for me as a conference producer or a podcast producer to get the two sides to sit and just have a reasonable discussion at a time.
[00:27:46.460 --> 00:28:01.460]   How do we break that logjam of the right just loves to troll and trigger the libs and the libs are like, I'm not even participating in the discussion with this group of people, that group of people, you know, the Sacks is the Keats, you know, whatever.
[00:28:01.460 --> 00:28:09.460]   I think we're keeping this. Yeah. Oh, by the way, please welcome Keith Raboy.
[00:28:09.460 --> 00:28:19.460]   He triggers a lot of libs. But let's start there and then, Keith, I'd love to hear you respond to this dynamic, which I know you are fully aware of.
[00:28:19.460 --> 00:28:25.460]   Yeah. So I think that we can get some clear definitions here.
[00:28:25.460 --> 00:28:34.460]   Not wanting to go to something that, you know, a high runger says, oh, they disagree with me. Great. Let me go. And that's that's what they really want to hear, because I want to learn something.
[00:28:34.460 --> 00:28:43.460]   The low runger says, fuck those evil, awful people. I'm not going to go. Right. They storm away. Fine. You're in a liberal country. Live and let live. These are both OK.
[00:28:43.460 --> 00:29:02.460]   What's not OK is the low rungers pressuring you to kick off those speakers because otherwise they're going to start a movement, a petition, a boycott of your show that's going to that's going to end up hurting you in some way, you know, taking out, smearing you on social media and into pressuring this to not happen at all.
[00:29:02.460 --> 00:29:07.460]   That's saying no one's allowed to go to that conference. That's what's not OK. It's interesting you bring this up.
[00:29:07.460 --> 00:29:16.460]   I shared with you that back channel. It was beautiful. There was back channel of, you know, how beautiful a moment was with the high rung discussion we just had.
[00:29:16.460 --> 00:29:24.460]   There was also a dark moment before the event where a group of people who did not agree were doing what you're saying.
[00:29:24.460 --> 00:29:32.460]   The woke mob was saying, we need to get other people on the left.
[00:29:32.460 --> 00:29:46.460]   David Sachs time. They're supposed to tell me when Ravoy got here. So there was literally, to your point, an intolerance level of not only are we not going to come to All In Summit because Sachs or this person or that person are there.
[00:29:46.460 --> 00:29:52.460]   We're going to start telling other people to not go and not participate. It literally happened and I had to stop.
[00:29:52.460 --> 00:30:03.460]   But this is a so look, this conference did happen. Those people did come. Ideas were spread. So this is a victory for high rungness. This is.
[00:30:03.460 --> 00:30:11.460]   So then you can tell us why is it so pleasurable to trigger the libs, David, Keith?
[00:30:11.460 --> 00:30:18.460]   No, in all seriousness, you love to debate. You take all comers. No problem. You want to get in the arena.
[00:30:18.460 --> 00:30:23.460]   What you're seeing now, how did I actually just interject on that? Sure.
[00:30:23.460 --> 00:30:32.460]   So, I mean, speaking for myself, I don't get any pleasure in triggering libs and that's not my objective. And I don't think it's necessarily Keith's either.
[00:30:32.460 --> 00:30:41.460]   What you're really doing is because we are willing to debate and we're not afraid to have the conversation, you're now redefining that as triggering other people.
[00:30:41.460 --> 00:30:56.460]   No, we're not. We're just want to have a conversation. Now, I think it's really easy to tell who are the people who have good points to make and have intellectual confidence.
[00:30:56.460 --> 00:31:03.460]   Because they're the ones willing to show up and have conversations. And I think it's the biggest cop out for anybody to say, well, I can't be your conference.
[00:31:03.460 --> 00:31:16.460]   I see this name and this name on your agenda. How lame is that? And to be honest, you know, a lot of the positions, I think you and Palmer probably disagree on the approach to Ukraine.
[00:31:16.460 --> 00:31:23.460]   He's probably very pro supporting that. And you might be a little more dovish. Yeah. So I think two points.
[00:31:23.460 --> 00:31:29.460]   First of all, I took on this fool's errand like 10 years ago of correcting everything wrong on the Internet.
[00:31:29.460 --> 00:31:35.460]   Which is an insane idea. I still haven't quite got myself out of that.
[00:31:35.460 --> 00:31:44.460]   But but the reason why I did it was I felt like, wow, someone in who doesn't know any better might read something that's wrong and they might believe it.
[00:31:44.460 --> 00:31:50.460]   And so at least if I start correcting it, they'll see that there's multiple perspectives and then they'll have to dig in as opposed to just take this for granted.
[00:31:50.460 --> 00:32:01.460]   The second thing is, yeah, I have no desire to trigger the libs, but I do feel like I have a platform and I don't want to die without having used whatever influence I have to proselytize for ideas I believe in.
[00:32:01.460 --> 00:32:11.460]   So if I have 300000 followers, I feel I would be neglecting like my light benefits of my life if I'm not proselytizing for the few five, six, seven, eight, nine things I care about.
[00:32:11.460 --> 00:32:18.460]   And so I don't want to wake up one day and say, I wish I had done X, Y or Z and it could have maybe changed the world.
[00:32:18.460 --> 00:32:22.460]   Can I ask him a question around his name's Tim?
[00:32:22.460 --> 00:32:25.460]   Hey, nice to meet Tim. David, how are you?
[00:32:25.460 --> 00:32:33.460]   We actually haven't met before. Do you think that over time, content has gotten shorter?
[00:32:33.460 --> 00:32:36.460]   Soundbites have become kind of the primary form of content.
[00:32:36.460 --> 00:32:43.460]   You know, we used to be that we'd sit down and read books and we'd read newspapers and we'd watch these long form news hour conversations.
[00:32:43.460 --> 00:32:48.460]   And then, you know, things got shorter, they got faster, they got quicker.
[00:32:48.460 --> 00:32:56.460]   And as a result, we ended up kind of debasing ourselves and ending up in this point where everything has to be reduced to that primal, instinctual reaction moment.
[00:32:56.460 --> 00:33:02.460]   And it gets even more significantly fueled by the feedback loops associated with social media.
[00:33:02.460 --> 00:33:11.460]   So the things that you see more of are the things that really do trigger that kind of primal, you know, emotional sense more.
[00:33:11.460 --> 00:33:18.460]   Is that a big driver, do you think, societally in terms of have we become more tribal over the last century?
[00:33:18.460 --> 00:33:25.460]   Yeah, I mean, I think environmental changes are just, it's like they will produce behavioral changes.
[00:33:25.460 --> 00:33:32.460]   And it can be sometimes a feedback loop where you have shorter content, more emotional, you know, kind of triggering content.
[00:33:32.460 --> 00:33:35.460]   Like you said, there's almost like pheromones.
[00:33:35.460 --> 00:33:37.460]   Evolutionarily, it wins.
[00:33:37.460 --> 00:33:48.460]   Yeah, well, you know, on Twitter, actually, there's a phenomenon where actually virality dumbs down information because nuanced information doesn't hit as hard.
[00:33:48.460 --> 00:33:49.460]   Totally.
[00:33:49.460 --> 00:34:00.460]   And so it's, when you have, it's kind of like, it's like evolution where you see, you know, the tweet that ends up super viral, it's, you know, survived a hundred other competing tweets to get there.
[00:34:00.460 --> 00:34:01.460]   Totally.
[00:34:01.460 --> 00:34:10.460]   It's, you know, there's a mechanism right now that is pushing, that's kind of forming a magnet down in political Disney world that is pulling us down.
[00:34:10.460 --> 00:34:29.460]   And one of the questions I have for Elon is like, what's, how can that somehow be, you know, one idea that a friend and I were kicking around is like some kind of almost like, you know, Wikipedia managed to somehow stay somewhat nuanced and neutral in a way.
[00:34:29.460 --> 00:34:39.460]   And could there be some kind of like giant 10,000 pool, you know, of moderators that actually kind of put, you know, rank things by maybe high rung and low rung.
[00:34:39.460 --> 00:34:45.460]   And the algorithm doesn't necessarily suppress the low rung stuff, it just doesn't push it, which right now the algorithm is.
[00:34:45.460 --> 00:34:48.460]   You're talking about like moderation, editorialization almost.
[00:34:48.460 --> 00:34:53.460]   Yeah, at least like to give it like a credit rating on maybe a high low scale.
[00:34:53.460 --> 00:35:05.460]   I kind of view this as like a muting effect. It's like an institutionalization of the social networks where everyone talks about them being free to run as a network without kind of a central system of control.
[00:35:05.460 --> 00:35:14.460]   But sometimes that central system of control has an important role in playing moderation, muting, editorialization that kind of avoids some of the adverse consequences.
[00:35:14.460 --> 00:35:17.460]   It's definitely optimizing downwards right now.
[00:35:17.460 --> 00:35:18.460]   What do you think, Keith?
[00:35:18.460 --> 00:35:19.460]   I don't know, I sort of disagree.
[00:35:19.460 --> 00:35:21.460]   Should Elon buy Twitter?
[00:35:21.460 --> 00:35:28.460]   I sort of disagree. I mean, I grew up in the 70s and 80s and soundbite, you know, was the term of art for like 30 second commercials.
[00:35:28.460 --> 00:35:30.460]   And that's how we debated politics was 30 second commercials.
[00:35:30.460 --> 00:35:36.460]   I don't know any evidence that suggests that tweets today in politics are worse than the 30 second commercials I grew up with.
[00:35:36.460 --> 00:35:41.460]   And if you think about polarization, I also used to watch European politics in the 70s and 80s.
[00:35:41.460 --> 00:35:46.460]   The most extreme ends of politics you'll ever see, we don't have any of those extremes in the United States still today.
[00:35:46.460 --> 00:35:51.460]   So I don't think there's, I think a lot of people like make arguments without evidence that things have changed.
[00:35:51.460 --> 00:35:55.460]   And I actually start with like first principles like, wait, where's the evidence?
[00:35:55.460 --> 00:35:57.460]   Like people talk about misinformation.
[00:35:57.460 --> 00:36:05.460]   There's no evidence that the American voter in 2016 had less information or less accurate information than 1888 or 1894 or 1910.
[00:36:05.460 --> 00:36:08.460]   In fact, the opposite is true by most serious studies.
[00:36:08.460 --> 00:36:10.460]   So this is all kind of made up in my mind.
[00:36:10.460 --> 00:36:14.460]   Yes, Elon should buy Twitter to save the world, but it's not going to be a good financial investment.
[00:36:14.460 --> 00:36:17.460]   How does it save the world?
[00:36:17.460 --> 00:36:21.460]   Well, we need a free speech platform where people can debate ideas.
[00:36:21.460 --> 00:36:26.460]   And the left wing of Twitter, the employee base has completely suppressed ideas.
[00:36:26.460 --> 00:36:31.460]   For example, my husband, I happen to know this, wrote an article in Foreign Policy magazine,
[00:36:31.460 --> 00:36:36.460]   like the most prestigious publication in the entire planet for foreign policy debate about the CCP.
[00:36:36.460 --> 00:36:42.460]   Twitter refused for years to allow them to advertise that article published in Foreign Policy magazine.
[00:36:42.460 --> 00:36:46.460]   So there's clearly someone at Twitter suppressing content that's critical of the CCP.
[00:36:46.460 --> 00:36:49.460]   And we tried appealing to everybody and they wouldn't change this.
[00:36:49.460 --> 00:36:54.460]   So there's either Chinese spies there or a left wing culture that suppresses debate.
[00:36:54.460 --> 00:36:57.460]   This is Foreign Policy magazine. We can't get any more prestigious than that.
[00:36:57.460 --> 00:37:01.460]   It's absurd. Let alone the fact that I have 300,000 followers and do not have a blue check.
[00:37:01.460 --> 00:37:05.460]   I must have the largest follower of anybody who doesn't have a blue check.
[00:37:05.460 --> 00:37:07.460]   And it's all because I have views that are unacceptable.
[00:37:07.460 --> 00:37:16.460]   That seems really pretty ridiculous considering many other VCs who are meaningfully less credentialed experience.
[00:37:16.460 --> 00:37:21.460]   There's obvious, and I have insiders at Twitter who have sent me screenshots of various things.
[00:37:21.460 --> 00:37:25.460]   There's no doubt that it's a left wing monoculture that's suppressing ideas and someone needs to fix that.
[00:37:25.460 --> 00:37:28.460]   Either the government needs to fix it, which is worse than Elon fixing it.
[00:37:28.460 --> 00:37:33.460]   But the government, if the US Congress is turned over, there's going to be a lot of subpoenas flying over to Twitter
[00:37:33.460 --> 00:37:38.460]   because there are absolutely foreign governments influencing some of those decisions at Twitter.
[00:37:38.460 --> 00:37:44.460]   Well, I mean, it was in fact proven that there were Saudis inside of Twitter.
[00:37:44.460 --> 00:37:48.460]   Yes, the best tweet retort ever by Elon.
[00:37:48.460 --> 00:37:49.460]   Yeah.
[00:37:49.460 --> 00:37:51.460]   I wish I would be that good.
[00:37:51.460 --> 00:37:53.460]   Yeah, I mean, what was the tweet?
[00:37:53.460 --> 00:37:59.460]   Well, the Saudi prince was complaining and he said, "Please explain freedom of speech and how that works in your country."
[00:37:59.460 --> 00:38:01.460]   Oh, right. Yeah, I mean.
[00:38:01.460 --> 00:38:03.460]   Should be.
[00:38:03.460 --> 00:38:06.460]   Oh, sorry, I was going to ask you.
[00:38:06.460 --> 00:38:09.460]   Can you explain cancel culture in your framework?
[00:38:09.460 --> 00:38:10.460]   Yeah.
[00:38:10.460 --> 00:38:14.460]   So, I like to use a couple terms here.
[00:38:14.460 --> 00:38:23.460]   There's social bullying, which is no one, if you disagree with me, you can't be my friend.
[00:38:23.460 --> 00:38:25.460]   And again, that's okay, right?
[00:38:25.460 --> 00:38:30.460]   I don't think you're an awesome person if you act like that, but you're allowed to.
[00:38:30.460 --> 00:38:38.460]   Then there's what I would call idea supremacy, which is, you know, it's kind of, it's like I've been saying,
[00:38:38.460 --> 00:38:43.460]   no one is allowed to say this thing, whether you're my friend or not.
[00:38:43.460 --> 00:38:48.460]   And, you know, if you want to run something on your own property, you can make all the speech rules.
[00:38:48.460 --> 00:38:54.460]   But cancel culture is specifically going into places that are supposed to be high rung.
[00:38:54.460 --> 00:38:58.460]   You know what it says on top of Harvard College? Veritas, right?
[00:38:58.460 --> 00:39:04.460]   Veritas, which is them putting their stake down on the ground and saying, we are a high rung place.
[00:39:04.460 --> 00:39:07.460]   They're not, say, using those words, but that is what they're saying.
[00:39:07.460 --> 00:39:14.460]   We are a place that cares about truth, that cares about diversity of ideas, that cares about openness and inquiry and curiosity and all of this.
[00:39:14.460 --> 00:39:17.460]   And so cancel culture goes into places like that.
[00:39:17.460 --> 00:39:20.460]   Google, you know, started off, they had their all hands meetings.
[00:39:20.460 --> 00:39:22.460]   It was all about, you know, and every idea is good.
[00:39:22.460 --> 00:39:24.460]   Criticize the leadership, like, you know, right?
[00:39:24.460 --> 00:39:26.460]   So these things were specifically high rung, right?
[00:39:26.460 --> 00:39:28.460]   They were founded on these things.
[00:39:28.460 --> 00:39:33.460]   Cancel culture goes into those places and says, our preferred echo chamber.
[00:39:33.460 --> 00:39:35.460]   Now those rules apply to everyone here.
[00:39:35.460 --> 00:39:38.460]   And it's a power, you know, you're not a lot of things want to do that, right?
[00:39:38.460 --> 00:39:42.460]   A lot of, you know, I'm sure the pro-lifers would like to go into campuses and say no one can have a pro-choice position.
[00:39:42.460 --> 00:39:43.460]   They don't have the power.
[00:39:43.460 --> 00:39:50.460]   Cancel culture is a product of a group that's not supposed to have the power to do that, having the power to do that.
[00:39:50.460 --> 00:39:53.460]   And I think that comes from the fear of social media.
[00:39:53.460 --> 00:39:58.460]   I think that comes from this hypercharged tribalism in the environment we live in right now and a lot of things.
[00:39:58.460 --> 00:39:59.460]   Let me give you a solution.
[00:39:59.460 --> 00:40:02.460]   So one of the solutions to many things in life is moving to Miami.
[00:40:02.460 --> 00:40:04.460]   And I'm serious about this.
[00:40:04.460 --> 00:40:06.460]   [Laughter]
[00:40:06.460 --> 00:40:09.460]   Ladies and gentlemen, Mayor Francis Suarez is here.
[00:40:09.460 --> 00:40:17.460]   One of the most stark things when we moved to Miami 17 months ago was in Miami, it's incredibly refreshing because everybody has a different position.
[00:40:17.460 --> 00:40:24.460]   There's literally no environment socially, politically, culturally, business-wise where you won't run into people who voted for Biden or for Trump.
[00:40:24.460 --> 00:40:27.460]   Like you cannot go to a dinner of eight people and have people have the same views.
[00:40:27.460 --> 00:40:31.460]   You cannot work in a company where people haven't voted or have different views.
[00:40:31.460 --> 00:40:34.460]   And if you try to caricature people, you're going to be wrong all the time.
[00:40:34.460 --> 00:40:38.460]   Even I catch myself like assuming this person of this demographic is going to be liberal and they're not.
[00:40:38.460 --> 00:40:46.460]   And so here people learn to both be polite, like sort of like when you were growing up, you were taught like you don't debate religion in front of people at dinner.
[00:40:46.460 --> 00:40:48.460]   People are polite, but also they have to engage.
[00:40:48.460 --> 00:40:52.460]   And it's incredibly refreshing because people learn to partake in arguments.
[00:40:52.460 --> 00:40:56.460]   And it would be impossible to live in Miami successfully unless you do this every day.
[00:40:56.460 --> 00:40:59.460]   And so I think this is a model for America, like many things in Miami.
[00:40:59.460 --> 00:41:01.460]   But Keith, over time, doesn't that transform?
[00:41:01.460 --> 00:41:07.460]   So like isn't there a concentration of ideas of memetics that ultimately kind of rule the juice?
[00:41:07.460 --> 00:41:14.460]   And you know, this whole thing kind of eventually you end up with, you know, two polls, two camps.
[00:41:14.460 --> 00:41:17.460]   I mean, isn't this how all society start the great debate, the great conversation?
[00:41:17.460 --> 00:41:20.460]   This is a microcosm of what just happens with human behavior over time.
[00:41:20.460 --> 00:41:25.460]   Maybe, because if you understand ideas, one of the benefits for me was I grew up in like the most woke environments ever.
[00:41:25.460 --> 00:41:28.460]   I spent years at Stanford and then Harvard, like pretty woke places.
[00:41:28.460 --> 00:41:31.460]   And all my professors in political science were super liberal.
[00:41:31.460 --> 00:41:37.460]   But I was conservative the whole time and every one of my essays, if you read my final exams, they're all conservative.
[00:41:37.460 --> 00:41:43.460]   Because I had to learn to master all the liberal arguments and find the weaknesses and the data points and be able to marshal evidence.
[00:41:43.460 --> 00:41:44.460]   And that's a healthy thing.
[00:41:44.460 --> 00:41:50.460]   So when you encounter people who have different views, like for example, you know, there's controversial laws in Florida.
[00:41:50.460 --> 00:41:54.460]   Don't say gay, quote unquote, you know, changes in abortion policy here.
[00:41:54.460 --> 00:41:58.460]   People here will talk about them politely and debate them.
[00:41:58.460 --> 00:41:59.460]   And that's good for everybody.
[00:41:59.460 --> 00:42:05.460]   Like I bet you, for example, like, you know, if you read the media or you read Twitter, you think this abortion law change in Florida is radical.
[00:42:05.460 --> 00:42:08.460]   It's actually more permissive than any European country.
[00:42:08.460 --> 00:42:09.460]   But no one knows that.
[00:42:09.460 --> 00:42:12.460]   France actually only allows abortion up to 14 weeks.
[00:42:12.460 --> 00:42:13.460]   Germany is like 16.
[00:42:13.460 --> 00:42:14.460]   So we're 20 here.
[00:42:14.460 --> 00:42:16.460]   So we're more liberal than Europe.
[00:42:16.460 --> 00:42:18.460]   But nobody talks about that on Twitter that way.
[00:42:18.460 --> 00:42:20.460]   But if you lived in Florida, you would actually know that.
[00:42:20.460 --> 00:42:23.460]   By the way, the campuses you just described, they're not here anymore.
[00:42:23.460 --> 00:42:30.460]   The amount of testimonials from students saying, if I disagree with the professor on my exam, I will get a bad grade, even worse.
[00:42:30.460 --> 00:42:35.460]   Again, this is when there's encroachment by a low-rung giant and there's no pushback, it will keep going.
[00:42:35.460 --> 00:42:37.460]   So they've gone to some crazy places.
[00:42:37.460 --> 00:42:42.460]   Here's an example.
[00:42:42.460 --> 00:42:52.460]   Berkeley right now and UCLA and about 20 other schools, if you want to apply to be a chemistry professor, the first thing that you do is you have to fill out a diversity statement.
[00:42:52.460 --> 00:42:54.460]   And that sounds nice, a diversity statement.
[00:42:54.460 --> 00:43:02.460]   But it's actually you have to basically prove that you have a proven track record of social justice activism of the woke variety, not MLK-style social justice.
[00:43:02.460 --> 00:43:04.460]   Very specific social justice.
[00:43:04.460 --> 00:43:09.460]   And if you are not a proven activist that has the right political, it's more than even a political litmus test.
[00:43:09.460 --> 00:43:13.460]   You have to actually be an activist to get it, to even be seen by the chemistry department.
[00:43:13.460 --> 00:43:15.460]   They won't even show the chemistry.
[00:43:15.460 --> 00:43:17.460]   So the stories like that, you're just like, oh, my God.
[00:43:17.460 --> 00:43:19.460]   But that's what happens when the immune system is failing.
[00:43:19.460 --> 00:43:21.460]   The things will continue.
[00:43:21.460 --> 00:43:23.460]   So what is the antidote to that?
[00:43:23.460 --> 00:43:25.460]   For those of us that can't move to Miami.
[00:43:25.460 --> 00:43:27.460]   Well, everybody can.
[00:43:27.460 --> 00:43:28.460]   We welcome you.
[00:43:28.460 --> 00:43:30.460]   Those of us that haven't yet.
[00:43:30.460 --> 00:43:37.460]   The antidote is leadership, because what happens is in each one of these stories, you know, James Bennett getting fired from the New York Times, right?
[00:43:37.460 --> 00:43:39.460]   Read the story in detail.
[00:43:39.460 --> 00:43:43.460]   You know, McNeil is another example from the New York Times for a whole long story.
[00:43:43.460 --> 00:43:50.460]   But in each story, the leadership often -- because leadership is, you know, most people are not insane like this.
[00:43:50.460 --> 00:43:52.460]   Almost every -- this is, again, with the orange circles.
[00:43:52.460 --> 00:43:56.460]   Almost everyone actually thinks this is insane, these firings.
[00:43:56.460 --> 00:43:58.460]   And that's what's scary is they're happening anyway.
[00:43:58.460 --> 00:44:04.460]   But in each of these stories, you see a moment when the leadership first says, well, you know, here we do agree, even though I hate his views, too.
[00:44:04.460 --> 00:44:07.460]   You know, we value a diversity of viewpoint.
[00:44:07.460 --> 00:44:09.460]   And then there's a huge pushback.
[00:44:09.460 --> 00:44:11.460]   And there's a moment of truth.
[00:44:11.460 --> 00:44:14.460]   Are they going to stand up for the Veritas and for the core values?
[00:44:14.460 --> 00:44:19.460]   Are they going to -- or are they going to seed the culture to the mob?
[00:44:19.460 --> 00:44:25.460]   And what the cancel culture is, is these moments of truth, the leadership choosing cowardice.
[00:44:25.460 --> 00:44:30.460]   And the actual cudgel of social media doesn't actually hit the person.
[00:44:30.460 --> 00:44:33.460]   It's the leader actually going and actually firing them.
[00:44:33.460 --> 00:44:35.460]   The leader is the one who ends up actually being the one.
[00:44:35.460 --> 00:44:38.460]   >> Standing up to the mob as opposed to letting the mob rule you.
[00:44:38.460 --> 00:44:39.460]   >> Yes.
[00:44:39.460 --> 00:44:41.460]   >> Which is the hard thing in a lot of these companies, too.
[00:44:41.460 --> 00:44:42.460]   >> Well, it's very hard to do.
